 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q3-2003      ,141309.49000 ,142056.24000 ,121029.20000 ,21227.77000 ,5888.12000 ,25846.62000 ,10649.73000 ,34717.67000 ,NA ,NA , 96.77592 , 96.05766 , 96.20761 , 96.89068 , 95.20835 , 96.85944 , 94.86207 , 98.63480 ,108.56795 ,102.18736 , 95.31513 , 98.93526 ,NA ,NA , 87.70000 , 85.70000 , 85.50000 , 86.10000 , 85.40000 , 87.80000 , 85.60000 , 99.32517 ,102.40000 ,11930.70000 , -5.55748 ,46.60244 ,487285.00000 ,13.03952 ,18.55201 ,-4.62949 ,6.83358 , 0.36701 ,7.63180 ,-0.40111 ,13.50873 , 8.84847 ,11.55706 , 8.64097 ,25.05000 ,23.26000 ,3.72000 ,  9.28000 , -5.67000 , -3.73000 , 1.45000 , 92.86209 ,1898143.57000 ,1085807.68000 ,392063.98000 ,380938.35000 , -4157.72000 , 666219.22000 , 622727.95000 ,1961948.95000 ,1128943.19000 ,404754.75000 ,400250.03000 ,NA ,688237.82000 ,656894.77000 ,1705333.54000 ,35742.62000 ,349434.32000 ,103768.41000 ,332389.64000 ,NA ,NA ,NA ,192810.02000 ,1755475.30000 ,31253.22000 ,354432.37000 ,113138.90000 ,338048.70000 ,NA ,NA ,NA ,206578.51000 ,81.40000 ,77144.54000 , 85413.81000 ,179393.92000 ,165095.76000 ,317082.60000 ,59867.93000 ,76630.98000 , 86437.04000 ,191216.61000 ,173881.93000 ,329358.90000 ,61993.60000 ,3774.11000 ,4033.46000 ,1178.62000 ,14669.49000 ,31785.89000 , 9512.51000 , 99.47978 ,100.17326 , 94.22001 , 94.07926 , 97.20120 , 97.40025
Q4-2003      ,141694.93000 ,141907.12000 ,120828.47000 ,21279.31000 ,5766.85000 ,25608.65000 ,10662.54000 ,34380.16000 ,NA ,NA , 96.95948 , 96.27675 , 96.74529 , 96.11219 , 95.67707 , 96.89550 , 95.01415 , 98.25113 ,103.61609 ,100.92932 , 96.54306 , 98.98367 ,NA ,NA , 88.30000 , 92.40000 , 92.30000 , 92.80000 , 93.40000 , 91.70000 , 91.90000 ,100.90785 ,104.30000 ,12038.60000 , -4.48365 ,47.19811 ,492692.10000 ,13.83467 ,18.75299 ,-4.42925 ,6.93036 , 1.14796 ,7.76543 , 0.28739 ,13.48267 , 5.31845 ,11.35653 , 6.28208 ,26.40000 ,22.19000 ,2.97000 , 10.66000 ,  5.62000 ,  9.67000 ,-1.45000 , 93.09271 ,1914788.89000 ,1094793.51000 ,390822.92000 ,385740.24000 ,  1488.06000 , 679167.43000 , 637223.27000 ,1975335.55000 ,1131918.54000 ,406726.47000 ,403291.97000 ,NA ,701292.97000 ,671046.80000 ,1720363.22000 ,36417.71000 ,354160.36000 ,104491.02000 ,336480.05000 ,NA ,NA ,NA ,194425.68000 ,1767043.45000 ,32664.52000 ,358616.99000 ,112688.52000 ,339547.04000 ,NA ,NA ,NA ,208414.97000 ,82.40000 ,77979.17000 , 86868.33000 ,181571.55000 ,166196.14000 ,315903.67000 ,60295.22000 ,77280.35000 , 87758.91000 ,191737.03000 ,174159.57000 ,330848.19000 ,62308.24000 ,3758.23000 ,4029.08000 ,1184.20000 ,14737.38000 ,32035.70000 , 9744.33000 , 99.85076 , 98.75233 , 95.37329 , 95.68208 , 96.29086 , 98.67388
Q1-2004      ,141770.90000 ,140753.05000 ,119689.42000 ,21257.08000 ,5538.51000 ,25310.93000 ,10347.11000 ,34241.58000 ,NA ,NA , 97.43211 , 96.77387 , 97.19765 , 96.89502 , 96.16525 , 96.90063 , 95.07454 , 98.55659 , 93.56176 ,101.10615 , 97.24686 , 99.21440 ,NA ,NA , 88.70000 , 83.30000 , 82.60000 , 85.50000 , 81.10000 , 85.30000 , 84.40000 ,103.94144 ,100.00000 ,12117.90000 , -4.90254 ,54.36275 ,497707.00000 ,13.61132 ,18.69104 ,-4.74618 ,6.78373 , 7.28163 ,8.15183 , 5.68086 ,13.31942 , 6.82554 ,11.17236 , 9.24975 ,28.94000 ,25.85000 ,3.99000 , 12.71000 , -1.94000 , -7.31000 , 2.61000 , 94.47743 ,1934699.78000 ,1105032.66000 ,394215.39000 ,387500.44000 ,  1438.67000 , 694017.31000 , 647504.70000 ,1986117.84000 ,1137143.25000 ,406927.59000 ,403057.07000 ,NA ,716522.37000 ,681371.36000 ,1737355.60000 ,37299.95000 ,357865.07000 ,106719.41000 ,338751.12000 ,NA ,NA ,NA ,197344.19000 ,1777720.71000 ,35291.61000 ,361934.92000 ,113694.07000 ,341662.54000 ,NA ,NA ,NA ,208476.08000 ,81.40000 ,79198.58000 , 88365.73000 ,182953.68000 ,165713.99000 ,319372.36000 ,61115.70000 ,78637.33000 , 89285.73000 ,190958.39000 ,172569.94000 ,330757.74000 ,62918.10000 ,3750.29000 ,4028.23000 ,1186.08000 ,14663.79000 ,32039.62000 , 9646.91000 , 97.81495 , 98.30087 , 95.46997 , 97.31913 , 97.29931 , 98.33534
Q2-2004      ,142079.54000 ,142103.86000 ,120913.87000 ,21393.11000 ,5628.93000 ,25455.33000 ,10674.69000 ,34619.64000 ,NA ,NA , 97.95031 , 97.48812 , 97.78752 , 97.78203 , 97.16049 , 97.70875 , 96.44736 , 98.75452 , 93.19728 ,100.39820 , 97.73053 , 99.31121 ,NA ,NA , 89.40000 , 92.70000 , 92.70000 , 92.60000 , 92.50000 , 92.10000 , 92.90000 ,100.84191 ,101.10000 ,12195.90000 , -4.64256 ,54.31131 ,497650.50000 ,13.69483 ,19.36872 ,-5.32255 ,6.98923 , 6.15030 ,8.17808 , 4.38429 ,13.56732 , 8.74668 ,11.01901 ,10.15611 ,22.39000 ,20.38000 ,3.64000 ,-13.86000 ,-11.33000 ,  8.04000 ,-6.25000 , 96.69672 ,1955404.10000 ,1114788.70000 ,400034.70000 ,393034.86000 ,  3303.67000 , 718921.64000 , 674679.47000 ,1996670.62000 ,1140213.63000 ,409172.91000 ,404607.41000 ,NA ,736029.88000 ,699793.11000 ,1758168.11000 ,37538.40000 ,360968.63000 ,108500.63000 ,342536.32000 ,NA ,NA ,NA ,197235.99000 ,1790168.09000 ,35986.32000 ,364714.52000 ,113804.18000 ,343889.86000 ,NA ,NA ,NA ,206451.01000 ,81.50000 ,79851.87000 , 89365.49000 ,185701.79000 ,167714.75000 ,324532.66000 ,61457.55000 ,79793.61000 , 90274.57000 ,192345.28000 ,173409.51000 ,332609.73000 ,63172.96000 ,3779.47000 ,4031.55000 ,1189.62000 ,14865.39000 ,32098.63000 , 9760.62000 , 96.97975 , 97.41366 , 95.76415 , 97.58746 , 98.13739 , 98.67548
Q3-2004      ,142440.27000 ,143133.31000 ,121807.02000 ,21540.59000 ,5766.34000 ,25445.50000 ,10882.64000 ,35065.33000 ,NA ,NA , 98.38854 , 98.05044 , 98.26249 , 97.63530 , 97.96224 , 98.14761 , 97.23861 , 98.90256 , 93.39349 ,100.45763 , 99.76840 , 99.97211 ,NA ,NA , 89.80000 , 87.70000 , 87.30000 , 88.80000 , 87.10000 , 90.20000 , 87.60000 ,100.44066 ,102.60000 ,12286.70000 , -4.40756 ,54.62262 ,498035.40000 ,14.24744 ,19.62150 ,-5.28932 ,7.12731 , 5.87515 ,8.58152 , 4.31555 ,13.59165 , 7.56785 ,11.25879 , 8.54536 ,24.92000 ,23.19000 ,3.89000 , 10.32000 , -0.01000 , -1.32000 , 1.96000 , 97.57345 ,1971528.93000 ,1123778.13000 ,401709.39000 ,398324.05000 , 11914.28000 , 726015.16000 , 690212.09000 ,2004159.93000 ,1143844.10000 ,411502.00000 ,406695.91000 ,NA ,739965.01000 ,710074.11000 ,1768393.17000 ,36583.73000 ,362537.89000 ,109288.46000 ,343159.63000 ,NA ,NA ,NA ,203135.75000 ,1795818.35000 ,36167.92000 ,364060.77000 ,113592.87000 ,344590.71000 ,NA ,NA ,NA ,208336.28000 ,82.10000 ,79923.86000 , 90333.87000 ,189337.83000 ,169960.71000 ,324814.44000 ,62452.74000 ,80320.04000 , 91131.53000 ,193450.51000 ,174966.26000 ,333623.15000 ,63772.24000 ,3783.68000 ,4033.82000 ,1194.90000 ,15158.52000 ,32082.68000 , 9719.90000 , 97.01545 , 97.46608 , 96.61169 , 97.81024 , 97.70887 , 99.13910
Q4-2004      ,142873.21000 ,143173.70000 ,121739.69000 ,21644.14000 ,5645.96000 ,25427.57000 ,10843.56000 ,34775.35000 ,NA ,NA , 98.83533 , 98.52667 , 98.76779 , 98.38329 , 98.63932 , 98.63808 , 97.80650 , 99.35773 , 93.17812 ,101.47726 , 99.19836 , 99.34227 ,NA ,NA , 90.20000 , 94.40000 , 94.10000 , 95.10000 , 95.50000 , 93.80000 , 93.70000 ,103.34563 ,101.80000 ,12387.20000 , -3.99129 ,54.94975 ,497085.30000 ,13.82384 ,19.77819 ,-6.05640 ,7.34912 , 7.49758 ,6.89368 , 6.45175 ,13.65409 ,10.35232 ,11.47918 ,11.96025 ,26.98000 ,21.72000 ,3.06000 , 11.85000 , 14.24000 ,  9.88000 ,-0.64000 , 97.94980 ,1986941.62000 ,1137842.48000 ,405092.22000 ,403330.88000 ,  9218.11000 , 739231.43000 , 707773.51000 ,2010576.35000 ,1152165.52000 ,411789.57000 ,408951.78000 ,NA ,749600.51000 ,723819.42000 ,1783162.57000 ,36911.71000 ,364443.57000 ,111020.10000 ,347817.90000 ,NA ,NA ,NA ,203779.06000 ,1802546.05000 ,36541.83000 ,363823.35000 ,114368.24000 ,348605.21000 ,NA ,NA ,NA ,207982.32000 ,81.80000 ,80284.61000 , 90883.34000 ,189553.53000 ,170930.38000 ,328297.55000 ,63019.88000 ,80718.47000 , 92213.34000 ,193398.37000 ,174247.96000 ,334466.50000 ,63921.01000 ,3796.03000 ,4050.24000 ,1207.84000 ,15211.37000 ,32374.88000 , 9840.91000 , 97.59664 , 97.09760 , 97.29533 , 98.79236 , 98.61552 , 99.24691
Q1-2005      ,143183.28000 ,142293.57000 ,120853.94000 ,21634.46000 ,5427.33000 ,25079.91000 ,10663.21000 ,34624.90000 ,NA ,NA , 99.34590 , 99.06754 , 99.16250 , 98.92576 , 99.07123 , 99.10426 , 98.35925 , 99.71709 , 99.44541 ,100.65898 ,100.17760 , 99.93103 ,NA ,NA , 91.20000 , 85.90000 , 85.00000 , 88.40000 , 83.70000 , 86.80000 , 87.00000 ,103.00674 , 99.50000 ,12515.00000 , -3.25923 ,55.63958 ,498058.50000 ,14.07744 ,19.95036 ,-5.96433 ,7.51554 , 7.43500 ,7.62995 , 8.52410 ,13.60039 , 2.94075 ,10.24565 , 7.40010 ,31.56000 ,25.93000 ,3.74000 , 10.46000 , -3.47000 ,-12.32000 , 2.99000 , 99.33727 ,2001431.03000 ,1142990.32000 ,408544.18000 ,406981.41000 ,  4546.24000 , 743468.01000 , 705099.12000 ,2014576.54000 ,1152627.95000 ,412974.67000 ,410785.70000 ,NA ,750154.20000 ,716825.29000 ,1797509.33000 ,34822.20000 ,365362.69000 ,112552.55000 ,349042.99000 ,NA ,NA ,NA ,203921.70000 ,1805460.65000 ,34085.96000 ,365950.72000 ,114114.35000 ,349609.90000 ,NA ,NA ,NA ,209103.79000 ,82.10000 ,80297.68000 , 91505.08000 ,193652.73000 ,175073.50000 ,331865.08000 ,63334.83000 ,79476.07000 , 91214.67000 ,195185.42000 ,176217.36000 ,335570.28000 ,64008.04000 ,3783.28000 ,4056.55000 ,1221.15000 ,15201.58000 ,32353.04000 , 9882.61000 ,100.28892 , 99.04962 , 98.01034 , 99.33461 , 98.79342 , 99.57752
Q2-2005      ,143495.14000 ,143603.69000 ,122121.75000 ,21680.09000 ,5579.55000 ,25074.54000 ,11004.29000 ,34997.35000 ,NA ,NA , 99.72797 , 99.50276 , 99.64565 , 99.46737 , 99.51380 , 99.69280 , 99.08795 , 99.77354 ,101.25119 , 99.79500 ,100.06727 , 99.95449 ,NA ,NA , 91.10000 , 94.50000 , 94.40000 , 94.50000 , 93.70000 , 93.30000 , 95.10000 ,100.61694 , 99.80000 ,12570.70000 , -3.24080 ,54.53358 ,504580.20000 ,13.97015 ,19.66805 ,-5.78169 ,7.14423 , 8.17864 ,8.00610 , 8.57160 ,13.87603 , 4.70259 ,10.15290 ,10.21490 ,22.31000 ,24.15000 ,3.22000 ,-15.62000 ,-14.04000 ,  9.05000 ,-6.41000 , 99.64996 ,2023890.10000 ,1156930.40000 ,413924.11000 ,416760.77000 ,  4913.81000 , 765349.87000 , 733988.86000 ,2029497.38000 ,1161094.92000 ,416156.48000 ,418819.45000 ,NA ,767771.80000 ,740812.50000 ,1814604.70000 ,33754.38000 ,369290.17000 ,115522.38000 ,350735.51000 ,NA ,NA ,NA ,209285.40000 ,1818205.01000 ,33722.78000 ,369657.96000 ,116499.43000 ,351522.88000 ,NA ,NA ,NA ,211292.65000 ,81.50000 ,80770.67000 , 92435.42000 ,195400.25000 ,177656.05000 ,335012.26000 ,64027.59000 ,80289.45000 , 91403.43000 ,195833.97000 ,178240.93000 ,336926.30000 ,64134.93000 ,3799.38000 ,4057.68000 ,1227.23000 ,15450.48000 ,32450.76000 , 9962.43000 ,100.23811 , 99.71974 , 99.55178 , 99.56350 , 99.33347 , 99.86722
Q3-2005      ,143918.04000 ,144508.63000 ,123250.08000 ,21463.10000 ,5625.77000 ,25154.95000 ,11108.43000 ,35267.83000 ,NA ,NA ,100.10965 ,100.32717 ,100.32699 ,100.06453 ,100.26943 ,100.00072 ,100.56848 , 99.90137 , 99.13988 , 99.72609 , 99.47461 ,100.00133 ,NA ,NA , 91.80000 , 89.60000 , 89.40000 , 90.20000 , 89.00000 , 91.50000 , 89.60000 , 98.29688 ,100.90000 ,12670.50000 , -3.63512 ,54.24697 ,506104.80000 ,14.16036 ,19.76411 ,-5.38714 ,7.15710 , 8.38447 ,8.33241 , 7.48611 ,13.78371 , 2.40923 ,10.58945 , 9.24788 ,24.61000 ,23.55000 ,3.83000 ,  6.22000 ,  2.04000 , -3.27000 , 3.14000 ,100.17663 ,2044223.09000 ,1171708.65000 ,418058.01000 ,422717.56000 ,  2558.40000 , 786130.48000 , 756950.00000 ,2041978.64000 ,1167885.07000 ,417787.43000 ,421581.86000 ,NA ,786126.92000 ,752673.64000 ,1828757.33000 ,33855.60000 ,371173.65000 ,117798.40000 ,354130.32000 ,NA ,NA ,NA ,215465.77000 ,1828386.46000 ,34166.19000 ,371316.15000 ,117495.85000 ,353996.04000 ,NA ,NA ,NA ,213612.34000 ,81.50000 ,81858.87000 , 90752.27000 ,197349.42000 ,179557.53000 ,337411.91000 ,64869.36000 ,81867.62000 , 91538.44000 ,196938.20000 ,179062.54000 ,337378.11000 ,64619.09000 ,3829.53000 ,4068.09000 ,1230.36000 ,15781.47000 ,32475.31000 , 9966.89000 , 99.28669 ,101.02148 ,100.36373 ,100.19568 ,100.07661 ,100.48346
Q4-2005      ,144502.18000 ,144692.74000 ,123414.95000 ,21478.03000 ,5538.43000 ,25105.88000 ,11163.74000 ,35061.89000 ,NA ,NA ,100.80105 ,101.07703 ,100.84916 ,101.52490 ,101.10412 ,101.13778 ,101.84234 ,100.60799 ,100.16352 , 99.81992 ,100.28051 ,100.11315 ,NA ,NA , 92.40000 , 96.60000 , 96.50000 , 96.90000 , 98.00000 , 95.70000 , 95.90000 , 97.32939 , 99.90000 ,12735.60000 , -3.11982 ,54.44113 ,507342.20000 ,13.60166 ,20.35873 ,-6.63389 ,7.61784 , 7.49322 ,8.02871 , 7.47202 ,13.51839 , 2.37975 , 9.79007 , 8.05161 ,27.03000 ,24.15000 ,3.36000 , 21.39000 , -9.56000 , 16.29000 , 4.59000 ,100.83614 ,2071216.26000 ,1181577.94000 ,424995.59000 ,431825.53000 , 13488.35000 , 806483.34000 , 787154.49000 ,2054707.92000 ,1171599.37000 ,418603.30000 ,427098.25000 ,NA ,797378.79000 ,772881.03000 ,1852405.63000 ,33440.59000 ,375334.07000 ,120273.83000 ,357496.99000 ,NA ,NA ,NA ,218810.63000 ,1841224.86000 ,33897.82000 ,374235.76000 ,118037.52000 ,356276.99000 ,NA ,NA ,NA ,213474.72000 ,81.40000 ,80681.04000 , 92978.15000 ,199736.07000 ,182530.99000 ,344303.48000 ,65630.42000 ,81975.11000 , 93514.38000 ,198180.89000 ,181297.24000 ,338718.04000 ,65100.12000 ,3861.62000 ,4074.63000 ,1252.27000 ,15923.75000 ,32699.85000 ,10010.68000 ,100.18628 ,100.20916 ,102.07415 ,100.90620 ,101.79649 ,100.07180
Q1-2006      ,145123.91000 ,144291.21000 ,122720.01000 ,21760.84000 ,5364.94000 ,24832.24000 ,10931.48000 ,35087.43000 ,NA ,NA ,101.07268 ,101.73451 ,101.45544 ,101.20848 ,101.88201 ,101.49798 ,103.22261 ,100.32173 ,102.00573 , 99.37854 ,101.92504 ,100.47984 ,NA ,NA , 93.10000 , 87.70000 , 86.80000 , 90.60000 , 85.60000 , 88.20000 , 88.90000 , 97.65426 ,101.30000 ,12896.40000 , -2.19961 ,54.85497 ,509609.80000 ,14.46659 ,20.42348 ,-6.11800 ,7.65213 , 5.05953 ,7.76089 , 3.50835 ,13.50908 , 4.44498 , 9.87983 ,10.52577 ,31.85000 ,23.83000 ,4.24000 ,  8.63000 , -5.00000 , -7.57000 , 5.17000 ,102.73882 ,2096977.83000 ,1197433.23000 ,427528.03000 ,440234.01000 , 15483.18000 , 834034.59000 , 817735.21000 ,2074389.43000 ,1180063.02000 ,422360.56000 ,432016.33000 ,NA ,821454.69000 ,791923.76000 ,1872367.33000 ,33176.47000 ,383587.07000 ,122212.76000 ,359028.88000 ,NA ,NA ,NA ,224610.50000 ,1857187.04000 ,33501.28000 ,381274.61000 ,117734.56000 ,358964.01000 ,NA ,NA ,NA ,217202.39000 ,82.20000 ,83088.63000 , 92611.71000 ,203750.78000 ,185224.93000 ,343586.50000 ,66099.62000 ,83665.83000 , 95218.78000 ,197952.14000 ,182873.46000 ,340428.29000 ,65574.07000 ,3872.80000 ,4102.30000 ,1262.20000 ,15917.69000 ,32816.71000 ,10103.41000 , 99.95257 , 99.57353 ,101.79498 ,101.08055 ,100.55722 ,100.36209
