 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q2-1998      ,131682.73972 ,131842.77096 ,111062.47414 ,20780.63812         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.46370 , 86.74611 , 87.11310 , 83.90693 , 88.54649 , 94.58642 , 92.92107 , 89.61718        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 98.42062 , 98.90000 ,10185.60000 ,  0.21153 ,54.10343 ,463095.70000 ,18.21689 ,20.03047 ,-2.10008 ,8.83312 , 6.92882 ,7.78425 , 7.24438 ,12.35382 ,10.63976 ,12.44326 , 6.18457 ,24.94000 ,23.41000 ,3.03000 ,-27.59000 ,-14.82000 , 12.14000 ,-4.79000 , 81.12518 ,1533827.75000 , 876954.26000 ,303285.00000 ,310485.40000 , 11422.40000 , 504283.17000 , 472602.49000 ,1765874.40000 ,1013711.78000 ,364030.63000 ,352980.88000 ,NA ,536711.86000 ,511933.69000 ,1373865.46098          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,157115.04000 ,1577162.34118          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,186269.47000 ,83.80000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1998      ,132389.67971 ,133269.75197 ,112317.73775 ,20952.32039         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.68151 , 86.74766 , 87.18210 , 84.01174 , 88.55576 , 94.00835 , 91.61006 , 89.99957        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.65579 , 98.80000 ,10320.00000 ,  0.38204 ,52.98770 ,464431.80000 ,18.53833 ,20.27124 ,-2.38908 ,8.80998 , 5.06198 ,7.82114 , 5.39515 ,12.45682 , 4.10958 ,12.32382 , 4.01970 ,28.42000 ,26.25000 ,2.62000 ,  2.68000 , -2.52000 ,  4.92000 , 2.71000 , 81.23228 ,1550422.20000 , 889354.90000 ,305013.74000 ,318097.54000 ,  6818.12000 , 503388.06000 , 472250.17000 ,1776026.60000 ,1024447.35000 ,364717.75000 ,360678.01000 ,NA ,537817.32000 ,517588.35000 ,1388805.23852          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,158950.96000 ,1585749.76913          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,187504.10000 ,83.80000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1998      ,132992.93102 ,133449.35800 ,112668.31717 ,20781.23002         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.00409 , 86.96129 , 87.31523 , 84.65712 , 88.62373 , 93.13944 , 90.39901 , 90.74123        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,103.56218 , 98.10000 ,10498.60000 ,  0.49848 ,52.67385 ,466935.00000 ,18.03452 ,20.33201 ,-2.40554 ,8.89508 , 6.11282 ,7.66079 , 6.99357 ,12.84931 , 3.37328 ,12.20437 , 5.54182 ,27.27000 ,24.24000 ,2.66000 , 11.31000 , -4.92000 , 13.40000 ,-2.61000 , 81.15712 ,1567679.45000 , 902311.08000 ,310213.15000 ,322743.91000 ,  7907.20000 , 498245.13000 , 473741.02000 ,1780627.22000 ,1032829.07000 ,366317.21000 ,363996.93000 ,NA ,534868.47000 ,523878.34000 ,1401127.84283          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,163621.20000 ,1590236.43025          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,186574.02000 ,83.20000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-1999      ,133578.83412 ,132657.24035 ,112019.32813 ,20638.09959         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.95399 , 86.78120 , 87.33254 , 85.08815 , 88.31014 , 92.88006 , 89.68744 , 90.40660        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.00000 , 97.90000 ,10592.10000 ,  0.62523 ,52.07556 ,462993.80000 ,18.71405 ,20.64555 ,-2.44404 ,9.19237 ,11.36552 ,7.90986 ,10.99819 ,12.51581 , 4.58623 ,11.87159 , 6.24790 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 81.54870 ,1581581.05000 , 908531.81000 ,314217.27000 ,327246.56000 , 11136.17000 , 498497.90000 , 478048.66000 ,1795672.72000 ,1038547.15000 ,368807.98000 ,370021.09000 ,NA ,536196.40000 ,532275.68000 ,1415591.63447          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,164800.20000 ,1602062.52456          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,191984.68000 ,82.50000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1999      ,134062.05017 ,134180.45714 ,113538.98021 ,20641.54066         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.26918 , 87.31541 , 87.71742 , 85.75517 , 88.74028 , 93.17136 , 90.71055 , 91.00954        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.15778 , 97.50000 ,10674.90000 ,  0.69602 ,50.11978 ,464811.00000 ,17.99225 ,20.43684 ,-2.86313 ,9.25509 , 9.84863 ,8.00743 , 9.80573 ,12.89965 , 3.06152 ,11.08712 , 6.12395 ,23.28000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 82.16300 ,1597052.79000 , 918471.94000 ,316844.36000 ,334168.15000 ,  5973.27000 , 518040.04000 , 496444.97000 ,1807351.95000 ,1045687.07000 ,369114.53000 ,376169.02000 ,NA ,555704.00000 ,546808.45000 ,1427912.94002          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,167215.40000 ,1612229.11683          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,192581.79000 ,82.30000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1999      ,134812.99173 ,135725.55436 ,114969.99477 ,20755.55744         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.53453 , 87.75812 , 87.99009 , 86.38770 , 89.22263 , 94.10464 , 92.22632 , 90.97597        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 95.40188 , 98.40000 ,10810.70000 ,  0.75810 ,49.17552 ,464201.20000 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.65586 ,7.81064 ,11.06419 ,12.83966 , 3.63152 ,10.78409 , 6.03584 ,26.29000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 82.78077 ,1619781.77000 , 930360.16000 ,321179.79000 ,342013.84000 ,  2720.09000 , 539546.59000 , 516038.70000 ,1827679.12000 ,1056022.44000 ,371442.16000 ,382937.34000 ,NA ,573034.19000 ,559064.75000 ,1447484.30906          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,172275.88000 ,1630653.52249          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,196639.79000 ,82.50000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1999      ,135480.03682 ,135982.95525 ,115297.80317 ,20685.09076         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.77853 , 88.33221 , 88.41040 , 86.90017 , 89.61262 , 94.95426 , 94.14163 , 91.05315        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 93.16160 , 98.10000 ,11004.80000 ,  0.67238 ,48.91043 ,466495.70000 ,17.87463 ,21.06234 ,-3.46515 ,9.56997 ,10.01249 ,7.82424 ,10.74881 ,12.65639 , 3.22763 ,10.68332 , 6.42082 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 83.21274 ,1642633.85000 , 944797.33000 ,324750.42000 ,345683.23000 ,  8154.37000 , 560111.48000 , 540862.99000 ,1848572.75000 ,1067494.40000 ,373392.51000 ,385396.45000 ,NA ,589547.67000 ,574074.87000 ,1467067.35695          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,174915.72000 ,1649039.19766          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,199454.45000 ,83.20000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-2000      ,136324.02000 ,135316.04000 ,114620.90000 ,20695.15000 ,6070.18000 ,26222.12000 ,10062.67000 ,32300.35000 ,NA ,NA , 89.08851 , 88.97381 , 89.22465 , 87.53714 , 90.37755 , 96.09242 , 96.32156 , 91.21640 , 93.57924 , 99.61505 , 88.79466 , 92.93856 ,NA ,NA , 77.60000 , 72.50000 , 72.40000 , 72.70000 , 70.80000 , 73.30000 , 73.60000 , 88.97042 ,101.10000 ,11033.60000 ,  1.79103 ,47.91998 ,474242.20000 ,18.53182 ,20.52457 ,-3.77597 ,9.21540 ,11.20099 ,7.30796 ,12.12810 ,13.03370 , 2.16173 ,11.44706 , 7.66285 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 84.62898 ,1668727.36000 , 959625.57000 ,330127.87000 ,356698.80000 ,  7678.60000 , 588074.99000 , 573478.46000 ,1871751.90000 ,1074613.68000 ,376874.27000 ,394385.33000 ,NA ,611680.02000 ,594995.16000 ,1491905.53000 ,36051.72000 ,327027.21000 , 89165.10000 ,286194.55000 ,NA ,NA ,NA ,176821.84000 ,1671191.16000 ,34797.69000 ,342354.28000 ,110775.25000 ,318286.11000 ,NA ,NA ,NA ,200531.22000 ,83.90000 ,66398.09000 , 74228.20000 ,150893.12000 ,142678.52000 ,266763.55000 ,52505.48000 ,65351.18000 , 84536.71000 ,175257.85000 ,165327.44000 ,314755.77000 ,60530.89000 ,3514.52000 ,3970.71000 ,1108.50000 ,12781.32000 ,30396.12000 , 8889.55000 , 97.48436 , 92.16016 , 86.97598 , 81.97907 , 85.84933 , 87.17261
Q2-2000      ,137249.88000 ,137121.44000 ,116257.70000 ,20863.74000 ,6178.20000 ,26319.16000 ,10341.35000 ,32799.01000 ,NA ,NA , 89.37134 , 89.39172 , 89.60757 , 87.82632 , 91.00875 , 97.17647 , 97.79157 , 91.40731 , 94.05664 , 99.14999 , 89.45573 , 92.56831 ,NA ,NA , 78.70000 , 81.60000 , 82.50000 , 78.90000 , 81.70000 , 80.50000 , 81.70000 , 86.37415 , 99.60000 ,11248.80000 ,  1.52376 ,45.14394 ,475005.30000 ,18.04411 ,21.24135 ,-3.88759 ,9.74690 ,13.62123 ,7.38487 ,14.14748 ,12.61935 , 0.19553 ,11.05963 , 5.58119 ,23.97000 ,22.20000 ,2.64000 ,-21.08000 ,-17.35000 ,  8.73000 ,-6.12000 , 85.42268 ,1687918.32000 , 970796.70000 ,332184.02000 ,360657.76000 , 12906.27000 , 610629.39000 , 599255.82000 ,1887809.11000 ,1082834.28000 ,378069.45000 ,396114.70000 ,NA ,628202.90000 ,612592.53000 ,1510927.01000 ,35794.89000 ,334187.23000 , 89058.57000 ,292046.08000 ,NA ,NA ,NA ,176991.31000 ,1685701.81000 ,34481.67000 ,347517.49000 ,109759.20000 ,323083.00000 ,NA ,NA ,NA ,203372.47000 ,84.20000 ,65385.21000 , 73139.01000 ,153934.11000 ,145320.59000 ,269185.73000 ,52875.60000 ,65230.41000 , 84894.75000 ,176719.46000 ,166926.59000 ,315903.37000 ,60677.64000 ,3566.54000 ,3992.54000 ,1118.93000 ,13202.29000 ,30549.00000 , 9054.42000 , 99.49420 , 92.79988 , 86.80171 , 83.07934 , 86.31805 , 87.87425
Q3-2000      ,138002.38000 ,138775.44000 ,117747.59000 ,21027.85000 ,6206.31000 ,26673.32000 ,10556.06000 ,33380.28000 ,NA ,NA , 89.95627 , 90.16809 , 90.28205 , 88.34721 , 91.57242 , 98.27593 , 99.42567 , 92.14756 , 93.91147 , 98.80354 , 89.13666 , 92.91900 ,NA ,NA , 79.30000 , 77.60000 , 78.00000 , 76.10000 , 77.60000 , 78.40000 , 77.40000 , 84.74767 ,101.90000 ,11258.30000 ,  1.39556 ,43.85749 ,473699.70000 ,18.20230 ,20.83655 ,-4.30282 ,9.64478 ,14.38955 ,7.31882 ,13.73318 ,12.59879 , 1.13741 ,11.31467 , 6.18928 ,28.67000 ,25.78000 ,2.59000 , 11.31000 , -1.02000 , -0.43000 , 1.25000 , 86.06463 ,1706466.23000 , 981462.99000 ,336148.37000 ,366694.86000 , 13093.73000 , 634009.45000 , 624943.17000 ,1896442.08000 ,1086745.43000 ,380382.15000 ,400336.89000 ,NA ,645072.22000 ,628487.44000 ,1529819.07000 ,36315.19000 ,338820.84000 , 90383.66000 ,295948.78000 ,NA ,NA ,NA ,176647.16000 ,1696127.88000 ,34598.96000 ,350817.50000 ,110175.12000 ,325021.68000 ,NA ,NA ,NA ,200620.18000 ,84.60000 ,65977.99000 , 72383.94000 ,156143.52000 ,147414.94000 ,272954.79000 ,53475.43000 ,66261.48000 , 85694.73000 ,177850.53000 ,168152.20000 ,317286.28000 ,60768.07000 ,3647.98000 ,4006.57000 ,1124.05000 ,13572.65000 ,30603.68000 , 9004.54000 ,100.65245 , 92.55480 , 87.24438 , 84.59945 , 87.49446 , 89.41484
Q4-2000      ,138765.07000 ,139128.43000 ,118084.37000 ,21044.06000 ,6155.99000 ,26725.23000 ,10546.41000 ,33375.32000 ,NA ,NA , 90.32803 , 90.83017 , 90.98982 , 88.81225 , 92.17015 , 99.36469 ,101.30562 , 92.51843 , 97.53470 , 98.43030 , 90.08599 , 93.41290 ,NA ,NA , 80.30000 , 84.30000 , 84.60000 , 83.50000 , 85.60000 , 83.00000 , 83.60000 , 82.63149 ,101.60000 ,11325.00000 ,  1.19450 ,43.13381 ,477073.10000 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 86.61426 ,1724040.53000 , 991066.02000 ,339775.63000 ,369382.44000 , 17038.58000 , 664444.49000 , 657666.64000 ,1908534.88000 ,1089137.92000 ,382557.50000 ,400758.44000 ,NA ,668789.69000 ,649320.09000 ,1547551.23000 ,36162.42000 ,343567.59000 , 91509.76000 ,300824.40000 ,NA ,NA ,NA ,176489.30000 ,1706063.46000 ,33622.77000 ,354733.58000 ,110290.16000 ,327666.76000 ,NA ,NA ,NA ,201610.46000 ,85.00000 ,67540.91000 , 71548.94000 ,158186.28000 ,149493.09000 ,274952.41000 ,53765.43000 ,67965.69000 , 86404.63000 ,178428.09000 ,169430.21000 ,318338.79000 ,61005.97000 ,3721.67000 ,4009.63000 ,1127.95000 ,13583.81000 ,30865.68000 , 9016.75000 ,100.37203 , 93.18246 , 87.94101 , 85.31707 , 87.79743 , 88.96780
Q1-2001      ,139114.19000 ,138140.88000 ,117209.08000 ,20931.80000 ,6064.21000 ,26519.60000 ,10246.10000 ,33082.91000 ,NA ,NA , 90.98416 , 91.11353 , 91.39378 , 89.58544 , 92.11387 , 98.78924 , 99.70674 , 92.63773 , 98.29289 , 98.92323 , 90.41355 , 92.58124 ,NA ,NA , 80.60000 , 75.30000 , 75.30000 , 75.50000 , 73.70000 , 75.90000 , 76.30000 , 86.09406 ,102.70000 ,11287.80000 ,  0.92965 ,43.08650 ,480282.50000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 87.37737 ,1752133.04000 ,1004990.21000 ,344575.69000 ,372239.67000 , 11312.48000 , 661231.83000 , 642216.84000 ,1925954.00000 ,1099749.89000 ,384672.02000 ,404177.29000 ,NA ,669586.07000 ,644401.77000 ,1573492.61000 ,37450.19000 ,347204.65000 , 92733.65000 ,307046.94000 ,NA ,NA ,NA ,178640.43000 ,1723154.54000 ,33298.58000 ,357669.35000 ,111591.27000 ,332275.51000 ,NA ,NA ,NA ,202914.23000 ,84.80000 ,70475.80000 , 71946.74000 ,161324.47000 ,152568.42000 ,278345.09000 ,54396.66000 ,70604.49000 , 84720.55000 ,181320.93000 ,171151.02000 ,319415.28000 ,61200.78000 ,3733.63000 ,4015.44000 ,1125.41000 ,13578.07000 ,30797.77000 , 8977.75000 , 98.50688 , 94.31698 , 88.18657 , 85.49744 , 88.55596 , 89.56001
