 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I7.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I7.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I7.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I7.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIW.2B_S00.4.000,STS.Q.I7.W.LCIO.2B_S00.4.000,STS.Q.I7.W.LCIT.NS0020.4.000,STS.Q.I7.W.LCIT.2F0000.4.000,STS.Q.I7.W.LCIT.2G_N00.4.000,EXR.Q.E1.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I7.N.CINP.CC1109.4.000,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I7.S.ECFIN.MAN013.TT,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I7.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I7.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2R_U.D.U.I
Q3-2003      ,142503.55000 ,143271.34000 ,121904.59000 ,21366.76000 ,6121.13000 ,26035.08000 ,10742.20000 ,35058.18000 ,NA ,NA , 96.76221 , 96.05186 , 96.20739 , 96.84658 , 95.19168 , 96.83534 , 94.86586 , 98.75722 ,108.22871 ,102.21412 , 95.40552 , 98.96647 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 85.20000 , 87.10000 , 85.60000 , 99.66348 , 91.50000 ,13374.00000 , -6.42565 ,45.15988 ,487545.40000 ,13.03952 ,18.55201 ,-4.62949 ,6.83358 , 0.36701 ,7.63180 ,-0.40111 ,13.50873 , 8.84847 ,11.55706 , 8.64097 ,25.05000 ,23.26000 ,3.72000 ,  9.28000 , -5.67000 , -3.73000 , 1.45000 , 80.62636 ,1900473.25000 ,1086993.06400 ,392669.81720 ,381769.57770 , -3204.10435 , 666542.72940 , 624297.83300 ,1964399.99000 ,1130029.51000 ,405518.38790 ,401126.93860 ,NA , 688642.63130 ,658389.88360 ,1708156.00000 ,35837.00000 ,348799.00000 ,104026.00000 ,333464.00000 ,NA ,NA ,NA ,192317.00000 ,1758114.00000 ,31310.00000 ,353849.00000 ,113503.00000 ,339505.00000 ,NA ,NA ,NA ,206371.00000 ,81.20000 ,78490.00000 , 86729.00000 ,179517.00000 ,164924.00000 ,316902.00000 ,59468.00000 , 77688.00000 , 88420.00000 ,191543.00000 ,173580.00000 ,327813.00000 ,61749.00000 ,3793.92000 ,4011.67000 ,1197.97000 ,14787.08000 ,31979.53000 , 9544.58000 ,100.10020 , 99.47790 , 93.74173 , 94.17747 , 97.72375 , 97.19330
Q4-2003      ,142893.77000 ,143099.51000 ,121692.53000 ,21406.98000 ,5979.96000 ,25785.28000 ,10771.82000 ,34708.92000 ,NA ,NA , 96.96826 , 96.27233 , 96.75253 , 96.08797 , 95.70891 , 96.88617 , 94.96251 , 98.30681 ,103.64606 ,101.16312 , 96.77131 , 98.90673 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 93.30000 , 91.50000 , 91.90000 ,101.49941 , 93.40000 ,13525.70000 , -5.50916 ,45.70076 ,492601.50000 ,13.83467 ,18.75299 ,-4.42925 ,6.93036 , 1.14796 ,7.76543 , 0.28739 ,13.48267 , 5.31845 ,11.35653 , 6.28208 ,26.40000 ,22.19000 ,2.97000 , 10.66000 ,  5.62000 ,  9.67000 ,-1.45000 , 80.76367 ,1918177.52000 ,1096304.35700 ,391622.25180 ,386554.44730 ,  1243.73508 , 680790.71590 , 638337.98640 ,1978459.66000 ,1133274.22100 ,407624.04880 ,403952.77950 ,NA , 702952.84570 ,672473.59630 ,1723507.00000 ,36559.00000 ,353253.00000 ,104691.00000 ,337718.00000 ,NA ,NA ,NA ,194671.00000 ,1769881.00000 ,32623.00000 ,357318.00000 ,112902.00000 ,341240.00000 ,NA ,NA ,NA ,208699.00000 ,81.70000 ,79322.00000 , 88208.00000 ,181694.00000 ,166108.00000 ,315957.00000 ,59997.00000 , 78405.00000 , 90186.00000 ,191799.00000 ,174172.00000 ,329585.00000 ,62226.00000 ,3777.33000 ,4008.16000 ,1203.28000 ,14853.95000 ,32232.85000 , 9777.98000 ,100.20325 , 97.80881 , 95.30073 , 95.60096 , 96.59084 , 98.20013
Q1-2004      ,142974.78000 ,141945.44000 ,120554.97000 ,21390.47000 ,5769.79000 ,25483.98000 ,10442.55000 ,34571.16000 ,NA ,NA , 97.43468 , 96.80345 , 97.13716 , 96.67018 , 96.11597 , 96.84650 , 95.09788 , 98.57596 , 93.82020 ,101.20029 , 97.07166 , 99.14990 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 80.90000 , 85.00000 , 84.20000 ,104.25147 , 91.60000 ,13606.60000 , -5.98012 ,52.33985 ,497220.90000 ,13.61132 ,18.69104 ,-4.74618 ,6.78373 , 7.28163 ,8.15183 , 5.68086 ,13.31942 , 6.82554 ,11.17236 , 9.24975 ,28.94000 ,25.85000 ,3.99000 , 12.71000 , -1.94000 , -7.31000 , 2.61000 , 81.93361 ,1937091.46000 ,1105457.50700 ,394047.12520 ,388011.54830 ,  4744.31431 , 694664.45240 , 649833.48530 ,1988386.10000 ,1138204.01400 ,407674.72790 ,403756.10970 ,NA , 717531.27440 ,683574.57980 ,1738954.00000 ,37226.00000 ,356396.00000 ,106814.00000 ,339685.00000 ,NA ,NA ,NA ,198138.00000 ,1779642.00000 ,35360.00000 ,360603.00000 ,113999.00000 ,342772.00000 ,NA ,NA ,NA ,208826.00000 ,81.30000 ,80720.00000 , 89380.00000 ,183155.00000 ,165493.00000 ,319371.00000 ,60713.00000 , 80158.00000 , 90887.00000 ,191428.00000 ,172006.00000 ,329685.00000 ,62719.00000 ,3769.06000 ,4008.24000 ,1203.75000 ,14781.56000 ,32236.49000 , 9678.86000 , 97.78771 , 98.01494 , 95.07263 , 97.46223 , 97.63045 , 97.97484
Q2-2004      ,143302.85000 ,143323.83000 ,121788.94000 ,21534.89000 ,5858.46000 ,25628.72000 ,10786.02000 ,34950.41000 ,NA ,NA , 97.93141 , 97.44675 , 97.79270 , 97.78951 , 97.17025 , 97.69723 , 96.37366 , 98.72202 , 92.68090 ,100.38224 , 97.75016 , 99.30335 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 92.20000 , 91.70000 , 92.80000 ,100.97374 , 92.90000 ,13710.70000 , -5.67735 ,52.16784 ,497591.80000 ,13.69483 ,19.36872 ,-5.32255 ,6.98923 , 6.15030 ,8.17808 , 4.38429 ,13.56732 , 8.74668 ,11.01901 ,10.15611 ,22.39000 ,20.38000 ,3.64000 ,-13.86000 ,-11.33000 ,  8.04000 ,-6.25000 , 83.79150 ,1957861.21000 ,1116658.52200 ,400825.43070 ,394072.94680 ,  1836.30307 , 720324.58340 , 675856.57990 ,1999378.23000 ,1141947.84200 ,409914.70050 ,405581.19560 ,NA , 737468.62930 ,701437.44050 ,1760588.00000 ,37573.00000 ,359829.00000 ,108706.00000 ,343749.00000 ,NA ,NA ,NA ,197273.00000 ,1792548.00000 ,36026.00000 ,363648.00000 ,114034.00000 ,345097.00000 ,NA ,NA ,NA ,206779.00000 ,81.30000 ,81343.00000 , 90382.00000 ,185814.00000 ,167530.00000 ,324541.00000 ,61121.00000 , 81289.00000 , 92222.00000 ,192471.00000 ,172830.00000 ,331778.00000 ,62964.00000 ,3799.07000 ,4012.96000 ,1207.44000 ,14988.73000 ,32299.93000 , 9792.09000 , 96.89568 , 96.78162 , 95.44229 , 97.71627 , 98.28917 , 98.25842
Q3-2004      ,143656.26000 ,144366.60000 ,122686.58000 ,21680.02000 ,6006.41000 ,25615.15000 ,10994.46000 ,35401.63000 ,NA ,NA , 98.38926 , 98.03575 , 98.28988 , 97.69518 , 97.94830 , 98.15217 , 97.20151 , 98.84736 , 92.75654 ,100.39388 , 99.46672 , 99.88816 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 87.20000 , 89.80000 , 87.60000 ,100.54715 , 94.50000 ,13831.00000 , -5.39476 ,52.32075 ,498301.20000 ,14.24744 ,19.62150 ,-5.28932 ,7.12731 , 5.87515 ,8.58152 , 4.31555 ,13.59165 , 7.56785 ,11.25879 , 8.54536 ,24.92000 ,23.19000 ,3.89000 , 10.32000 , -0.01000 , -1.32000 , 1.96000 , 84.43021 ,1974315.26000 ,1125675.66600 ,402632.65270 ,399029.27620 , 11717.44800 , 727034.95460 , 691774.73680 ,2006813.77000 ,1145353.20600 ,412163.83000 ,407426.17310 ,NA , 740895.45910 ,711853.47950 ,1771500.00000 ,36686.00000 ,361737.00000 ,109654.00000 ,344443.00000 ,NA ,NA ,NA ,202815.00000 ,1798556.00000 ,36166.00000 ,363126.00000 ,114126.00000 ,345995.00000 ,NA ,NA ,NA ,208235.00000 ,81.80000 ,81532.00000 , 91481.00000 ,189315.00000 ,169743.00000 ,324794.00000 ,62116.00000 , 81804.00000 , 92922.00000 ,193387.00000 ,174563.00000 ,332816.00000 ,63509.00000 ,3803.20000 ,4013.04000 ,1214.68000 ,15281.97000 ,32282.31000 , 9753.76000 , 97.03829 , 96.96790 , 96.43979 , 97.87666 , 97.76585 , 98.95900
Q4-2004      ,144095.59000 ,144393.61000 ,122614.99000 ,21778.62000 ,5863.22000 ,25600.90000 ,10952.67000 ,35114.33000 ,NA ,NA , 98.85418 , 98.55359 , 98.77167 , 98.43682 , 98.65182 , 98.63615 , 97.82722 , 99.30848 , 92.37606 ,101.62216 , 99.18141 , 99.20143 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 95.70000 , 93.70000 , 93.80000 ,103.52993 , 93.30000 ,13947.70000 , -5.00008 ,52.61274 ,496989.80000 ,13.82384 ,19.77819 ,-6.05640 ,7.34912 , 7.49758 ,6.89368 , 6.45175 ,13.65409 ,10.35232 ,11.47918 ,11.96025 ,26.98000 ,21.72000 ,3.06000 , 11.85000 , 14.24000 ,  9.88000 ,-0.64000 , 84.61027 ,1990051.24000 ,1138822.23200 ,406036.04760 ,403940.15300 , 10550.72568 , 739722.64170 , 709020.56040 ,2013263.03000 ,1153064.32200 ,412511.02360 ,409494.38470 ,NA , 750077.42290 ,724894.22190 ,1785666.00000 ,36939.00000 ,362925.00000 ,111427.00000 ,349000.00000 ,NA ,NA ,NA ,204385.00000 ,1804586.00000 ,36566.00000 ,362120.00000 ,114795.00000 ,349915.00000 ,NA ,NA ,NA ,208643.00000 ,81.80000 ,81848.00000 , 92138.00000 ,189629.00000 ,170754.00000 ,328243.00000 ,62764.00000 , 82116.00000 , 93891.00000 ,193345.00000 ,174035.00000 ,333818.00000 ,63776.00000 ,3815.87000 ,4030.97000 ,1227.93000 ,15334.31000 ,32578.60000 , 9874.79000 , 97.81986 , 96.84919 , 97.28932 , 98.70951 , 98.62961 , 98.97688
Q1-2005      ,144401.36000 ,143498.06000 ,121735.65000 ,21762.41000 ,5633.70000 ,25250.00000 ,10773.42000 ,34973.52000 ,NA ,NA , 99.34678 , 99.05619 , 99.12379 , 98.87269 , 99.02083 , 99.07868 , 98.29898 , 99.65014 , 99.72330 ,100.51823 , 99.80427 ,100.02914 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 83.50000 , 86.60000 , 86.80000 ,103.13264 , 91.90000 ,14100.20000 , -4.25399 ,53.25959 ,498012.30000 ,14.07744 ,19.95036 ,-5.96433 ,7.51554 , 7.43500 ,7.62995 , 8.52410 ,13.60039 , 2.94075 ,10.24565 , 7.40010 ,31.56000 ,25.93000 ,3.74000 , 10.46000 , -3.47000 ,-12.32000 , 2.99000 , 85.75518 ,2004891.15000 ,1144406.73900 ,408924.00300 ,408052.17270 ,  5139.24048 , 745576.45170 , 707207.45510 ,2018041.60000 ,1154506.90100 ,413580.47560 ,412076.09890 ,NA , 752475.85540 ,719409.53380 ,1800509.00000 ,34709.00000 ,364383.00000 ,112847.00000 ,350093.00000 ,NA ,NA ,NA ,204382.00000 ,1808949.00000 ,33891.00000 ,365328.00000 ,114434.00000 ,350464.00000 ,NA ,NA ,NA ,209072.00000 ,81.90000 ,82017.00000 , 92844.00000 ,193833.00000 ,174891.00000 ,331789.00000 ,63104.00000 , 81248.00000 , 93083.00000 ,195446.00000 ,175952.00000 ,335249.00000 ,63832.00000 ,3802.79000 ,4035.04000 ,1238.28000 ,15317.93000 ,32560.28000 , 9913.09000 ,100.19403 , 98.55066 , 97.92829 , 99.29520 , 98.79920 , 99.16574
Q2-2005      ,144722.47000 ,144825.35000 ,123017.60000 ,21807.75000 ,5798.66000 ,25245.94000 ,11111.93000 ,35346.23000 ,NA ,NA , 99.70676 , 99.49780 , 99.65783 , 99.46063 , 99.56509 , 99.70027 , 99.14152 , 99.79598 ,101.00887 , 99.89214 ,100.09973 ,100.03462 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 93.50000 , 92.90000 , 95.10000 ,101.20885 , 91.90000 ,14177.20000 , -4.19091 ,52.15169 ,504541.70000 ,13.97015 ,19.66805 ,-5.78169 ,7.14423 , 8.17864 ,8.00610 , 8.57160 ,13.87603 , 4.70259 ,10.15290 ,10.21490 ,22.31000 ,24.15000 ,3.22000 ,-15.62000 ,-14.04000 ,  9.05000 ,-6.41000 , 85.93857 ,2025904.35000 ,1158825.19700 ,414627.40430 ,417779.53270 ,  3720.56533 , 766019.09240 , 735067.43860 ,2031948.39000 ,1162853.90500 ,416891.67680 ,419626.70940 ,NA , 768385.07530 ,741499.59960 ,1816397.00000 ,33685.00000 ,367901.00000 ,115670.00000 ,351745.00000 ,NA ,NA ,NA ,209507.00000 ,1820444.00000 ,33703.00000 ,368294.00000 ,116811.00000 ,352318.00000 ,NA ,NA ,NA ,211504.00000 ,81.30000 ,82310.00000 , 93740.00000 ,195386.00000 ,177468.00000 ,334746.00000 ,63744.00000 , 81892.00000 , 92839.00000 ,196105.00000 ,177912.00000 ,336682.00000 ,63923.00000 ,3819.53000 ,4038.41000 ,1244.84000 ,15568.20000 ,32657.17000 , 9994.43000 ,100.27112 , 99.83293 , 99.25699 , 99.60864 , 99.31019 , 99.75649
Q3-2005      ,145131.24000 ,145746.83000 ,124161.97000 ,21584.85000 ,5836.89000 ,25328.94000 ,11225.99000 ,35622.81000 ,NA ,NA ,100.11932 ,100.33363 ,100.34963 ,100.07612 ,100.30021 ,100.04526 ,100.60561 , 99.92783 , 98.91205 , 99.71847 , 99.70176 , 99.97903 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 89.10000 , 91.20000 , 89.60000 , 98.95343 , 92.60000 ,14292.90000 , -4.55382 ,51.77934 ,506372.10000 ,14.16036 ,19.76411 ,-5.38714 ,7.15710 , 8.38447 ,8.33241 , 7.48611 ,13.78371 , 2.40923 ,10.58945 , 9.24788 ,24.61000 ,23.55000 ,3.83000 ,  6.22000 ,  2.04000 , -3.27000 , 3.14000 , 86.35148 ,2047194.34000 ,1173757.39200 ,418876.22250 ,423873.38960 ,  2222.50191 , 787553.96190 , 759089.12520 ,2044748.39000 ,1169662.69500 ,418556.52470 ,422604.63710 ,NA , 787199.46430 ,754521.73840 ,1831848.00000 ,33984.00000 ,370280.00000 ,118211.00000 ,355420.00000 ,NA ,NA ,NA ,215346.00000 ,1831073.00000 ,34252.00000 ,370344.00000 ,117834.00000 ,355292.00000 ,NA ,NA ,NA ,213692.00000 ,81.30000 ,83425.00000 , 92519.00000 ,197269.00000 ,179161.00000 ,337118.00000 ,64460.00000 , 83413.00000 , 92755.00000 ,196810.00000 ,178890.00000 ,337269.00000 ,64196.00000 ,3849.47000 ,4047.77000 ,1249.65000 ,15903.41000 ,32679.93000 ,10001.97000 , 99.34589 ,101.27075 ,100.32060 ,100.16810 ,100.02163 ,100.71807
Q4-2005      ,145748.53000 ,145933.37000 ,124340.06000 ,21593.31000 ,5743.73000 ,25280.10000 ,11275.93000 ,35426.97000 ,NA ,NA ,100.81134 ,101.08622 ,100.85228 ,101.57205 ,101.07367 ,101.11109 ,101.81078 ,100.62605 ,100.35578 , 99.87116 ,100.39424 , 99.95722 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 98.00000 , 95.50000 , 95.90000 , 98.00456 , 92.10000 ,14372.00000 , -4.01695 ,51.92705 ,507257.00000 ,13.60166 ,20.35873 ,-6.63389 ,7.61784 , 7.49322 ,8.02871 , 7.47202 ,13.51839 , 2.37975 , 9.79007 , 8.05161 ,27.03000 ,24.15000 ,3.36000 , 21.39000 , -9.56000 , 16.29000 , 4.59000 , 86.82506 ,2075174.34000 ,1183981.83900 ,425946.58090 ,432223.33100 , 14002.42912 , 808083.73110 , 789063.56940 ,2058425.80000 ,1173947.66700 ,419345.53380 ,427620.98060 ,NA , 799172.84190 ,774996.71660 ,1855547.00000 ,33365.00000 ,374538.00000 ,120908.00000 ,358882.00000 ,NA ,NA ,NA ,219628.00000 ,1843836.00000 ,33896.00000 ,373136.00000 ,118557.00000 ,358066.00000 ,NA ,NA ,NA ,214595.00000 ,81.50000 ,82396.00000 , 94447.00000 ,199517.00000 ,182230.00000 ,343958.00000 ,65308.00000 , 83596.00000 , 94872.00000 ,197645.00000 ,180996.00000 ,338412.00000 ,64665.00000 ,3883.17000 ,4056.64000 ,1272.43000 ,16046.31000 ,32900.67000 ,10047.40000 ,100.18896 ,100.34565 ,102.49412 ,100.92807 ,101.86898 ,100.35970
Q1-2006      ,146389.27000 ,145534.60000 ,123653.59000 ,21881.01000 ,5565.83000 ,25011.20000 ,11046.03000 ,35448.85000 ,NA ,NA ,101.08093 ,101.74280 ,101.38221 ,101.11223 ,101.81789 ,101.50155 ,103.22386 ,100.41878 ,102.94156 , 99.43531 ,102.21471 ,100.63484 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 85.50000 , 88.10000 , 88.70000 , 97.95427 , 93.90000 ,14546.40000 , -3.20444 ,52.29119 ,509422.00000 ,14.46659 ,20.42348 ,-6.11800 ,7.65213 , 5.05953 ,7.76089 , 3.50835 ,13.50908 , 4.44498 , 9.87983 ,10.52577 ,31.85000 ,23.83000 ,4.24000 ,  8.63000 , -5.00000 , -7.57000 , 5.17000 , 88.42230 ,2099694.31000 ,1199092.31200 ,427819.22760 ,440277.72080 , 18395.29218 , 834227.86610 , 820118.11160 ,2076906.73000 ,1182551.28800 ,423050.53080 ,432331.12800 ,NA , 821616.41890 ,794222.21760 ,1874101.00000 ,32795.00000 ,381886.00000 ,122652.00000 ,360316.00000 ,NA ,NA ,NA ,225593.00000 ,1859807.00000 ,33235.00000 ,380076.00000 ,118015.00000 ,359545.00000 ,NA ,NA ,NA ,217100.00000 ,82.00000 ,84667.00000 , 94636.00000 ,203539.00000 ,184574.00000 ,343316.00000 ,65720.00000 , 85325.00000 , 96409.00000 ,198200.00000 ,182850.00000 ,341155.00000 ,64998.00000 ,3897.66000 ,4086.84000 ,1281.95000 ,16041.16000 ,33010.33000 ,10144.74000 ,100.17113 , 99.94012 ,101.92575 ,101.07492 ,100.33845 ,100.95420
