 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q4-2005      ,144703.16000 ,144892.98000 ,123414.95000 ,21478.03000 ,5632.92000 ,25112.98000 ,11185.68000 ,35127.35000 ,NA ,NA ,100.80321 ,101.07484 ,100.84790 ,101.53178 ,101.08877 ,101.15802 ,101.85181 ,100.64132 ,100.31266 , 99.82952 ,100.45056 ,100.11297 ,NA ,NA , 92.40000 , 96.60000 , 96.50000 , 96.90000 , 98.00000 , 95.70000 , 95.90000 , 97.35591 , 99.90000 ,12735.60000 , -3.11982 ,54.44113 ,507304.80000 ,13.60166 ,20.35873 ,-6.63389 ,7.61784 , 7.49322 ,8.02871 , 7.47202 ,13.51839 , 2.37975 , 9.79007 , 8.05161 ,27.03000 ,24.15000 ,3.36000 , 21.39000 , -9.56000 , 16.29000 , 4.59000 ,100.83614 ,2071200.12000 ,1181855.85000 ,425058.31000 ,431744.32000 , 13231.63000 , 806480.67000 , 787170.66000 ,2054647.90000 ,1171889.63000 ,418636.74000 ,427082.79000 ,NA ,797216.65000 ,772825.04000 ,1852452.98000 ,33441.38000 ,375356.23000 ,120266.22000 ,357499.80000 ,NA ,NA ,NA ,218747.14000 ,1841186.65000 ,33906.47000 ,374241.10000 ,118015.05000 ,356220.57000 ,NA ,NA ,NA ,213452.68000 ,81.40000 ,80678.26000 , 92982.38000 ,199732.74000 ,182521.02000 ,344317.34000 ,65657.61000 ,81974.44000 , 93510.52000 ,198166.76000 ,181274.44000 ,338757.98000 ,65128.14000 ,3863.28000 ,4015.10000 ,1251.53000 ,15993.32000 ,32700.98000 ,10009.83000 ,100.20899 ,100.12557 ,102.21357 ,100.91294 ,101.84904 ,100.19297
Q1-2006      ,145317.44000 ,144480.84000 ,122720.01000 ,21760.84000 ,5455.92000 ,24838.62000 ,10953.22000 ,35151.33000 ,NA ,NA ,101.07432 ,101.73314 ,101.45679 ,101.20135 ,101.84133 ,101.47498 ,103.19049 ,100.36411 ,102.19432 , 99.40774 ,101.95917 ,100.48704 ,NA ,NA , 93.10000 , 87.70000 , 86.70000 , 90.50000 , 85.60000 , 88.20000 , 88.90000 , 97.67732 ,101.30000 ,12896.40000 , -2.19961 ,54.85497 ,509618.70000 ,14.46659 ,20.42348 ,-6.11800 ,7.65213 , 5.05953 ,7.76089 , 3.50835 ,13.50908 , 4.44498 , 9.87983 ,10.52577 ,31.85000 ,23.83000 ,4.24000 ,  8.63000 , -5.00000 , -7.57000 , 5.17000 ,102.73882 ,2096959.60000 ,1197784.64000 ,427442.47000 ,440103.08000 , 15252.48000 , 834033.98000 , 817657.06000 ,2074337.76000 ,1180393.59000 ,422305.76000 ,432060.36000 ,NA ,821640.33000 ,792094.54000 ,1872401.18000 ,33178.95000 ,383629.45000 ,122227.11000 ,359023.65000 ,NA ,NA ,NA ,224558.42000 ,1857156.18000 ,33490.22000 ,381317.42000 ,117756.37000 ,358980.46000 ,NA ,NA ,NA ,217181.57000 ,82.20000 ,83088.73000 , 92611.76000 ,203755.78000 ,185219.73000 ,343570.46000 ,66095.56000 ,83667.26000 , 95225.99000 ,197923.76000 ,182866.89000 ,340356.76000 ,65571.05000 ,3874.23000 ,4042.84000 ,1260.71000 ,15987.86000 ,32812.78000 ,10103.33000 , 99.98716 , 99.59318 ,101.81782 ,101.05309 ,100.65537 ,100.45334
Q2-2006      ,146114.28000 ,146269.57000 ,124368.29000 ,21901.28000 ,5596.53000 ,24944.07000 ,11304.92000 ,35736.66000 ,NA ,NA ,101.62651 ,102.12414 ,101.98742 ,102.26268 ,102.51151 ,102.12294 ,103.41499 ,100.62066 ,102.35874 , 98.35219 ,102.34448 ,100.58825 ,NA ,NA , 93.90000 , 97.40000 , 97.60000 , 96.90000 , 98.00000 , 94.00000 , 97.60000 , 99.33017 ,100.80000 ,12948.70000 , -2.41478 ,53.59385 ,511535.40000 ,14.18250 ,20.36402 ,-6.20091 ,7.85984 , 1.82516 ,7.67241 , 0.60619 ,13.18116 , 2.49231 , 9.35420 , 9.53011       ,NA ,23.42000      ,NA ,-24.32000 ,-15.67000 ,  9.75000 ,-9.87000 ,104.37818 ,2131237.17000 ,1210259.27000 ,433940.88000 ,453496.14000 , 11710.03000 , 857159.79000 , 835328.94000 ,2096867.96000 ,1186526.27000 ,424291.13000 ,442318.09000 ,NA ,839127.03000 ,807521.88000 ,1903984.41000 ,33030.15000 ,389643.05000 ,125410.86000 ,364114.08000 ,NA ,NA ,NA ,227252.76000 ,1878555.48000 ,33721.90000 ,386838.93000 ,119832.77000 ,362231.70000 ,NA ,NA ,NA ,218312.48000 ,83.30000 ,83853.65000 , 95084.16000 ,207160.50000 ,188834.89000 ,349680.93000 ,67172.14000 ,85155.65000 , 98978.08000 ,199040.00000 ,184794.04000 ,341497.06000 ,66465.34000 ,3929.66000 ,4054.75000 ,1274.47000 ,16276.81000 ,32885.80000 ,10265.90000 , 99.56161 , 96.95740 ,103.47287 ,102.04075 ,102.30171 ,100.28086
Q3-2006      ,146627.95000 ,147182.90000 ,125548.69000 ,21634.21000 ,5569.31000 ,25118.15000 ,11473.53000 ,35932.45000 ,NA ,NA ,102.03354 ,102.59299 ,102.42092 ,102.18696 ,103.33101 ,102.44197 ,103.88921 ,100.74970 ,102.89356 , 98.68239 ,102.58354 ,100.37866 ,NA ,NA , 94.30000 , 91.90000 , 91.70000 , 92.70000 , 92.30000 , 92.90000 , 91.60000 , 99.67269 ,100.40000 ,12950.40000 , -2.42168 ,53.32430 ,510953.40000 ,13.65511 ,20.06037 ,-6.42387 ,7.90847 , 2.31317 ,7.71750 , 1.23517 ,12.69675 , 4.80987 , 9.14702 , 8.47735       ,NA ,24.26000      ,NA ,  8.33000 ,  2.91000 ,  0.24000 , 3.93000 ,105.59004 ,2153659.71000 ,1218073.43000 ,434811.77000 ,461783.86000 , 15127.29000 , 867840.38000 , 843977.02000 ,2110522.61000 ,1189159.43000 ,425466.35000 ,446841.56000 ,NA ,846975.26000 ,812197.40000 ,1924785.63000 ,33156.79000 ,394747.81000 ,128235.85000 ,368577.13000 ,NA ,NA ,NA ,228874.08000 ,1892778.16000 ,33480.14000 ,389364.75000 ,121147.25000 ,364458.23000 ,NA ,NA ,NA ,217744.45000 ,84.00000 ,84341.91000 , 95598.84000 ,210122.01000 ,191480.99000 ,350965.67000 ,67558.62000 ,86405.98000 ,100900.04000 ,200166.52000 ,187622.88000 ,342676.09000 ,66556.31000 ,3951.61000 ,4057.69000 ,1283.21000 ,16682.19000 ,32875.60000 ,10239.17000 , 99.01953 , 96.41333 ,105.27112 ,102.59066 ,102.15416 ,101.15426
Q4-2006      ,147254.21000 ,147380.57000 ,125743.50000 ,21637.07000 ,5462.43000 ,25059.18000 ,11618.34000 ,35649.10000 ,NA ,NA ,102.52844 ,102.82092 ,102.73703 ,102.34618 ,104.05540 ,102.88916 ,103.63819 ,100.83385 ,101.39650 , 98.28453 ,103.65527 ,100.24919 ,NA ,NA , 94.80000 , 99.10000 , 99.00000 , 99.30000 ,100.90000 , 98.10000 , 98.20000 , 98.49492 ,101.90000 ,13038.40000 , -1.69020 ,53.24258 ,517832.20000 ,14.29848 ,19.40824 ,-5.45783 ,7.88769 , 1.97284 ,6.98761 , 1.93977 ,12.41990 , 0.95286 , 9.45679 , 8.72260       ,NA ,24.74000      ,NA , 13.44000 , 18.26000 , 12.96000 , 0.28000 ,106.11622 ,2186710.13000 ,1232186.38000 ,439043.69000 ,476477.38000 ,  3493.90000 , 903252.01000 , 867743.23000 ,2132018.00000 ,1198925.10000 ,428836.51000 ,457702.80000 ,NA ,877227.00000 ,836600.77000 ,1951795.97000 ,33822.65000 ,399526.39000 ,131106.23000 ,374526.70000 ,NA ,NA ,NA ,234914.16000 ,1911786.96000 ,34067.99000 ,392885.70000 ,122891.35000 ,369803.55000 ,NA ,NA ,NA ,220231.04000 ,84.10000 ,85120.00000 , 95505.31000 ,214482.71000 ,195866.46000 ,353597.56000 ,68241.96000 ,87721.14000 ,101563.27000 ,201624.39000 ,190767.31000 ,343517.14000 ,66945.12000 ,3947.37000 ,4075.17000 ,1300.22000 ,16728.07000 ,33185.62000 ,10355.08000 , 98.34293 , 98.33222 ,106.26148 ,102.47596 ,102.61940 ,101.89377
Q1-2007      ,147986.35000 ,147092.93000 ,125225.21000 ,21867.72000 ,5385.61000 ,24892.24000 ,11487.82000 ,35746.19000 ,NA ,NA ,103.35698 ,103.59210 ,103.39063 ,102.79703 ,104.93112 ,103.03536 ,103.63626 ,101.16362 , 97.49352 , 98.30516 ,105.14585 ,101.00116 ,NA ,NA , 95.40000 , 89.90000 , 89.20000 , 92.20000 , 87.40000 , 89.70000 , 91.40000 , 98.99576 ,101.60000 ,13056.10000 , -2.47265 ,53.85689 ,523293.50000 ,13.86808 ,18.96991 ,-5.59084 ,7.32732 , 2.84902 ,6.96780 , 2.02598 ,12.02225 , 4.61138 ,10.00354 , 6.34084       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,107.83285 ,2223115.50000 ,1239196.91000 ,444290.59000 ,486238.20000 , 19817.92000 , 914987.16000 , 881415.27000 ,2149574.06000 ,1197810.22000 ,431961.11000 ,463034.46000 ,NA ,886872.62000 ,849305.33000 ,1983740.53000 ,34835.36000 ,405787.53000 ,133598.93000 ,381107.95000 ,NA ,NA ,NA ,239374.97000 ,1929623.31000 ,35918.83000 ,396656.81000 ,123614.97000 ,371474.36000 ,NA ,NA ,NA ,220052.57000 ,84.40000 ,86102.41000 , 96890.97000 ,217900.76000 ,201604.92000 ,356560.45000 ,69351.26000 ,89432.11000 ,103207.99000 ,202747.11000 ,193891.77000 ,345237.75000 ,67680.73000 ,3940.02000 ,4075.54000 ,1310.58000 ,16743.33000 ,33191.49000 ,10320.12000 , 97.52889 , 97.12157 ,107.51426 ,102.95715 ,103.01827 ,101.83434
Q2-2007      ,148658.27000 ,148852.02000 ,126857.50000 ,21994.52000 ,5489.55000 ,24999.56000 ,11816.39000 ,36405.18000 ,NA ,NA ,103.97511 ,104.26029 ,103.98727 ,103.28363 ,105.42015 ,103.64523 ,104.37081 ,101.70934 , 97.58943 , 98.34495 ,106.89257 ,101.38348 ,NA ,NA , 96.30000 , 99.90000 ,100.40000 , 98.60000 ,100.40000 , 96.20000 ,100.20000 , 99.93381 ,100.30000 ,13173.60000 , -2.70877 ,52.55352 ,523472.50000 ,14.15534 ,18.92036 ,-5.35778 ,7.45541 , 4.37496 ,6.86440 , 4.17114 ,11.82878 , 2.42651 , 9.48732 , 8.32095       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,109.24563 ,2247020.66000 ,1256043.30000 ,448105.46000 ,487798.66000 , 19388.44000 , 930641.25000 , 894956.46000 ,2159567.99000 ,1207016.07000 ,433582.48000 ,462312.09000 ,NA ,896551.58000 ,856098.67000 ,2007549.77000 ,35185.31000 ,412524.44000 ,133914.73000 ,386206.32000 ,NA ,NA ,NA ,239470.88000 ,1939977.52000 ,35826.49000 ,400669.58000 ,122160.87000 ,375127.47000 ,NA ,NA ,NA ,219736.68000 ,85.00000 ,87157.77000 , 97777.73000 ,221087.95000 ,204161.31000 ,359780.96000 ,69753.27000 ,90755.73000 ,104633.68000 ,202688.08000 ,194992.48000 ,345924.34000 ,67651.74000 ,4003.08000 ,4087.45000 ,1310.80000 ,17126.64000 ,33247.73000 ,10365.64000 , 97.12354 , 96.83837 ,108.23853 ,104.20380 ,103.48572 ,102.15482
Q3-2007      ,149339.37000 ,149979.81000 ,128096.89000 ,21882.92000 ,5486.30000 ,25158.52000 ,11882.66000 ,36851.14000 ,NA ,NA ,104.42338 ,104.69443 ,104.57036 ,103.85821 ,105.69054 ,104.00240 ,104.69515 ,101.99184 , 98.20054 , 97.67284 ,108.26213 ,101.86064 ,NA ,NA , 96.90000 , 94.40000 , 94.40000 , 94.40000 , 94.30000 , 96.20000 , 94.20000 , 99.96348 , 99.60000 ,13269.80000 , -3.07655 ,53.07329 ,521300.00000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,109.45075 ,2270958.11000 ,1268651.64000 ,452092.45000 ,491688.52000 , 22873.31000 , 947621.97000 , 911969.78000 ,2173146.73000 ,1212303.10000 ,435010.33000 ,464791.33000 ,NA ,909721.05000 ,869616.97000 ,2030584.55000 ,36776.15000 ,415379.47000 ,135131.50000 ,389638.51000 ,NA ,NA ,NA ,240373.56000 ,1951945.64000 ,35622.89000 ,404413.91000 ,121996.73000 ,377117.46000 ,NA ,NA ,NA ,221340.92000 ,84.80000 ,88020.94000 ,100194.16000 ,224309.16000 ,207164.42000 ,363484.45000 ,70485.80000 ,91427.23000 ,108092.79000 ,202896.84000 ,196532.00000 ,346605.32000 ,67931.25000 ,4000.05000 ,4099.55000 ,1314.56000 ,17466.31000 ,33282.54000 ,10438.19000 , 97.49101 , 93.44775 ,110.17051 ,105.13297 ,104.43096 ,103.67932
Q4-2007      ,149837.46000 ,149896.68000 ,128222.40000 ,21674.28000 ,5387.67000 ,25107.51000 ,11879.77000 ,36488.47000 ,NA ,NA ,104.98634 ,105.66728 ,105.62836 ,105.23280 ,106.16989 ,104.62206 ,106.31900 ,103.02786 , 98.15675 , 98.28509 ,109.14664 ,101.97843 ,NA ,NA , 97.70000 ,102.20000 ,102.40000 ,101.40000 ,103.80000 ,101.70000 ,101.40000 ,102.34236 ,100.30000 ,13326.00000 , -3.36065 ,53.36849 ,526386.30000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,109.78815 ,2292316.33000 ,1285910.42000 ,460352.91000 ,501258.33000 , 14370.51000 , 960838.98000 , 930414.81000 ,2181763.36000 ,1216454.47000 ,437162.42000 ,471682.80000 ,NA ,916893.24000 ,873601.98000 ,2053249.94000 ,37338.79000 ,418388.15000 ,136875.47000 ,394320.62000 ,NA ,NA ,NA ,239066.39000 ,1962313.59000 ,35856.33000 ,406368.73000 ,122519.66000 ,380730.18000 ,NA ,NA ,NA ,219673.61000 ,84.50000 ,89450.15000 , 99355.50000 ,226708.37000 ,209276.95000 ,370397.91000 ,71138.02000 ,92545.97000 ,108683.18000 ,202967.96000 ,197397.94000 ,347729.51000 ,68284.41000 ,4033.78000 ,4108.40000 ,1318.10000 ,17538.82000 ,33464.85000 ,10569.29000 , 97.72637 , 95.71418 ,110.91373 ,106.77723 ,105.75217 ,104.05108
Q1-2008      ,150362.57000 ,149367.66000 ,127374.97000 ,21992.70000 ,5323.56000 ,25076.88000 ,11538.07000 ,36485.05000 ,NA ,NA ,105.47098 ,106.37298 ,106.41934 ,105.51613 ,107.05198 ,105.59823 ,107.84874 ,103.92398 , 97.54124 ,101.43489 ,110.06763 ,102.28780 ,NA ,NA , 99.00000 , 93.40000 , 93.00000 , 94.60000 , 91.20000 , 93.20000 , 94.60000 ,103.31222 ,101.60000 ,13266.80000 , -4.28965 ,54.41715 ,530172.00000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,110.84217 ,2314960.08000 ,1296005.29000 ,464693.49000 ,507047.02000 , 15791.33000 , 988304.89000 , 956881.93000 ,2193034.17000 ,1216803.95000 ,440072.67000 ,473159.41000 ,NA ,934249.97000 ,885575.32000 ,2076916.51000 ,37463.79000 ,417941.29000 ,141006.79000 ,402399.05000 ,NA ,NA ,NA ,238043.57000 ,1973421.44000 ,36443.50000 ,402453.15000 ,124197.12000 ,386150.08000 ,NA ,NA ,NA ,219915.33000 ,84.30000 ,88936.82000 , 97163.64000 ,231673.31000 ,214209.74000 ,373588.42000 ,72533.65000 ,93417.10000 ,107263.30000 ,205445.62000 ,199198.43000 ,350725.00000 ,68708.54000 ,3987.45000 ,4101.87000 ,1342.55000 ,17614.78000 ,33447.67000 ,10449.80000 , 96.52392 , 95.67009 ,112.42044 ,108.63566 ,105.50576 ,104.31241
Q2-2008      ,150313.08000 ,150555.11000 ,128650.28000 ,21904.83000 ,5373.81000 ,25193.95000 ,11623.51000 ,36863.48000 ,NA ,NA ,106.16600 ,107.35365 ,107.19942 ,106.82715 ,107.76291 ,106.22610 ,109.16892 ,105.03145 , 97.00017 ,101.79018 ,110.96599 ,103.83409 ,NA ,NA , 98.90000 ,102.70000 ,103.10000 ,101.30000 ,102.40000 ,100.00000 ,103.30000 ,105.44305 ,103.40000 ,13310.50000 , -6.73581 ,53.76966 ,523120.10000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,113.38488 ,2322625.44000 ,1304751.07000 ,474126.92000 ,501930.96000 , 15469.40000 , 989909.04000 , 963561.94000 ,2185124.13000 ,1215667.33000 ,443363.41000 ,465107.05000 ,NA ,929586.22000 ,880327.01000 ,2086150.18000 ,36061.30000 ,421589.89000 ,140358.15000 ,400349.00000 ,NA ,NA ,NA ,236475.26000 ,1967775.18000 ,36331.36000 ,401046.28000 ,121794.06000 ,381788.09000 ,NA ,NA ,NA ,217718.83000 ,84.00000 ,89144.47000 , 94841.03000 ,233959.62000 ,216322.53000 ,380430.94000 ,73093.25000 ,94004.92000 ,106030.17000 ,205615.52000 ,200552.98000 ,351950.25000 ,69221.07000 ,4047.07000 ,4096.55000 ,1335.17000 ,17808.06000 ,33634.76000 ,10578.76000 , 97.51898 , 96.57960 ,113.39220 ,108.62844 ,107.51996 ,104.88669
Q3-2008      ,150135.87000 ,150775.49000 ,129102.27000 ,21673.22000 ,5365.90000 ,25235.99000 ,11553.54000 ,37004.71000 ,NA ,NA ,106.39472 ,107.75173 ,107.81134 ,106.78346 ,108.61276 ,107.38926 ,110.78801 ,106.02509 , 97.19533 ,103.97592 ,112.37349 ,105.75016 ,NA ,NA ,100.30000 , 97.60000 , 97.50000 , 97.90000 , 97.10000 , 99.90000 , 97.50000 ,103.19176 ,106.10000 ,13186.90000 , -6.64393 ,57.26570 ,517526.70000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,115.21240 ,2315012.06000 ,1308588.69000 ,476271.40000 ,498859.28000 , 18047.45000 , 986903.08000 , 973657.84000 ,2172753.16000 ,1212024.52000 ,445459.15000 ,458515.72000 ,NA ,916284.20000 ,876106.96000 ,2077566.25000 ,34778.79000 ,414738.82000 ,140974.25000 ,399779.78000 ,NA ,NA ,NA ,237445.81000 ,1955693.32000 ,36526.67000 ,393248.85000 ,120326.22000 ,378816.07000 ,NA ,NA ,NA ,217383.88000 ,83.10000 ,89208.97000 , 95376.96000 ,233739.12000 ,215534.17000 ,380401.51000 ,73033.87000 ,94162.99000 ,106408.54000 ,205272.89000 ,199129.73000 ,353454.01000 ,68982.22000 ,4059.78000 ,4101.73000 ,1320.76000 ,18008.15000 ,33584.91000 ,10540.02000 , 98.35654 , 96.43411 ,113.49626 ,110.66321 ,106.86111 ,106.23070
