 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q1-2006      ,145122.66000 ,144290.74000 ,122531.32000 ,21759.42000 ,5365.68000 ,24832.93000 ,10931.24000 ,35086.88000 ,NA ,NA ,101.06070 ,101.73723 ,101.45401 ,101.20977 ,101.86422 ,101.47645 ,103.23855 ,100.33100 ,101.94334 , 99.35502 ,102.00967 ,100.50832 ,NA ,NA , 93.10000 , 87.70000 , 86.70000 , 90.60000 , 85.60000 , 88.20000 , 88.90000 , 97.63369 ,101.30000 ,12896.40000 , -2.19961 ,54.85497 ,509447.30000 ,14.46659 ,20.42348 ,-6.11800 ,7.65213 , 5.05953 ,7.76089 , 3.50835 ,13.50908 , 4.44498 , 9.87983 ,10.52577 ,31.85000 ,23.83000 ,4.24000 ,  8.63000 , -5.00000 , -7.57000 , 5.17000 ,102.73882 ,2096489.06000 ,1197752.10000 ,427556.53000 ,440182.11000 , 14969.50000 , 833848.30000 , 817819.47000 ,2074151.82000 ,1180393.88000 ,422383.32000 ,432040.86000 ,NA ,821445.51000 ,791883.06000 ,1872036.46000 ,33144.07000 ,383798.64000 ,121959.53000 ,358857.95000 ,NA ,NA ,NA ,224452.60000 ,1857153.52000 ,33484.46000 ,381372.66000 ,117577.11000 ,358887.36000 ,NA ,NA ,NA ,216998.31000 ,82.20000 ,83553.30000 , 92556.94000 ,203616.44000 ,184982.86000 ,343500.62000 ,66066.11000 ,84214.20000 , 94715.52000 ,197744.66000 ,182927.78000 ,340698.90000 ,65530.86000 ,3872.63000 ,4102.29000 ,1262.06000 ,15917.48000 ,32816.64000 ,10102.91000 , 99.82671 ,100.00364 ,101.85315 ,101.00392 ,100.43138 ,100.41957
Q2-2006      ,145914.66000 ,146072.18000 ,124173.13000 ,21899.05000 ,5507.10000 ,24937.53000 ,11282.32000 ,35669.52000 ,NA ,NA ,101.64723 ,102.13036 ,101.98824 ,102.26053 ,102.58073 ,102.11651 ,103.37076 ,100.57509 ,101.93688 , 98.24666 ,102.20822 ,100.57232 ,NA ,NA , 93.90000 , 97.40000 , 97.80000 , 96.90000 , 98.00000 , 94.00000 , 97.70000 , 99.30234 ,100.80000 ,12948.70000 , -2.41478 ,53.59385 ,511599.30000 ,14.18250 ,20.36402 ,-6.20091 ,7.85984 , 1.82516 ,7.67241 , 0.60619 ,13.18116 , 2.49231 , 9.35420 , 9.53011       ,NA ,23.42000      ,NA ,-24.32000 ,-15.67000 ,  9.75000 ,-9.87000 ,104.37818 ,2131525.18000 ,1210248.23000 ,433845.76000 ,453651.00000 , 11293.84000 , 857182.37000 , 834696.02000 ,2096723.78000 ,1186505.94000 ,424207.01000 ,442170.57000 ,NA ,839201.97000 ,807255.33000 ,1904263.68000 ,33034.68000 ,389920.69000 ,125304.99000 ,364226.76000 ,NA ,NA ,NA ,227261.50000 ,1878463.77000 ,33705.41000 ,386976.84000 ,119682.94000 ,362273.17000 ,NA ,NA ,NA ,218260.01000 ,83.30000 ,84249.46000 , 95015.91000 ,207070.05000 ,188688.68000 ,349596.30000 ,67156.17000 ,85602.20000 , 98166.43000 ,198824.56000 ,184930.55000 ,341888.83000 ,66412.84000 ,3927.89000 ,4114.52000 ,1275.67000 ,16203.62000 ,32887.79000 ,10266.22000 , 99.48902 , 97.70942 ,103.53960 ,101.82863 ,102.11757 ,100.33525
Q3-2006      ,146431.93000 ,146978.39000 ,125342.86000 ,21635.53000 ,5480.60000 ,25110.68000 ,11450.93000 ,35864.95000 ,NA ,NA ,102.03889 ,102.60330 ,102.42745 ,102.19462 ,103.39482 ,102.46396 ,103.92470 ,100.65323 ,102.62310 , 98.52780 ,102.39974 ,100.19420 ,NA ,NA , 94.30000 , 91.90000 , 91.70000 , 92.60000 , 92.30000 , 92.90000 , 91.50000 , 99.62171 ,100.40000 ,12950.40000 , -2.42168 ,53.32430 ,511168.60000 ,13.65511 ,20.06037 ,-6.42387 ,7.90847 , 2.31317 ,7.71750 , 1.23517 ,12.69675 , 4.80987 , 9.14702 , 8.47735       ,NA ,24.26000      ,NA ,  8.33000 ,  2.91000 ,  0.24000 , 3.93000 ,105.59004 ,2154335.50000 ,1218316.84000 ,434800.84000 ,462083.00000 , 15595.98000 , 867983.58000 , 844444.72000 ,2111074.20000 ,1189321.20000 ,425423.75000 ,446855.09000 ,NA ,846933.25000 ,812370.02000 ,1925414.20000 ,33149.98000 ,394761.83000 ,128186.67000 ,368819.11000 ,NA ,NA ,NA ,228921.30000 ,1893306.29000 ,33453.50000 ,389686.08000 ,121083.24000 ,364679.25000 ,NA ,NA ,NA ,217767.91000 ,84.00000 ,84766.06000 , 95549.83000 ,210117.94000 ,191602.61000 ,350846.16000 ,67614.01000 ,86888.43000 , 99915.70000 ,199960.62000 ,188053.47000 ,343049.69000 ,66536.31000 ,3950.02000 ,4118.39000 ,1284.09000 ,16607.61000 ,32869.42000 ,10241.72000 , 98.87964 , 96.99896 ,105.24019 ,102.21357 ,102.06318 ,101.14669
Q4-2006      ,147055.86000 ,147183.80000 ,125544.56000 ,21639.24000 ,5373.92000 ,25055.98000 ,11596.77000 ,35590.19000 ,NA ,NA ,102.51614 ,102.80090 ,102.73199 ,102.34017 ,103.90423 ,102.87134 ,103.60061 ,100.73512 ,100.93786 , 98.17051 ,103.51505 ,100.15001 ,NA ,NA , 94.80000 , 99.10000 , 99.10000 , 99.30000 ,100.80000 , 98.10000 , 98.20000 , 98.38156 ,101.90000 ,13038.40000 , -1.69020 ,53.24258 ,517789.30000 ,14.29848 ,19.40824 ,-5.45783 ,7.88769 , 1.97284 ,6.98761 , 1.93977 ,12.41990 , 0.95286 , 9.45679 , 8.72260       ,NA ,24.74000      ,NA , 13.44000 , 18.26000 , 12.96000 , 0.28000 ,106.11622 ,2186473.46000 ,1231805.71000 ,438991.67000 ,475924.30000 ,  4164.32000 , 903257.54000 , 867670.08000 ,2132043.06000 ,1198613.49000 ,428810.90000 ,457836.71000 ,NA ,877384.32000 ,836833.72000 ,1951323.93000 ,33797.73000 ,399305.29000 ,130822.83000 ,374554.04000 ,NA ,NA ,NA ,235149.53000 ,1911757.52000 ,34039.16000 ,393137.63000 ,122811.11000 ,369924.40000 ,NA ,NA ,NA ,220285.54000 ,84.10000 ,85426.13000 , 95311.39000 ,214496.55000 ,195863.02000 ,353516.15000 ,68230.81000 ,88115.40000 ,100330.49000 ,201331.64000 ,191297.71000 ,343949.09000 ,66820.89000 ,3945.97000 ,4136.54000 ,1301.00000 ,16657.18000 ,33165.18000 ,10361.07000 , 98.56917 , 99.39952 ,106.37523 ,102.07710 ,102.25707 ,101.95062
Q1-2007      ,147799.49000 ,146911.02000 ,125043.04000 ,21867.97000 ,5297.38000 ,24896.63000 ,11467.11000 ,35696.52000 ,NA ,NA ,103.35262 ,103.58741 ,103.39075 ,102.80314 ,104.90511 ,103.06356 ,103.66491 ,101.05668 , 97.25137 , 98.23124 ,105.37545 ,100.84774 ,NA ,NA , 95.40000 , 90.00000 , 89.10000 , 92.20000 , 87.40000 , 89.70000 , 91.50000 , 98.90389 ,101.50000 ,13056.10000 , -2.47265 ,53.85689 ,522889.60000 ,13.86808 ,18.96991 ,-5.59084 ,7.32732 , 2.84902 ,6.96780 , 2.02598 ,12.02225 , 4.61138 ,10.00354 , 6.34084       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,107.83285 ,2223181.19000 ,1239133.10000 ,444408.05000 ,485980.16000 , 19993.35000 , 915139.82000 , 881473.29000 ,2149728.28000 ,1197747.10000 ,432049.60000 ,462903.50000 ,NA ,886777.82000 ,849126.48000 ,1983750.57000 ,34864.79000 ,405751.14000 ,133306.23000 ,381172.43000 ,NA ,NA ,NA ,239430.62000 ,1929941.43000 ,35909.92000 ,396818.89000 ,123441.53000 ,371503.54000 ,NA ,NA ,NA ,219894.28000 ,84.40000 ,86655.54000 , 96696.27000 ,217833.08000 ,201540.59000 ,356543.69000 ,69386.82000 ,90072.02000 ,102111.92000 ,202436.77000 ,194543.16000 ,345754.14000 ,67575.58000 ,3939.44000 ,4139.08000 ,1312.45000 ,16677.52000 ,33151.10000 ,10333.77000 , 97.19305 , 97.85675 ,107.78122 ,102.43933 ,102.65662 ,101.93229
Q2-2007      ,148461.58000 ,148656.23000 ,126662.82000 ,21993.41000 ,5399.84000 ,25005.30000 ,11798.82000 ,36353.89000 ,NA ,NA ,103.98904 ,104.27021 ,103.98912 ,103.28879 ,105.39359 ,103.62600 ,104.33982 ,101.58704 , 97.42388 , 98.22691 ,106.71667 ,101.26505 ,NA ,NA , 96.30000 , 99.90000 ,100.50000 , 98.50000 ,100.50000 , 96.20000 ,100.20000 , 99.85535 ,100.30000 ,13173.60000 , -2.70877 ,52.55352 ,523788.30000 ,14.15534 ,18.92036 ,-5.35778 ,7.45541 , 4.37496 ,6.86440 , 4.17114 ,11.82878 , 2.42651 , 9.48732 , 8.32095       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,109.24563 ,2247677.48000 ,1256451.62000 ,448107.06000 ,487774.52000 , 19258.02000 , 930636.56000 , 894550.30000 ,2159909.77000 ,1207386.87000 ,433562.28000 ,462405.73000 ,NA ,896713.45000 ,855964.32000 ,2008031.43000 ,35225.28000 ,412401.79000 ,133823.98000 ,386374.08000 ,NA ,NA ,NA ,239646.05000 ,1940284.28000 ,35798.19000 ,401032.97000 ,122040.31000 ,375150.70000 ,NA ,NA ,NA ,219772.10000 ,85.00000 ,87590.28000 , 97670.15000 ,221058.93000 ,204214.65000 ,359778.87000 ,69893.42000 ,91216.66000 ,103268.24000 ,202347.55000 ,195759.43000 ,346440.98000 ,67641.80000 ,4005.18000 ,4153.24000 ,1312.37000 ,17058.14000 ,33194.89000 ,10374.56000 , 97.16423 , 97.51243 ,108.45816 ,103.64198 ,103.20018 ,102.10085
Q3-2007      ,149163.28000 ,149774.97000 ,127892.91000 ,21882.06000 ,5395.76000 ,25162.40000 ,11865.38000 ,36796.86000 ,NA ,NA ,104.44601 ,104.72477 ,104.58031 ,103.87290 ,105.71446 ,104.00973 ,104.72091 ,101.90153 , 97.75396 , 97.41606 ,108.01955 ,101.79301 ,NA ,NA , 96.90000 , 94.30000 , 94.40000 , 94.30000 , 94.30000 , 96.30000 , 94.10000 , 99.88990 , 99.60000 ,13269.80000 , -3.07655 ,53.07329 ,521534.90000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,109.45075 ,2271447.10000 ,1268709.01000 ,452234.97000 ,491688.34000 , 23312.19000 , 947891.76000 , 912389.18000 ,2173143.72000 ,1212242.60000 ,435085.79000 ,464686.02000 ,NA ,909915.85000 ,869802.82000 ,2031110.01000 ,36745.08000 ,415674.96000 ,135054.16000 ,389610.14000 ,NA ,NA ,NA ,240337.08000 ,1952060.80000 ,35613.49000 ,405032.87000 ,121899.43000 ,377027.58000 ,NA ,NA ,NA ,221226.85000 ,84.80000 ,88505.57000 ,100172.40000 ,224272.67000 ,207101.00000 ,363419.16000 ,70554.88000 ,91928.57000 ,106190.73000 ,202427.62000 ,197463.67000 ,347239.02000 ,67843.14000 ,3999.37000 ,4167.18000 ,1315.38000 ,17395.27000 ,33227.41000 ,10449.97000 , 97.35803 , 95.01368 ,110.23080 ,104.52544 ,104.16006 ,103.67502
Q4-2007      ,149620.49000 ,149702.62000 ,128026.89000 ,21675.73000 ,5297.07000 ,25109.62000 ,11864.91000 ,36441.19000 ,NA ,NA ,104.95532 ,105.63189 ,105.61605 ,105.21488 ,106.19491 ,104.60666 ,106.29396 ,103.00467 , 97.77211 , 98.07653 ,108.90169 ,102.05669 ,NA ,NA , 97.70000 ,102.20000 ,102.50000 ,101.40000 ,103.70000 ,101.70000 ,101.40000 ,102.26831 ,100.40000 ,13326.00000 , -3.36065 ,53.36849 ,526190.50000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,109.78815 ,2291271.06000 ,1285753.37000 ,460309.82000 ,501218.99000 , 13913.69000 , 960563.36000 , 930488.16000 ,2181412.92000 ,1216447.65000 ,437195.81000 ,471534.67000 ,NA ,916765.18000 ,873876.71000 ,2052211.46000 ,37217.80000 ,418426.82000 ,136530.76000 ,394235.67000 ,NA ,NA ,NA ,239059.61000 ,1961921.80000 ,35801.06000 ,406710.52000 ,122405.24000 ,380565.04000 ,NA ,NA ,NA ,219713.86000 ,84.50000 ,89972.65000 , 99219.89000 ,226554.97000 ,208937.34000 ,370212.75000 ,70902.81000 ,93084.43000 ,106606.24000 ,202736.56000 ,198251.68000 ,348527.93000 ,67899.37000 ,4030.79000 ,4177.16000 ,1318.52000 ,17464.49000 ,33416.88000 ,10581.97000 , 97.72013 , 97.80014 ,110.62264 ,106.27216 ,105.44299 ,104.48418
Q1-2008      ,150153.30000 ,149175.50000 ,127180.42000 ,21995.07000 ,5233.77000 ,25074.44000 ,11524.58000 ,36442.62000 ,NA ,NA ,105.46221 ,106.38800 ,106.41101 ,105.53991 ,106.96434 ,105.51471 ,107.81789 ,103.93397 , 97.50975 ,101.24023 ,110.31652 ,102.20116 ,NA ,NA , 99.00000 , 93.40000 , 92.80000 , 94.60000 , 91.30000 , 93.20000 , 94.60000 ,103.24596 ,101.50000 ,13266.80000 , -4.28965 ,54.41715 ,529698.30000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,110.84217 ,2314391.89000 ,1296343.98000 ,464724.39000 ,505951.23000 , 15950.20000 , 988423.94000 , 957001.84000 ,2192677.85000 ,1217217.18000 ,440002.61000 ,472523.74000 ,NA ,935102.06000 ,885939.76000 ,2076370.16000 ,37427.19000 ,417885.61000 ,140532.04000 ,402613.01000 ,NA ,NA ,NA ,238021.73000 ,1973463.55000 ,36418.52000 ,403155.56000 ,123869.34000 ,385962.32000 ,NA ,NA ,NA ,219534.94000 ,84.30000 ,89593.60000 , 97217.57000 ,231550.64000 ,213478.89000 ,373552.30000 ,72519.29000 ,94097.20000 ,105403.99000 ,205162.35000 ,200001.50000 ,351421.55000 ,68492.48000 ,3987.27000 ,4171.28000 ,1343.65000 ,17535.91000 ,33413.42000 ,10448.56000 , 96.49778 , 97.66569 ,112.07965 ,108.20168 ,105.19800 ,104.74492
Q2-2008      ,150129.05000 ,150364.56000 ,128457.91000 ,21906.65000 ,5283.26000 ,25188.82000 ,11610.23000 ,36811.57000 ,NA ,NA ,106.17666 ,107.34947 ,107.20316 ,106.82547 ,107.86663 ,106.24020 ,109.14706 ,105.02121 , 96.77841 ,101.72281 ,110.97936 ,103.76593 ,NA ,NA , 98.90000 ,102.70000 ,103.20000 ,101.30000 ,102.40000 ,100.00000 ,103.30000 ,105.41186 ,103.40000 ,13310.50000 , -6.73581 ,53.76966 ,523753.90000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,113.38488 ,2322365.79000 ,1304409.95000 ,474199.61000 ,502074.91000 , 14885.60000 , 989996.67000 , 963200.94000 ,2184659.04000 ,1215307.05000 ,443438.19000 ,464793.12000 ,NA ,929545.12000 ,880173.46000 ,2085775.36000 ,36024.68000 ,420918.37000 ,140220.23000 ,400855.16000 ,NA ,NA ,NA ,236590.44000 ,1967435.61000 ,36328.23000 ,401130.09000 ,121511.26000 ,381720.91000 ,NA ,NA ,NA ,217598.68000 ,84.00000 ,89588.58000 , 94810.35000 ,234004.95000 ,215963.25000 ,380431.09000 ,72958.71000 ,94440.92000 ,104157.55000 ,205417.10000 ,201576.21000 ,352772.07000 ,68869.31000 ,4046.54000 ,4164.52000 ,1337.58000 ,17728.08000 ,33617.92000 ,10576.03000 , 97.49673 , 98.44981 ,113.13663 ,108.15788 ,107.18890 ,105.46997
Q3-2008      ,149973.37000 ,150574.68000 ,128903.22000 ,21671.45000 ,5274.53000 ,25234.09000 ,11536.06000 ,36937.01000 ,NA ,NA ,106.41672 ,107.78021 ,107.80795 ,106.78543 ,108.64979 ,107.43153 ,110.84662 ,105.97669 , 96.69078 ,103.88528 ,112.72211 ,105.70046 ,NA ,NA ,100.30000 , 97.60000 , 97.50000 , 97.90000 , 97.10000 ,100.00000 , 97.40000 ,103.11731 ,106.20000 ,13186.90000 , -6.64393 ,57.26570 ,517605.70000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,115.21240 ,2316183.92000 ,1308346.34000 ,476355.14000 ,499030.00000 , 19620.65000 , 987312.48000 , 974480.69000 ,2173401.42000 ,1211838.22000 ,445529.05000 ,458516.39000 ,NA ,916303.64000 ,876383.81000 ,2078798.66000 ,34811.63000 ,415044.89000 ,140990.12000 ,400149.62000 ,NA ,NA ,NA ,237385.27000 ,1956505.26000 ,36543.99000 ,393662.38000 ,120095.04000 ,379054.47000 ,NA ,NA ,NA ,217232.32000 ,83.10000 ,89666.44000 , 95247.13000 ,233721.32000 ,215718.86000 ,380312.67000 ,73135.98000 ,94551.77000 ,104584.55000 ,205002.29000 ,200461.31000 ,354343.96000 ,68760.97000 ,4051.66000 ,4168.12000 ,1326.66000 ,17927.52000 ,33583.79000 ,10535.21000 , 98.52591 , 97.65835 ,113.60081 ,109.85132 ,106.49159 ,106.68327
Q4-2008      ,149454.44000 ,149595.43000 ,128020.24000 ,21575.19000 ,5204.69000 ,24854.19000 ,11275.34000 ,36397.54000 ,NA ,NA ,106.83071 ,107.42894 ,107.30122 ,107.46894 ,108.31214 ,106.00510 ,107.50428 ,108.10135 , 96.32797 ,109.30953 ,113.70495 ,108.24599 ,NA ,NA ,101.60000 ,106.40000 ,106.50000 ,106.20000 ,109.30000 ,106.90000 ,104.70000 , 99.31801 ,110.40000 ,12883.50000 , -8.58916 ,61.54234 ,500840.00000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,113.67408 ,2284636.73000 ,1295852.12000 ,482761.67000 ,479630.84000 , 11133.70000 , 912594.97000 , 897336.57000 ,2135510.10000 ,1205944.54000 ,448652.63000 ,442070.40000 ,NA ,858371.72000 ,832110.64000 ,2051733.06000 ,33522.11000 ,396555.51000 ,138231.15000 ,392310.28000 ,NA ,NA ,NA ,232903.66000 ,1921605.35000 ,36396.48000 ,370453.25000 ,117518.27000 ,371256.83000 ,NA ,NA ,NA ,214198.00000 ,81.50000 ,89633.16000 , 97633.45000 ,231099.12000 ,213751.66000 ,385730.74000 ,73265.89000 ,92945.85000 ,108226.95000 ,204154.59000 ,197092.29000 ,355609.00000 ,68658.18000 ,4041.36000 ,4181.80000 ,1317.75000 ,17683.60000 ,33959.91000 ,10679.25000 ,100.02964 , 93.80289 ,111.86205 ,112.01278 ,108.05219 ,107.63093
