 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I7.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I7.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I7.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I7.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIW.2B_S00.4.000,STS.Q.I7.W.LCIO.2B_S00.4.000,STS.Q.I7.W.LCIT.NS0020.4.000,STS.Q.I7.W.LCIT.2F0000.4.000,STS.Q.I7.W.LCIT.2G_N00.4.000,EXR.Q.E1.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I7.N.CINP.CC1109.4.000,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I7.S.ECFIN.MAN013.TT,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I7.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I7.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2R_U.D.U.I
Q4-1998                ,NA           ,NA           ,NA          ,NA         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.98952 , 86.94150 , 87.30374 , 84.51147 , 88.40661 , 93.09141 , 90.32649        ,NA        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,103.69111 , 92.20000 ,11770.70000 , -0.25414 ,50.96034 ,466956.50000 ,18.03452 ,20.33201 ,-2.40554 ,8.89508 , 6.11282 ,7.66079 , 6.99357 ,12.84931 , 3.37328 ,12.20437 , 5.54182 ,27.27000 ,24.24000 ,2.66000 , 11.31000 , -4.92000 , 13.40000 ,-2.61000 , 71.34477 ,1568980.46000 , 904535.42000 ,310631.00000 ,321592.66000 ,  8091.16000 , 498574.07000 , 474443.86000 ,1782194.94000 ,1035393.67000 ,367410.42000 ,363527.72000 ,NA , 535431.73000 ,524969.70000            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA ,83.00000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-1999                ,NA           ,NA           ,NA          ,NA         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.99955 , 86.82970 , 87.29271 , 85.03265 , 88.59907 , 92.91980 , 89.74396        ,NA        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.00000 , 92.10000 ,11864.70000 , -0.09738 ,50.39383 ,462887.50000 ,18.71405 ,20.64555 ,-2.44404 ,9.19237 ,11.36552 ,7.90986 ,10.99819 ,12.51581 , 4.58623 ,11.87159 , 6.24790 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 71.68723 ,1583538.31000 , 908918.15000 ,314595.10000 ,328704.24000 , 10313.98000 , 500389.30000 , 479382.45000 ,1796790.68000 ,1039302.56000 ,369444.67000 ,370379.56000 ,NA , 537910.03000 ,533285.18000            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA ,82.30000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1999                ,NA           ,NA           ,NA          ,NA         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.26480 , 87.28604 , 87.67210 , 85.74565 , 88.67862 , 93.24483 , 90.70711        ,NA        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 96.71953 , 91.80000 ,11962.50000 , -0.05755 ,48.51439 ,464893.70000 ,17.99225 ,20.43684 ,-2.86313 ,9.25509 , 9.84863 ,8.00743 , 9.80573 ,12.89965 , 3.06152 ,11.08712 , 6.12395 ,23.28000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 72.26627 ,1599058.80000 , 919464.73000 ,317966.46000 ,333872.70000 ,  6035.74000 , 519198.52000 , 497479.34000 ,1809445.88000 ,1047157.13000 ,370400.17000 ,376004.47000 ,NA , 556390.19000 ,547795.21000            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA ,82.10000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1999                ,NA           ,NA           ,NA          ,NA         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.51197 , 87.76341 , 87.98834 , 86.28925 , 89.21261 , 94.02937 , 92.24316        ,NA        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 95.19128 , 92.70000 ,12113.10000 ,  0.06590 ,47.61360 ,464064.40000 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.65586 ,7.81064 ,11.06419 ,12.83966 , 3.63152 ,10.78409 , 6.03584 ,26.29000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 72.80228 ,1620500.89000 , 931837.07000 ,321539.24000 ,342696.63000 ,  2336.29000 , 539260.34000 , 517168.68000 ,1828656.41000 ,1057505.74000 ,372215.16000 ,383645.86000 ,NA , 573061.02000 ,560001.31000            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA ,82.40000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1999                ,NA           ,NA           ,NA          ,NA         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.75410 , 88.29497 , 88.45664 , 86.77201 , 89.38649 , 94.75401 , 93.89032        ,NA        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 92.99452 , 92.40000 ,12323.30000 , -0.03123 ,47.35550 ,466507.20000 ,17.87463 ,21.06234 ,-3.46515 ,9.56997 ,10.01249 ,7.82424 ,10.74881 ,12.65639 , 3.22763 ,10.68332 , 6.42082 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 73.13860 ,1643516.48000 , 945199.69000 ,324641.64000 ,345487.62000 ,  9071.06000 , 559585.04000 , 540468.57000 ,1849681.00000 ,1067141.70000 ,373739.54000 ,386041.20000 ,NA , 590086.68000 ,574976.22000            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA ,83.10000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-2000      ,137455.88000 ,136467.41000 ,115622.68000 ,20844.74000 ,6326.04000 ,26397.47000 ,10136.47000 ,32610.51000 ,NA ,NA , 89.04703 , 88.95145 , 89.15680 , 87.46038 , 90.38977 , 96.10077 , 96.38556 , 91.29987 , 93.25607 , 97.20014 , 88.73094 , 92.80919 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 71.20000 , 72.80000 , 74.30000 , 88.73127 , 95.40000 ,12359.10000 ,  1.10557 ,46.39111 ,474146.50000 ,18.53182 ,20.52457 ,-3.77597 ,9.21540 ,11.20099 ,7.30796 ,12.12810 ,13.03370 , 2.16173 ,11.44706 , 7.66285 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 74.22119 ,1669940.68000 , 960308.18000 ,330745.16000 ,357080.83000 ,  8417.34000 , 587880.37000 , 574491.21000 ,1873502.66000 ,1075893.01000 ,377812.53000 ,394620.34000 ,NA , 611236.57000 ,595391.16000 ,1492415.69000 ,36153.82000 ,325029.68000 , 89268.95000 ,287158.61000 ,NA ,NA ,NA ,177524.99000 ,1672355.80000 ,34722.01000 ,350068.31000 ,111326.57000 ,319891.56000 ,NA ,NA ,NA ,201144.59000 ,83.80000 ,67266.68000 , 75079.24000 ,151011.18000 ,142605.07000 ,266576.99000 ,52265.46000 , 65370.20000 , 88074.23000 ,175441.05000 ,163398.93000 ,313234.65000 ,60352.45000 ,3531.54000 ,3948.02000 ,1128.29000 ,12880.13000 ,30592.69000 , 8916.25000 , 99.42223 , 89.86572 , 87.02485 , 82.71156 , 86.33007 , 86.84002
Q2-2000      ,138396.31000 ,138262.70000 ,117253.60000 ,21009.10000 ,6424.03000 ,26494.12000 ,10415.01000 ,33105.18000 ,NA ,NA , 89.35197 , 89.35044 , 89.61779 , 87.79190 , 91.03404 , 97.18070 , 97.72142 , 91.45814 , 94.33322 , 98.96242 , 89.30966 , 92.45364 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 82.10000 , 79.90000 , 82.70000 , 86.09237 , 93.70000 ,12592.50000 ,  0.84255 ,43.70162 ,475103.60000 ,18.04411 ,21.24135 ,-3.88759 ,9.74690 ,13.62123 ,7.38487 ,14.14748 ,12.61935 , 0.19553 ,11.05963 , 5.58119 ,23.97000 ,22.20000 ,2.64000 ,-21.08000 ,-17.35000 ,  8.73000 ,-6.12000 , 74.89685 ,1689823.03000 , 971878.51000 ,332865.70000 ,361401.69000 , 12380.05000 , 611437.25000 , 600140.17000 ,1889764.41000 ,1083550.55000 ,378874.98000 ,396663.54000 ,NA , 628776.49000 ,613627.25000 ,1512675.05000 ,35821.60000 ,332795.01000 , 89246.92000 ,293063.30000 ,NA ,NA ,NA ,177147.98000 ,1686422.09000 ,34354.29000 ,347229.21000 ,110186.77000 ,324607.42000 ,NA ,NA ,NA ,203508.37000 ,84.20000 ,66487.13000 , 74121.55000 ,153937.77000 ,145389.65000 ,269082.53000 ,52729.58000 , 65384.29000 , 88251.55000 ,176900.39000 ,165116.14000 ,314540.83000 ,60583.19000 ,3584.46000 ,3970.85000 ,1139.43000 ,13304.72000 ,30744.76000 , 9080.12000 ,101.28306 , 90.65445 , 86.40873 , 83.77313 , 86.73572 , 87.52801
Q3-2000      ,139156.42000 ,139917.59000 ,118747.23000 ,21170.36000 ,6442.26000 ,26849.20000 ,10630.41000 ,33692.92000 ,NA ,NA , 89.92818 , 90.16867 , 90.27324 , 88.29511 , 91.49428 , 98.15947 , 99.38421 , 92.22245 , 94.67773 , 99.25593 , 89.22476 , 92.82753 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 78.10000 , 77.80000 , 78.30000 , 84.43970 , 95.70000 ,12607.70000 ,  0.72895 ,42.44321 ,473720.60000 ,18.20230 ,20.83655 ,-4.30282 ,9.64478 ,14.38955 ,7.31882 ,13.73318 ,12.59879 , 1.13741 ,11.31467 , 6.18928 ,28.67000 ,25.78000 ,2.59000 , 11.31000 , -1.02000 , -0.43000 , 1.25000 , 75.39126 ,1708218.14000 , 982248.62000 ,336634.99000 ,367027.69000 , 13559.18000 , 635149.42000 , 626401.76000 ,1898354.29000 ,1087328.10000 ,381029.49000 ,400873.10000 ,NA , 646746.33000 ,629880.88000 ,1531862.33000 ,36321.09000 ,337942.83000 , 90525.30000 ,296922.65000 ,NA ,NA ,NA ,176355.81000 ,1697385.12000 ,34477.38000 ,348416.02000 ,110518.41000 ,326527.55000 ,NA ,NA ,NA ,200899.44000 ,84.50000 ,67128.06000 , 73593.03000 ,156126.09000 ,147388.24000 ,272711.85000 ,53203.19000 , 66362.48000 , 88832.60000 ,177943.19000 ,166278.39000 ,315821.94000 ,60597.12000 ,3666.66000 ,3985.62000 ,1144.39000 ,13677.87000 ,30797.52000 , 9030.75000 ,102.56774 , 90.72105 , 87.06440 , 85.43336 , 87.86352 , 89.21954
Q4-2000      ,139905.19000 ,140266.09000 ,119080.37000 ,21185.72000 ,6384.12000 ,26901.00000 ,10619.90000 ,33686.96000 ,NA ,NA , 90.33719 , 90.80134 , 91.01438 , 88.76744 , 92.19977 , 99.28113 ,101.10043 , 92.58860 , 97.74182 , 99.92034 , 90.08946 , 93.41912 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 86.20000 , 82.60000 , 84.60000 , 82.40577 , 95.30000 ,12679.30000 ,  0.49177 ,41.73607 ,477082.70000 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 75.75708 ,1726821.54000 , 992584.66000 ,340286.31000 ,370207.59000 , 15515.97000 , 666610.25000 , 658383.24000 ,1910753.04000 ,1090096.32000 ,383189.71000 ,401346.85000 ,NA , 671258.48000 ,650983.39000 ,1549531.91000 ,36192.13000 ,342357.15000 , 91659.62000 ,301853.56000 ,NA ,NA ,NA ,177289.63000 ,1709103.32000 ,33632.68000 ,348772.94000 ,110570.45000 ,329115.99000 ,NA ,NA ,NA ,202259.27000 ,84.90000 ,68769.69000 , 72438.22000 ,158314.89000 ,149536.51000 ,274913.93000 ,53496.23000 , 68160.07000 , 89297.78000 ,178739.27000 ,167682.59000 ,317181.95000 ,60885.09000 ,3740.27000 ,3990.04000 ,1148.44000 ,13690.29000 ,31059.34000 , 9045.72000 ,102.16778 , 91.66769 , 87.80444 , 86.09078 , 88.07141 , 88.68193
Q1-2001      ,140257.68000 ,139283.89000 ,118207.63000 ,21076.26000 ,6298.05000 ,26695.64000 ,10323.40000 ,33397.80000 ,NA ,NA , 90.97099 , 91.10484 , 91.36278 , 89.50354 , 92.04855 , 98.73642 , 99.65824 , 92.74370 , 98.75245 , 99.11679 , 90.84704 , 92.52236 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 74.10000 , 75.30000 , 77.10000 , 85.74091 , 96.20000 ,12643.30000 ,  0.17605 ,41.68404 ,480168.70000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 76.21141 ,1754294.55000 ,1005562.93000 ,344931.71000 ,372609.95000 , 12417.27000 , 661743.20000 , 642970.51000 ,1928076.33000 ,1100417.29000 ,385313.79000 ,404722.27000 ,NA , 670241.78000 ,645179.20000 ,1574901.49000 ,37440.53000 ,345515.53000 , 92725.72000 ,308105.54000 ,NA ,NA ,NA ,179393.06000 ,1724445.66000 ,33236.72000 ,356377.88000 ,111619.27000 ,333796.63000 ,NA ,NA ,NA ,203761.01000 ,84.60000 ,71798.52000 , 72786.07000 ,161524.22000 ,152560.09000 ,278243.91000 ,54201.39000 , 70997.97000 , 88072.96000 ,181432.70000 ,170174.16000 ,318032.74000 ,60982.77000 ,3752.07000 ,3995.51000 ,1141.60000 ,13684.98000 ,30988.53000 , 9006.29000 ,100.15600 , 92.17834 , 87.96076 , 85.86226 , 88.94465 , 89.45508
Q2-2001      ,140520.38000 ,140420.66000 ,119310.42000 ,21110.24000 ,6348.07000 ,26655.40000 ,10548.57000 ,33712.89000 ,NA ,NA , 91.54822 , 91.68670 , 92.18131 , 90.15464 , 92.60654 , 99.11626 ,100.04631 , 93.45896 , 99.69933 ,100.04626 , 90.75897 , 93.04124 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 84.90000 , 82.40000 , 85.40000 , 82.91817 , 96.10000 ,12710.30000 , -0.64389 ,40.07922 ,479268.70000 ,16.82352 ,19.57380 ,-3.72562 ,8.38821 , 2.79548 ,7.42477 , 2.24422 ,12.61949 , 4.92876 ,10.22140 , 7.21338 ,23.49000 ,22.00000 ,1.71000 ,-27.27000 ,-15.60000 , 12.00000 ,-4.59000 , 76.82135 ,1767002.02000 ,1018063.01000 ,348855.88000 ,373251.21000 ,  9421.51000 , 659595.79000 , 642185.37000 ,1929640.06000 ,1104105.31000 ,386849.97000 ,402935.51000 ,NA , 665417.38000 ,641787.53000 ,1585764.88000 ,37539.75000 ,343574.66000 , 93888.36000 ,311738.99000 ,NA ,NA ,NA ,181237.14000 ,1724803.68000 ,32954.23000 ,353631.68000 ,111821.44000 ,334409.38000 ,NA ,NA ,NA ,204993.90000 ,83.70000 ,73274.40000 , 74149.75000 ,162271.60000 ,153063.45000 ,281272.59000 ,54991.34000 , 72211.19000 , 87980.30000 ,182015.85000 ,169739.55000 ,319088.30000 ,61378.67000 ,3796.36000 ,4005.65000 ,1145.80000 ,13967.32000 ,31080.53000 , 9160.09000 ,100.34246 , 94.03950 , 88.59058 , 87.63052 , 89.61299 , 90.15385
Q3-2001      ,140903.13000 ,141638.47000 ,120485.86000 ,21152.60000 ,6334.20000 ,26734.83000 ,10719.35000 ,34263.41000 ,NA ,NA , 92.12751 , 92.16221 , 92.49845 , 90.91581 , 92.88360 , 98.67188 , 99.24023 , 94.33280 , 98.97451 ,100.38243 , 90.92751 , 94.84642 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 81.00000 , 80.40000 , 81.10000 , 84.34465 , 96.20000 ,12670.10000 , -2.77833 ,40.55662 ,474004.50000 ,16.25929 ,19.04717 ,-3.48956 ,7.77221 , 0.74331 ,7.50741 ,-0.44203 ,12.66143 , 9.14094 ,11.85652 , 9.00924 ,25.05000 ,25.42000 ,2.18000 ,  3.09000 , -8.53000 , -5.74000 , 3.28000 , 77.10914 ,1779726.67000 ,1023532.09000 ,352984.24000 ,371819.83000 ,  7248.50000 , 653380.19000 , 629238.18000 ,1931390.83000 ,1106274.54000 ,388166.28000 ,400212.52000 ,NA , 662151.30000 ,633994.98000 ,1599186.50000 ,37814.18000 ,343837.92000 , 95549.80000 ,313572.26000 ,NA ,NA ,NA ,180540.17000 ,1728086.08000 ,33366.34000 ,352577.64000 ,112430.04000 ,333683.66000 ,NA ,NA ,NA ,203417.70000 ,82.70000 ,74676.84000 , 72049.59000 ,165208.57000 ,155581.66000 ,285083.55000 ,55812.13000 , 73370.85000 , 87717.10000 ,183468.46000 ,170639.47000 ,319596.85000 ,61644.91000 ,3843.31000 ,4010.04000 ,1148.98000 ,14245.83000 ,31177.39000 , 9161.13000 ,100.61175 , 95.02823 , 88.81095 , 88.45139 , 90.53244 , 91.32550
