 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I5.S.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I5.S.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I5.S.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I5.S.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I5.S.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I5.S.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I5.Y.LCIT.NS0025.4.000,STS.Q.I5.W.LCIT.NS0025.4.000,STS.Q.I5.W.LCIW.NS0025.4.000,STS.Q.I5.W.LCIO.NS0025.4.000,STS.Q.I5.W.LCIT.NS0020.4.000,STS.Q.I5.W.LCIT.N100F0.4.000,STS.Q.I5.W.LCIT.NSG_K0.3.000,EXR.Q.Z59.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,MEI.Q.JPN.CMPGDP.VIXOBSA,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I5.N.CINP.CC1100.4.000,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I5.S.ECFIN.MAN013.TT
Q1-1999      ,131716.13000 ,130701.26000 ,110097.35000 ,20603.91000 ,6496.66000 ,26344.80000 , 9409.22000 ,32627.65000 ,17278.02000 ,38544.92000 ,105.68420 ,105.15320 ,105.53572 ,106.50699 ,102.58962 ,100.44109 , 98.56578 , 98.52585 , 99.32414 ,102.40384 , 97.14364 , 99.50588 , 94.93192 , 96.18923        ,NA        ,NA        ,NA        ,NA        ,NA , 91.50000 , 89.40000 ,100.00000 , 91.70000 ,10601.20000 ,  0.62523 ,52.07556 , 96.92779 ,18.71405 ,20.64555 ,-2.44404 ,9.19237 ,11.36552 ,7.90986 ,10.99819 ,12.51581 , 4.58623 ,11.87159 , 6.24790 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 81.72193 ,1580368.68000 , 908314.72000 ,314750.38000 ,327626.06000 ,  7644.99000 ,501451.87000 ,479419.34000 ,1608390.43000 , 935476.08000 ,326075.91000 ,337650.83000 ,NA ,528882.53000 ,529037.47000 ,1415633.54000 ,37372.08000 ,314998.88000 , 79633.58000 ,299249.55000 ,366092.40000 ,318287.04000 ,NA ,164735.14000 ,1439410.71000 ,37694.27000 ,313326.06000 ,83176.53000 ,301542.73000 ,373454.66000 ,330520.19000 ,NA ,168969.46000 ,81.90000
Q2-1999      ,132179.47000 ,132177.70000 ,111572.40000 ,20605.29000 ,6604.84000 ,26269.07000 , 9699.78000 ,33088.63000 ,17734.29000 ,38781.07000 ,106.10446 ,105.82103 ,106.01413 ,107.43307 ,103.07419 ,100.89580 , 99.76782 , 99.20859 , 99.19456 ,102.34283 , 97.88007 ,100.20864 , 96.03399 , 97.38456        ,NA        ,NA        ,NA        ,NA        ,NA , 99.00000 , 97.70000 , 97.24969 , 91.60000 ,10684.00000 ,  0.69602 ,50.11978 , 97.47106 ,17.99225 ,20.43684 ,-2.86313 ,9.25509 , 9.84863 ,8.00743 , 9.80573 ,12.89965 , 3.06152 ,11.08712 , 6.12395 ,23.28000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 82.28723 ,1595584.75000 , 917590.23000 ,316937.83000 ,334790.79000 ,  3987.51000 ,520315.44000 ,498037.05000 ,1617971.67000 , 941110.32000 ,325613.87000 ,343552.94000 ,NA ,546530.98000 ,543243.49000 ,1427574.56000 ,37202.45000 ,315268.09000 , 80658.54000 ,301805.55000 ,371173.97000 ,321465.96000 ,NA ,168010.19000 ,1448493.90000 ,37883.56000 ,315296.50000 ,83482.35000 ,302843.45000 ,378052.78000 ,331263.42000 ,NA ,169462.04000 ,81.70000
Q3-1999      ,132957.97000 ,133663.07000 ,112948.02000 ,20715.05000 ,6697.99000 ,26500.21000 , 9962.58000 ,33694.44000 ,18091.98000 ,38715.86000 ,106.34699 ,106.33320 ,106.35006 ,108.39302 ,103.54530 ,101.73574 ,101.41200 , 99.12286 , 98.35305 ,101.52623 , 97.75598 , 99.95990 , 96.36781 , 98.11627        ,NA        ,NA        ,NA        ,NA        ,NA , 96.00000 , 96.50000 , 95.53246 , 92.50000 ,10819.90000 ,  0.75810 ,49.17552 , 97.28740 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.65586 ,7.81064 ,11.06419 ,12.83966 , 3.63152 ,10.78409 , 6.03584 ,26.29000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 82.91564 ,1618110.27000 , 929676.09000 ,321515.36000 ,341602.32000 ,  2762.77000 ,541818.46000 ,519264.74000 ,1637159.84000 , 950568.73000 ,327405.95000 ,348964.11000 ,NA ,564418.73000 ,557231.66000 ,1446390.51000 ,37406.73000 ,320561.48000 , 82279.06000 ,306097.22000 ,374748.45000 ,325297.58000 ,NA ,171719.76000 ,1464733.67000 ,38250.14000 ,320074.56000 ,84337.14000 ,307933.88000 ,381716.81000 ,332606.13000 ,NA ,172420.23000 ,82.10000
Q4-1999      ,133613.11000 ,133924.66000 ,113283.31000 ,20641.35000 ,6553.38000 ,26518.08000 ,10024.60000 ,33608.46000 ,18221.99000 ,38998.14000 ,106.55158 ,106.81669 ,106.88724 ,108.98071 ,103.82950 ,102.58268 ,103.07870 , 99.19848 , 97.88490 ,100.76466 , 98.64616 ,100.05717 , 97.32669 , 98.74343        ,NA        ,NA        ,NA        ,NA        ,NA ,100.70000 ,103.20000 , 93.40003 , 92.20000 ,11014.30000 ,  0.67238 ,48.91043 , 97.88553 ,17.87463 ,21.06234 ,-3.46515 ,9.56997 ,10.01249 ,7.82424 ,10.74881 ,12.65639 , 3.22763 ,10.68332 , 6.42082 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 83.32782 ,1640045.05000 , 943407.40000 ,324922.46000 ,345995.02000 ,  7202.57000 ,561996.44000 ,543478.84000 ,1656348.86000 , 959926.18000 ,329122.65000 ,352516.14000 ,NA ,580599.84000 ,573823.61000 ,1464927.96000 ,37675.75000 ,327191.59000 , 82964.11000 ,308642.82000 ,381163.00000 ,327290.68000 ,NA ,175117.09000 ,1481367.20000 ,38613.77000 ,326054.30000 ,84989.53000 ,311360.55000 ,387300.24000 ,333092.46000 ,NA ,174981.33000 ,82.30000
Q1-2000      ,134452.97000 ,133338.55000 ,112672.36000 ,20666.18000 ,6387.61000 ,26243.45000 , 9790.02000 ,33468.25000 ,18376.69000 ,39072.52000 ,106.99739 ,107.78776 ,107.73639 ,109.63329 ,104.82352 ,104.13386 ,106.14751 , 99.42072 , 99.20929 ,100.57308 , 99.41816 ,100.07574 , 97.98417 , 98.92797 , 78.46822 , 73.41518 , 73.13799 , 74.22228 , 71.88757 , 94.20000 , 92.70000 , 89.00215 , 95.20000 ,11043.00000 ,  1.79103 ,47.91998 , 99.75839 ,18.53182 ,20.52457 ,-3.77597 ,9.21540 ,11.20099 ,7.30796 ,12.12810 ,13.03370 , 2.16173 ,11.44706 , 7.66285 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 84.80864 ,1666650.95000 , 958620.58000 ,330611.26000 ,357562.13000 ,  5925.65000 ,591050.74000 ,577119.41000 ,1676518.01000 , 967951.85000 ,332945.33000 ,360913.64000 ,NA ,601550.37000 ,591802.99000 ,1490672.52000 ,37724.40000 ,328690.41000 , 85539.24000 ,313783.31000 ,392795.72000 ,332139.45000 ,NA ,175978.43000 ,1501101.59000 ,38344.68000 ,330835.74000 ,86478.08000 ,315635.78000 ,394572.85000 ,335333.56000 ,NA ,175412.43000 ,83.70000
Q2-2000      ,135410.85000 ,135345.78000 ,114528.57000 ,20817.21000 ,6514.41000 ,26356.79000 ,10060.97000 ,34009.17000 ,18895.07000 ,39509.38000 ,107.38936 ,108.29817 ,108.30025 ,110.07029 ,105.50561 ,105.38213 ,107.72228 , 99.53997 , 99.76392 , 99.95412 ,100.10972 , 99.71504 , 99.53656 , 99.24393 , 79.24399 , 80.92544 , 81.23617 , 79.94460 , 81.29945 ,102.00000 ,100.70000 , 86.22140 , 93.90000 ,11258.50000 ,  1.52376 ,45.14394 , 99.88059 ,18.04411 ,21.24135 ,-3.88759 ,9.74690 ,13.62123 ,7.38487 ,14.14748 ,12.61935 , 0.19553 ,11.05963 , 5.58119 ,23.97000 ,22.20000 ,2.64000 ,-21.08000 ,-17.35000 ,  8.73000 ,-6.12000 , 85.60713 ,1687938.69000 , 971740.86000 ,332486.18000 ,361271.85000 ,  9026.78000 ,613724.68000 ,600311.66000 ,1692202.81000 , 976412.10000 ,333589.19000 ,362407.92000 ,NA ,617374.21000 ,606782.93000 ,1510338.56000 ,37835.31000 ,335783.97000 , 85125.33000 ,319163.48000 ,396642.69000 ,335787.79000 ,NA ,177600.12000 ,1514328.08000 ,38147.75000 ,335939.55000 ,85494.21000 ,320429.02000 ,397122.98000 ,337192.15000 ,NA ,177866.99000 ,83.70000
Q3-2000      ,136161.83000 ,136926.49000 ,115928.78000 ,20997.71000 ,6581.28000 ,26690.63000 ,10261.55000 ,34602.92000 ,19269.98000 ,39520.13000 ,107.91237 ,109.09543 ,109.22611 ,110.78476 ,106.06351 ,106.59106 ,109.64647 ,100.34305 , 98.65145 , 99.89398 , 99.88578 , 99.98386 ,100.72888 ,100.87850 , 79.92272 , 79.27860 , 79.82898 , 77.59120 , 77.33329 , 99.30000 , 99.90000 , 84.54221 , 96.10000 ,11267.90000 ,  1.39556 ,43.85749 ,100.00783 ,18.20230 ,20.83655 ,-4.30282 ,9.64478 ,14.38955 ,7.31882 ,13.73318 ,12.59879 , 1.13741 ,11.31467 , 6.18928 ,28.67000 ,25.78000 ,2.59000 , 11.31000 , -1.02000 , -0.43000 , 1.25000 , 86.18922 ,1704013.85000 , 982555.97000 ,336138.03000 ,366018.35000 ,  9217.39000 ,636837.07000 ,626752.97000 ,1700306.88000 , 979083.71000 ,335127.92000 ,365302.20000 ,NA ,633470.00000 ,622526.26000 ,1528337.01000 ,38494.19000 ,339279.95000 , 86137.51000 ,323501.31000 ,401020.96000 ,339903.09000 ,NA ,175676.84000 ,1523929.76000 ,38545.36000 ,338268.35000 ,85887.28000 ,322705.02000 ,400221.58000 ,338281.71000 ,NA ,176380.03000 ,84.10000
Q4-2000      ,136956.43000 ,137371.26000 ,116380.40000 ,20990.86000 ,6517.28000 ,26772.38000 ,10244.31000 ,34674.23000 ,19347.21000 ,39815.85000 ,108.35833 ,109.92498 ,110.03725 ,111.27059 ,106.97474 ,107.79053 ,111.79938 ,100.69626 ,102.37534 , 99.57882 ,100.58634 ,100.22536 ,101.75039 ,100.94961 , 80.72227 , 84.87285 , 85.16895 , 83.89343 , 84.38202 ,104.40000 ,106.70000 , 82.36358 , 95.90000 ,11334.50000 ,  1.19450 ,43.13381 ,100.97613 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 86.78696 ,1723300.43000 , 992329.38000 ,339907.73000 ,369547.14000 , 14642.87000 ,668772.08000 ,661898.77000 ,1712876.22000 , 981799.13000 ,337480.76000 ,365775.70000 ,NA ,657989.99000 ,644970.62000 ,1546499.72000 ,38569.54000 ,343870.68000 , 87541.55000 ,328652.06000 ,405029.73000 ,342836.16000 ,NA ,176800.71000 ,1536488.39000 ,37585.64000 ,342581.37000 ,86484.06000 ,326330.33000 ,403571.69000 ,339859.08000 ,NA ,176396.64000 ,84.60000
Q1-2001      ,137285.23000 ,136252.17000 ,115347.16000 ,20905.01000 ,6389.35000 ,26600.87000 , 9973.06000 ,34301.78000 ,19317.94000 ,39669.17000 ,109.22107 ,110.29532 ,110.41684 ,112.20112 ,106.77406 ,107.25154 ,110.00450 ,100.98748 ,103.09687 , 99.99473 ,101.14726 , 99.64941 ,101.96747 ,101.78501 , 81.36755 , 76.22362 , 76.00956 , 76.84893 , 74.73161 , 97.20000 , 96.40000 , 86.12973 , 97.10000 ,11297.20000 ,  0.92965 ,43.08725 ,101.46395 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 87.69983 ,1749660.02000 ,1006808.26000 ,344698.36000 ,372138.45000 ,  5686.00000 ,665012.76000 ,644683.80000 ,1725614.85000 , 992872.77000 ,339450.52000 ,369098.35000 ,NA ,657730.08000 ,638613.15000 ,1571447.68000 ,39423.71000 ,348286.44000 , 89216.46000 ,334710.35000 ,413258.57000 ,346552.15000 ,NA ,178212.34000 ,1547882.74000 ,37498.58000 ,345571.85000 ,87393.66000 ,330047.86000 ,407009.52000 ,340361.27000 ,NA ,177732.11000 ,84.20000
Q2-2001      ,137646.03000 ,137578.10000 ,116598.13000 ,20979.97000 ,6462.41000 ,26561.54000 ,10190.31000 ,34704.18000 ,19647.79000 ,40011.88000 ,110.00988 ,111.10728 ,111.33615 ,113.00203 ,107.22790 ,107.61065 ,110.40097 ,101.80614 ,104.90098 ,101.07168 ,101.91089 ,100.16286 ,103.84964 ,102.49640 , 81.98111 , 83.67871 , 83.98077 , 82.73786 , 84.17088 ,105.20000 ,104.30000 , 83.27808 , 97.30000 ,11371.30000 ,  0.14950 ,41.42452 ,100.86379 ,16.82352 ,19.57380 ,-3.72562 ,8.38821 , 2.79548 ,7.42477 , 2.24422 ,12.61949 , 4.92876 ,10.22140 , 7.21338 ,23.49000 ,22.00000 ,1.71000 ,-27.27000 ,-15.60000 , 12.00000 ,-4.59000 , 88.24298 ,1763382.02000 ,1018630.11000 ,348100.04000 ,371658.64000 ,  5951.71000 ,662912.76000 ,643871.24000 ,1726621.57000 , 996200.93000 ,340358.94000 ,367046.59000 ,NA ,653413.43000 ,635458.52000 ,1582777.13000 ,39770.10000 ,345204.17000 , 89913.56000 ,338984.09000 ,417843.85000 ,351061.36000 ,NA ,180604.90000 ,1546742.57000 ,37102.24000 ,342180.58000 ,87138.21000 ,330412.64000 ,407952.65000 ,341956.24000 ,NA ,179879.00000 ,83.10000
Q3-2001      ,138032.23000 ,138774.86000 ,117702.86000 ,21072.01000 ,6490.87000 ,26649.45000 ,10347.83000 ,35271.73000 ,19914.58000 ,40100.39000 ,110.63114 ,111.65178 ,111.74680 ,113.95374 ,107.70953 ,107.00461 ,109.50513 ,102.72654 ,103.66037 ,101.48007 ,101.65301 ,101.50209 ,104.92223 ,103.62769 , 82.73637 , 82.12377 , 82.70174 , 80.24369 , 80.07627 ,103.10000 ,104.00000 , 84.55376 , 97.50000 ,11340.10000 , -2.01937 ,41.90281 , 99.68858 ,16.25929 ,19.04717 ,-3.48956 ,7.77221 , 0.74331 ,7.50741 ,-0.44203 ,12.66143 , 9.14094 ,11.85652 , 9.00924 ,25.05000 ,25.42000 ,2.18000 ,  3.09000 , -8.53000 , -5.74000 , 3.28000 , 88.54475 ,1774775.44000 ,1024938.15000 ,352193.33000 ,370843.55000 ,  3120.43000 ,655402.81000 ,631722.83000 ,1728059.57000 , 998709.10000 ,341493.40000 ,364614.88000 ,NA ,649693.87000 ,628594.20000 ,1594844.78000 ,40002.45000 ,345253.13000 , 91690.60000 ,341809.52000 ,420763.96000 ,355325.12000 ,NA ,179930.66000 ,1549737.66000 ,37670.64000 ,341015.07000 ,88017.74000 ,330843.99000 ,409401.23000 ,342788.99000 ,NA ,178321.92000 ,82.60000
Q4-2001      ,138263.99000 ,138622.34000 ,117623.70000 ,20998.65000 ,6394.23000 ,26539.97000 ,10305.63000 ,35132.66000 ,19898.76000 ,40351.08000 ,111.46241 ,112.02939 ,112.17923 ,114.95445 ,107.74424 ,106.61759 ,107.75791 ,103.58674 ,102.00882 ,102.36059 ,102.96014 ,101.92462 ,105.37851 ,104.79464 , 83.32959 , 87.43233 , 87.90553 , 85.94484 , 86.96693 ,108.20000 ,110.80000 , 85.33529 , 97.50000 ,11380.10000 , -1.56559 ,42.53231 , 99.23966 ,14.99145 ,18.13998 ,-3.35275 ,6.83267 , 1.11792 ,7.68628 ,-0.78144 ,13.08201 , 1.02962 ,10.26314 , 4.12769 ,24.59000 ,22.73000 ,2.06000 ,  4.41000 ,  5.84000 , 10.12000 ,-0.61000 , 88.45112 ,1790164.23000 ,1027677.12000 ,359262.51000 ,368751.74000 , -3739.49000 ,652647.93000 ,614435.59000 ,1730091.70000 , 997545.76000 ,345324.96000 ,362453.91000 ,NA ,649343.84000 ,621340.49000 ,1610093.91000 ,40142.99000 ,342460.63000 , 92454.27000 ,343298.00000 ,430650.85000 ,361087.16000 ,NA ,180070.32000 ,1553349.15000 ,38224.18000 ,338825.32000 ,88119.32000 ,331602.29000 ,411622.99000 ,344955.05000 ,NA ,176742.55000 ,81.40000
Q1-2002      ,138657.56000 ,137572.69000 ,116673.81000 ,20898.88000 ,6250.98000 ,26256.44000 ,10001.12000 ,34809.31000 ,19861.91000 ,40392.93000 ,112.24713 ,112.62420 ,112.69482 ,115.71972 ,108.38834 ,106.90097 ,107.50446 ,104.17096 ,102.45070 ,102.40178 ,103.78920 ,102.55903 ,106.54616 ,105.09008 , 84.06659 , 78.84152 , 78.38766 , 80.27090 , 77.04047 ,100.70000 ,100.20000 , 84.78669 , 96.70000 ,11477.90000 , -3.50329 ,42.90208 , 99.56843 ,14.86141 ,18.42845 ,-4.08590 ,7.12846 , 2.23394 ,7.57612 , 2.12208 ,12.92223 , 9.05174 ,11.80335 , 7.68419 ,30.71000 ,26.62000 ,3.44000 ,  9.17000 , -4.89000 , -6.68000 , 2.53000 , 89.54232 ,1807168.98000 ,1033626.26000 ,362684.72000 ,370372.82000 , -1420.93000 ,655599.08000 ,613692.96000 ,1734216.16000 , 998671.47000 ,346288.00000 ,361853.82000 ,NA ,650466.67000 ,621954.28000 ,1626799.62000 ,39654.09000 ,345929.43000 , 93394.81000 ,348671.91000 ,433266.61000 ,365882.78000 ,NA ,180369.36000 ,1558229.61000 ,37828.95000 ,339440.22000 ,88108.29000 ,332892.83000 ,412893.42000 ,346978.92000 ,NA ,175937.04000 ,80.50000
Q2-2002      ,138733.90000 ,138804.06000 ,117790.14000 ,21013.92000 ,6336.98000 ,26278.70000 ,10205.19000 ,35065.94000 ,20151.08000 ,40766.16000 ,112.66584 ,113.16685 ,113.25899 ,116.36662 ,108.77983 ,106.87542 ,107.77953 ,104.42494 ,103.30138 ,102.28244 ,106.20684 ,102.74196 ,106.62792 ,106.02029 , 84.79060 , 86.62054 , 86.67605 , 86.42634 , 87.01318 ,109.50000 ,108.30000 , 86.65561 , 96.30000 ,11538.80000 , -3.93514 ,43.21896 ,100.40203 ,14.50708 ,18.38174 ,-4.41805 ,6.99126 , 0.83434 ,7.63561 , 0.36913 ,12.99928 , 2.03816 ,11.70952 , 6.83396 ,22.92000 ,20.55000 ,2.86000 ,-28.31000 ,-24.09000 ,  5.90000 ,-8.64000 , 89.99202 ,1822204.93000 ,1042383.76000 ,368151.54000 ,367229.77000 , -1279.93000 ,668680.46000 ,622960.67000 ,1742373.00000 ,1002247.66000 ,349598.11000 ,357547.85000 ,NA ,663759.13000 ,629900.54000 ,1637986.84000 ,38481.67000 ,349346.43000 , 92530.15000 ,349991.51000 ,438641.30000 ,368995.79000 ,NA ,184218.09000 ,1564072.20000 ,37809.45000 ,341926.66000 ,86405.10000 ,333361.14000 ,417012.39000 ,347513.29000 ,NA ,178276.75000 ,81.00000
Q3-2002      ,138916.40000 ,139592.07000 ,118538.88000 ,21053.18000 ,6354.49000 ,26362.20000 ,10327.50000 ,35397.21000 ,20289.13000 ,40861.54000 ,113.54141 ,113.73953 ,113.73942 ,117.77741 ,109.01729 ,106.68951 ,106.70975 ,104.89470 ,104.18309 ,102.39069 ,106.68959 ,103.15362 ,107.34977 ,107.10268 , 85.54836 , 84.86601 , 85.15099 , 84.03517 , 82.80906 ,107.70000 ,107.60000 , 89.62237 , 95.50000 ,11596.40000 , -3.96199 ,43.83828 ,101.09636 ,13.88317 ,18.43917 ,-4.41761 ,7.07074 ,-0.40307 ,7.69413 ,-0.81468 ,13.10252 , 3.89757 ,11.13264 , 6.87770 ,23.79000 ,23.63000 ,2.73000 ,  1.12000 ,-10.16000 , -8.19000 ,-0.41000 , 90.50967 ,1842703.42000 ,1054068.05000 ,373771.22000 ,371110.90000 , -5470.13000 ,672922.86000 ,623699.48000 ,1748562.06000 ,1009302.67000 ,350718.30000 ,360585.52000 ,NA ,669263.53000 ,637109.76000 ,1655267.34000 ,38232.79000 ,352809.93000 , 94172.17000 ,354067.15000 ,442726.14000 ,373259.16000 ,NA ,187436.08000 ,1567889.89000 ,37661.97000 ,343260.85000 ,86846.00000 ,334710.92000 ,417036.58000 ,348344.41000 ,NA ,180678.07000 ,80.90000
Q4-2002      ,138858.65000 ,139197.70000 ,118202.29000 ,20995.41000 ,6227.69000 ,26196.60000 ,10275.88000 ,35196.00000 ,20209.90000 ,41091.63000 ,114.18834 ,114.48678 ,114.29450 ,118.18761 ,109.38348 ,106.52789 ,106.80156 ,105.35480 ,107.05328 ,102.31826 ,107.27738 ,103.21701 ,107.40115 ,107.86030 , 86.28194 , 90.41189 , 90.71540 , 89.48084 , 89.74722 ,112.20000 ,114.50000 , 90.62463 , 95.70000 ,11598.80000 , -4.46275 ,44.64455 ,101.23249 ,13.65821 ,18.40210 ,-4.63309 ,6.97315 , 2.31467 ,8.08241 , 1.58238 ,13.04704 , 4.20059 ,10.90316 , 9.33190 ,23.46000 ,22.19000 ,2.19000 ,  5.58000 ,  9.97000 , 10.36000 ,-1.69000 , 90.80257 ,1855535.88000 ,1062984.61000 ,377275.53000 ,375097.17000 , -4192.29000 ,677571.19000 ,633200.33000 ,1750508.48000 ,1012746.99000 ,352725.23000 ,363165.59000 ,NA ,674709.45000 ,646029.20000 ,1667568.45000 ,37801.85000 ,351510.35000 , 94826.30000 ,357098.73000 ,448212.50000 ,378118.72000 ,NA ,187967.43000 ,1571658.60000 ,36480.27000 ,343581.32000 ,86859.20000 ,336661.68000 ,418686.26000 ,349391.21000 ,NA ,178820.82000 ,81.10000
