 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I5.S.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I5.S.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I5.S.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I5.S.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I5.S.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I5.S.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I5.Y.LCIT.NS0025.4.000,STS.Q.I5.W.LCIT.NS0025.4.000,STS.Q.I5.W.LCIW.NS0025.4.000,STS.Q.I5.W.LCIO.NS0025.4.000,STS.Q.I5.W.LCIT.NS0020.4.000,STS.Q.I5.W.LCIT.N100F0.4.000,STS.Q.I5.W.LCIT.NSG_K0.3.000,EXR.Q.Z59.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I5.N.CINP.CC1100.4.000,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I5.S.ECFIN.MAN013.TT
Q4-1996      ,127078.75000 ,127249.82000 ,106722.48000 ,20527.33000 ,7032.49000 ,26328.22000 , 9573.63000 ,31672.07000 ,15433.88000 ,37209.53000 ,102.39327 ,102.59390 ,102.74842 ,103.10596 ,101.24572 ,100.40065 ,100.92265 , 97.45860 ,108.30078 ,103.10837 , 94.60454 ,100.84490 , 87.67593 , 92.03663        ,NA        ,NA        ,NA        ,NA        ,NA , 97.90000 , 96.20000 ,109.30151 , 93.70000 , 9592.50000 , -1.60912 ,58.23981 ,500404.40000 ,16.79349 ,19.15622 ,-1.23026 ,8.50231 , 4.97172 ,8.56052 , 4.59064 ,11.74059 , 1.60072 ,11.65071 , 4.15416 ,29.43000 ,27.35000 ,1.36000 ,  2.14000 ,  9.00000 , 18.31000 , 1.17000 , 79.13373 ,1460820.65000 , 839141.92000 ,298844.36000 ,294944.45000 ,   767.16000 ,437582.40000 ,410459.66000 ,1513519.57000 , 875109.42000 ,315451.25000 ,303582.31000 ,NA ,451157.59000 ,431829.33000 ,1317240.33000 ,36820.29000 ,299278.73000 , 77864.49000 ,273323.58000 ,332262.44000 ,297690.79000 ,NA ,143580.31000 ,1360886.77000 ,35365.73000 ,297063.45000 ,82632.92000 ,277649.32000 ,349831.83000 ,319115.83000 ,NA ,152418.87000 ,80.20000
Q1-1997      ,127227.91000 ,126194.84000 ,105708.97000 ,20485.87000 ,6815.47000 ,26146.53000 , 9047.26000 ,31537.42000 ,15480.55000 ,37167.60000 ,102.87629 ,103.09446 ,103.41093 ,103.21335 ,101.38345 ,101.13122 ,101.73681 , 97.84211 ,105.22269 ,103.79173 , 96.57355 ,100.11745 , 89.33685 , 92.75615        ,NA        ,NA        ,NA        ,NA        ,NA , 90.10000 , 85.00000 ,105.56922 , 92.10000 , 9666.20000 , -1.51530 ,58.14889 ,504684.40000 ,17.01902 ,19.33343 ,-1.36664 ,8.54236 , 4.28271 ,8.55057 , 3.98066 ,11.92650 , 2.75941 ,11.66278 , 4.33304 ,33.88000 ,31.05000 ,1.56000 ,  0.62000 , -8.19000 , -3.32000 ,-0.87000 , 79.73428 ,1461706.51000 , 841074.95000 ,297369.34000 ,290345.23000 ,  4350.33000 ,446902.64000 ,418335.98000 ,1519509.86000 , 878553.57000 ,316158.29000 ,300875.92000 ,NA ,460895.43000 ,439956.68000 ,1314838.82000 ,37114.54000 ,297305.25000 , 74999.79000 ,275248.07000 ,333479.28000 ,296691.89000 ,NA ,146867.69000 ,1363572.20000 ,36042.42000 ,298046.50000 ,80040.68000 ,280713.11000 ,349244.01000 ,320055.79000 ,NA ,155869.91000 ,80.50000
Q2-1997      ,127582.31000 ,127671.17000 ,107065.48000 ,20605.69000 ,6892.37000 ,26230.87000 , 9437.57000 ,31799.05000 ,15829.48000 ,37481.84000 ,103.14313 ,103.31241 ,103.67069 ,103.58800 ,101.93255 ,101.60065 ,102.03583 , 97.44113 ,104.96284 ,102.39751 , 95.00292 , 99.55793 , 89.62967 , 93.53760        ,NA        ,NA        ,NA        ,NA        ,NA , 95.80000 , 93.50000 ,102.06878 , 91.70000 , 9809.60000 , -0.84936 ,56.64858 ,500709.70000 ,17.58103 ,19.89066 ,-1.05615 ,9.39662 , 2.09278 ,8.58543 , 2.49098 ,11.71891 , 7.44932 ,11.55253 , 4.17248 ,28.04000 ,25.28000 ,2.27000 ,  2.42000 , -1.79000 , 10.09000 , 0.70000 , 80.04803 ,1476672.06000 , 847844.26000 ,298527.03000 ,296859.38000 ,  1116.67000 ,464166.49000 ,431841.78000 ,1538356.12000 , 887657.92000 ,317730.51000 ,307438.33000 ,NA ,478893.05000 ,455152.02000 ,1327812.32000 ,37465.00000 ,301945.51000 , 76656.63000 ,278789.91000 ,335324.87000 ,297630.40000 ,NA ,148859.74000 ,1379448.26000 ,36116.55000 ,303339.31000 ,81933.57000 ,284041.00000 ,353302.43000 ,321161.41000 ,NA ,158876.76000 ,81.10000
Q3-1997      ,128053.81000 ,128808.41000 ,108136.23000 ,20672.18000 ,7001.96000 ,26458.22000 , 9668.94000 ,32105.61000 ,16078.87000 ,37494.81000 ,103.59086 ,103.86338 ,104.45909 ,103.87343 ,102.22630 ,102.25899 ,103.04444 , 97.50271 ,105.53590 ,102.32226 , 96.37023 , 99.20227 , 90.09005 , 93.65255        ,NA        ,NA        ,NA        ,NA        ,NA , 93.40000 , 92.00000 , 97.56088 , 90.90000 , 9932.70000 , -0.61951 ,56.10166 ,498250.60000 ,17.83740 ,19.97212 ,-1.26530 ,8.97243 , 5.26136 ,8.69611 , 4.45538 ,11.89649 , 6.26025 ,11.33472 , 4.82580 ,28.63000 ,28.14000 ,2.19000 ,  3.01000 ,  3.05000 , -0.25000 , 1.51000 , 80.71699 ,1486355.32000 , 852330.32000 ,297951.06000 ,298471.21000 ,  2348.78000 ,482528.01000 ,447274.06000 ,1548603.36000 , 889487.95000 ,317715.36000 ,309625.27000 ,NA ,496892.76000 ,468995.46000 ,1336102.35000 ,37686.10000 ,303989.79000 , 76330.00000 ,281223.69000 ,338007.50000 ,298865.26000 ,NA ,150252.97000 ,1388734.10000 ,36042.70000 ,306031.77000 ,81720.80000 ,286703.90000 ,356269.04000 ,322347.98000 ,NA ,159834.44000 ,81.70000
Q4-1997      ,128460.04000 ,128649.66000 ,108147.36000 ,20502.30000 ,6914.37000 ,26456.43000 , 9627.41000 ,31945.32000 ,16172.49000 ,37533.64000 ,103.98176 ,104.22337 ,104.64200 ,104.41224 ,102.46864 ,102.27178 ,102.91671 , 97.36358 ,102.45463 ,101.24055 , 95.79483 , 98.87997 , 90.30388 , 94.25031        ,NA        ,NA        ,NA        ,NA        ,NA , 98.50000 , 98.20000 ,100.18570 , 91.00000 ,10008.90000 , -0.58079 ,55.90082 ,499890.00000 ,17.91683 ,19.92843 ,-1.66440 ,8.90811 , 1.51624 ,8.45689 , 2.73759 ,11.95869 , 1.74229 ,11.62465 , 3.44306 ,28.69000 ,25.62000 ,2.66000 ,  6.57000 , 10.65000 , 19.83000 , 1.49000 , 80.99896 ,1507093.12000 , 862112.27000 ,299262.96000 ,305779.94000 ,  5605.60000 ,491649.52000 ,457317.16000 ,1563998.16000 , 897958.39000 ,317281.50000 ,316448.45000 ,NA ,506459.77000 ,480319.64000 ,1356400.53000 ,38607.17000 ,311557.55000 , 77175.67000 ,284823.95000 ,342160.07000 ,302076.12000 ,NA ,150692.59000 ,1404618.24000 ,36956.42000 ,311990.79000 ,82352.76000 ,289678.61000 ,360531.95000 ,323219.65000 ,NA ,159269.55000 ,82.70000
Q1-1998      ,129117.81000 ,128112.12000 ,107562.60000 ,20549.51000 ,6736.07000 ,26317.91000 , 9224.30000 ,31889.42000 ,16275.08000 ,37669.34000 ,104.22974 ,104.41547 ,104.78165 ,104.64821 ,102.18680 ,102.19891 ,102.64648 , 96.90568 ,103.46854 ,100.77022 , 95.74413 , 97.56283 , 91.56379 , 93.79923        ,NA        ,NA        ,NA        ,NA        ,NA , 89.30000 , 87.10000 , 97.15247 , 91.60000 ,10103.40000 ,  0.12557 ,55.69456 ,490491.00000 ,18.32503 ,20.40896 ,-1.69315 ,9.06558 , 8.00568 ,7.93007 , 8.57427 ,11.96955 , 4.14042 ,12.24986 , 5.07185 ,34.80000 ,29.47000 ,2.46000 ,-11.90000 ,-11.91000 , -5.81000 , 1.36000 , 80.88750 ,1513952.50000 , 864627.49000 ,300398.23000 ,308139.98000 , 12497.28000 ,496037.85000 ,467748.32000 ,1575106.42000 , 903980.06000 ,319259.82000 ,321376.67000 ,NA ,514078.27000 ,495265.76000 ,1362903.84000 ,37604.47000 ,313079.81000 , 77039.69000 ,289394.45000 ,342812.74000 ,302972.68000 ,NA ,151048.66000 ,1412810.81000 ,36367.71000 ,312086.95000 ,82512.86000 ,295040.12000 ,362377.70000 ,324608.74000 ,NA ,162243.58000 ,82.40000
Q2-1998      ,129911.71000 ,129930.92000 ,109187.06000 ,20743.86000 ,6776.59000 ,26475.50000 , 9502.62000 ,32426.82000 ,16755.61000 ,37993.80000 ,105.01913 ,104.97149 ,105.29475 ,105.14012 ,102.84479 ,101.84610 ,101.45108 , 97.64295 ,101.79322 ,101.66230 , 96.34083 , 98.78798 , 92.48200 , 94.58666        ,NA        ,NA        ,NA        ,NA        ,NA , 97.30000 , 95.20000 , 98.38899 , 92.40000 ,10194.30000 ,  0.21153 ,54.10343 ,488300.20000 ,18.21689 ,20.03047 ,-2.10008 ,8.83312 , 6.92882 ,7.78425 , 7.24438 ,12.35382 ,10.63976 ,12.44326 , 6.18457 ,24.94000 ,23.41000 ,3.03000 ,-27.59000 ,-14.82000 , 12.14000 ,-4.79000 , 81.12152 ,1531396.81000 , 875149.09000 ,303265.33000 ,311265.60000 ,  9307.47000 ,503678.72000 ,471269.39000 ,1581358.68000 , 911100.80000 ,320822.46000 ,322650.48000 ,NA ,523600.82000 ,505045.66000 ,1373895.03000 ,38103.71000 ,314433.77000 , 76541.12000 ,291104.30000 ,347002.35000 ,306709.77000 ,NA ,157501.78000 ,1417515.36000 ,36562.73000 ,312899.12000 ,81590.77000 ,295650.62000 ,365129.75000 ,325868.27000 ,NA ,163812.50000 ,83.00000
Q3-1998      ,130602.13000 ,131305.49000 ,110391.31000 ,20914.18000 ,6851.73000 ,26645.07000 , 9723.35000 ,32912.93000 ,17128.11000 ,38044.31000 ,105.27005 ,104.95421 ,105.39701 ,105.37721 ,102.82589 ,101.26340 ,100.04698 , 98.10719 ,102.70625 ,102.17651 , 96.52384 , 99.05448 , 93.50484 , 95.23270        ,NA        ,NA        ,NA        ,NA        ,NA , 94.20000 , 93.80000 ,100.75004 , 92.40000 ,10328.80000 ,  0.38204 ,52.98770 ,490185.40000 ,18.53833 ,20.27124 ,-2.38908 ,8.80998 , 5.06198 ,7.82114 , 5.39515 ,12.45682 , 4.10958 ,12.32382 , 4.01970 ,28.42000 ,26.25000 ,2.62000 ,  2.68000 , -2.52000 ,  4.92000 , 2.71000 , 81.23320 ,1547345.18000 , 887216.14000 ,305597.22000 ,318257.78000 ,  6176.47000 ,502468.84000 ,472371.27000 ,1589971.49000 , 920263.43000 ,321740.06000 ,329119.97000 ,NA ,524143.37000 ,512059.66000 ,1388774.86000 ,38033.13000 ,315718.13000 , 77320.47000 ,295617.16000 ,353100.63000 ,308985.35000 ,NA ,158570.32000 ,1424883.30000 ,36545.58000 ,313130.91000 ,81903.00000 ,297736.23000 ,368893.77000 ,326912.88000 ,NA ,165065.55000 ,83.10000
Q4-1998      ,131194.48000 ,131477.59000 ,110737.95000 ,20739.64000 ,6698.11000 ,26661.31000 , 9733.74000 ,32823.26000 ,17185.66000 ,38375.51000 ,105.71398 ,105.23328 ,105.56904 ,106.00900 ,102.73775 ,100.34289 , 98.62065 , 99.07590 ,103.60295 ,103.90526 , 97.48102 ,100.25268 , 93.95121 , 95.81174        ,NA        ,NA        ,NA        ,NA        ,NA , 99.10000 ,100.40000 ,104.00273 , 92.00000 ,10507.60000 ,  0.49848 ,52.67385 ,491347.50000 ,18.03452 ,20.33201 ,-2.40554 ,8.89508 , 6.11282 ,7.66079 , 6.99357 ,12.84931 , 3.37328 ,12.20437 , 5.54182 ,27.27000 ,24.24000 ,2.66000 , 11.31000 , -4.92000 , 13.40000 ,-2.61000 , 81.16279 ,1564547.71000 , 900204.74000 ,310022.64000 ,322470.42000 ,  7072.36000 ,496995.13000 ,472217.59000 ,1593209.50000 , 927758.35000 ,322875.51000 ,332236.71000 ,NA ,520834.46000 ,517029.72000 ,1400683.95000 ,36792.54000 ,315344.06000 , 77675.24000 ,297645.51000 ,359582.95000 ,313643.65000 ,NA ,163863.76000 ,1428443.25000 ,36023.20000 ,311987.57000 ,81510.00000 ,297572.80000 ,372573.39000 ,329220.63000 ,NA ,164727.97000 ,82.30000
Q1-1999      ,131730.04000 ,130713.37000 ,110103.38000 ,20609.99000 ,6498.54000 ,26357.28000 , 9408.19000 ,32650.93000 ,17271.19000 ,38527.25000 ,105.67841 ,105.13117 ,105.50952 ,106.43790 ,102.45469 , 99.98888 , 98.03142 , 98.52086 , 99.30766 ,102.40065 , 96.89923 , 99.55599 , 94.96504 , 96.13709        ,NA        ,NA        ,NA        ,NA        ,NA , 91.50000 , 89.40000 ,100.00000 , 91.70000 ,10601.20000 ,  0.62523 ,52.07556 ,487571.50000 ,18.71405 ,20.64555 ,-2.44404 ,9.19237 ,11.36552 ,7.90986 ,10.99819 ,12.51581 , 4.58623 ,11.87159 , 6.24790 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 81.56137 ,1580530.25000 , 908343.59000 ,314728.65000 ,327367.31000 ,  8543.11000 ,498379.67000 ,476832.08000 ,1608437.51000 , 935592.03000 ,326138.73000 ,337879.72000 ,NA ,523706.07000 ,524666.14000 ,1415875.46000 ,37439.01000 ,315127.47000 , 79634.59000 ,299200.22000 ,366262.43000 ,318211.75000 ,NA ,164654.79000 ,1439587.10000 ,37684.84000 ,313476.99000 ,83173.85000 ,301471.98000 ,373361.34000 ,330748.25000 ,NA ,168839.62000 ,81.90000
Q2-1999      ,132196.43000 ,132187.38000 ,111576.14000 ,20611.25000 ,6613.42000 ,26275.06000 , 9715.24000 ,33101.67000 ,17721.45000 ,38760.54000 ,106.08262 ,105.82030 ,105.99766 ,107.38774 ,103.02316 ,100.31612 , 99.21237 , 99.19880 , 99.08360 ,102.33641 , 97.86606 ,100.17974 , 96.11497 , 97.32348        ,NA        ,NA        ,NA        ,NA        ,NA , 99.00000 , 97.70000 , 97.27469 , 91.60000 ,10684.00000 ,  0.69602 ,50.11978 ,490487.00000 ,17.99225 ,20.43684 ,-2.86313 ,9.25509 , 9.84863 ,8.00743 , 9.80573 ,12.89965 , 3.06152 ,11.08712 , 6.12395 ,23.28000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 82.18269 ,1595691.82000 , 917638.00000 ,316924.54000 ,334683.13000 ,  4570.10000 ,517060.29000 ,495184.24000 ,1618206.47000 , 941158.57000 ,325611.48000 ,343664.67000 ,NA ,541787.75000 ,538654.31000 ,1427758.80000 ,37205.93000 ,315404.78000 , 80656.24000 ,301892.61000 ,371198.12000 ,321401.12000 ,NA ,167933.02000 ,1448760.53000 ,37874.75000 ,315433.17000 ,83521.54000 ,302991.98000 ,377840.41000 ,331432.36000 ,NA ,169430.51000 ,81.70000
Q3-1999      ,132973.26000 ,133682.32000 ,112961.62000 ,20720.70000 ,6701.16000 ,26503.64000 , 9969.59000 ,33709.01000 ,18096.74000 ,38702.19000 ,106.31566 ,106.28606 ,106.33932 ,108.35179 ,103.71496 ,101.29762 ,100.89403 , 99.11927 , 98.33702 ,101.57016 , 97.81165 , 99.91781 , 96.38077 , 98.09287        ,NA        ,NA        ,NA        ,NA        ,NA , 96.00000 , 96.50000 , 95.55511 , 92.50000 ,10819.90000 ,  0.75810 ,49.17552 ,489386.50000 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.65586 ,7.81064 ,11.06419 ,12.83966 , 3.63152 ,10.78409 , 6.03584 ,26.29000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 82.80625 ,1618084.70000 , 929646.61000 ,321496.64000 ,342290.11000 ,  1773.61000 ,538996.70000 ,516118.95000 ,1637407.17000 , 950486.22000 ,327384.64000 ,349147.65000 ,NA ,559301.04000 ,552085.59000 ,1446456.97000 ,37328.81000 ,320583.06000 , 82302.32000 ,306231.35000 ,374761.03000 ,325250.40000 ,NA ,171627.74000 ,1465004.57000 ,38244.12000 ,320138.46000 ,84317.50000 ,308184.61000 ,381742.43000 ,332556.73000 ,NA ,172397.04000 ,82.10000
Q4-1999      ,133630.94000 ,133947.60000 ,113299.95000 ,20647.65000 ,6565.10000 ,26521.91000 ,10031.80000 ,33625.61000 ,18223.37000 ,38979.82000 ,106.53812 ,106.84272 ,106.87608 ,108.95810 ,103.85748 ,101.98258 ,102.55239 , 99.19950 , 97.88739 ,100.79451 , 98.63055 , 99.98291 , 97.25420 , 98.90061        ,NA        ,NA        ,NA        ,NA        ,NA ,100.70000 ,103.20000 , 93.33486 , 92.20000 ,11014.30000 ,  0.67238 ,48.91043 ,492525.40000 ,17.87463 ,21.06234 ,-3.46515 ,9.56997 ,10.01249 ,7.82424 ,10.74881 ,12.65639 , 3.22763 ,10.68332 , 6.42082 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 83.24265 ,1640208.11000 , 943384.04000 ,324949.84000 ,345747.69000 ,  8025.53000 ,558152.84000 ,540051.84000 ,1656511.21000 , 959852.80000 ,329091.25000 ,352222.67000 ,NA ,575283.79000 ,568381.84000 ,1465089.31000 ,37657.14000 ,327199.59000 , 82986.40000 ,308847.21000 ,381125.29000 ,327273.68000 ,NA ,175118.79000 ,1481590.38000 ,38610.89000 ,326013.76000 ,85019.10000 ,311685.29000 ,387721.06000 ,332554.92000 ,NA ,174920.58000 ,82.30000
Q1-2000      ,134468.76000 ,133351.59000 ,112678.78000 ,20672.81000 ,6386.70000 ,26253.67000 , 9795.31000 ,33486.49000 ,18365.44000 ,39063.97000 ,106.99449 ,107.79422 ,107.72077 ,109.61116 ,104.81218 ,103.30130 ,105.28665 , 99.38328 , 99.22453 ,100.58778 , 99.16747 ,100.05705 , 98.05653 , 98.73808 , 78.51729 , 73.26702 , 73.03397 , 73.89820 , 71.65333 , 94.20000 , 92.70000 , 88.84546 , 95.20000 ,11043.00000 ,  1.79103 ,47.91998 ,501827.10000 ,18.53182 ,20.52457 ,-3.77597 ,9.21540 ,11.20099 ,7.30796 ,12.12810 ,13.03370 , 2.16173 ,11.44706 , 7.66285 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 84.73260 ,1667233.60000 , 958403.43000 ,330665.91000 ,357514.87000 ,  6803.77000 ,587375.82000 ,573530.19000 ,1676935.46000 , 967721.83000 ,332938.72000 ,360959.69000 ,NA ,597705.23000 ,588017.26000 ,1491103.48000 ,37653.65000 ,328893.01000 , 85547.28000 ,314076.82000 ,392791.81000 ,332140.92000 ,NA ,176130.12000 ,1501565.11000 ,38336.88000 ,330911.28000 ,86502.23000 ,315879.75000 ,394202.64000 ,335835.93000 ,NA ,175366.49000 ,83.70000
Q2-2000      ,135432.89000 ,135356.69000 ,114532.15000 ,20824.54000 ,6525.08000 ,26364.79000 ,10075.20000 ,34024.06000 ,18883.41000 ,39484.15000 ,107.38629 ,108.30881 ,108.29029 ,110.02031 ,105.51571 ,104.56430 ,106.88331 , 99.54949 , 99.79503 , 99.95908 ,100.15832 , 99.70702 , 99.56827 , 99.24516 , 79.31805 , 81.03500 , 81.51157 , 79.60297 , 81.32755 ,102.00000 ,100.70000 , 86.26117 , 93.90000 ,11258.50000 ,  1.52376 ,45.14394 ,502577.90000 ,18.04411 ,21.24135 ,-3.88759 ,9.74690 ,13.62123 ,7.38487 ,14.14748 ,12.61935 , 0.19553 ,11.05963 , 5.58119 ,23.97000 ,22.20000 ,2.64000 ,-21.08000 ,-17.35000 ,  8.73000 ,-6.12000 , 85.45324 ,1688135.98000 , 971377.70000 ,332509.23000 ,361663.08000 ,  9860.49000 ,609964.23000 ,597238.74000 ,1692232.81000 , 975984.62000 ,333634.74000 ,362820.66000 ,NA ,613338.75000 ,603373.16000 ,1510660.56000 ,37841.14000 ,335922.22000 , 85130.40000 ,319271.91000 ,396729.80000 ,335765.10000 ,NA ,177475.42000 ,1514402.59000 ,38144.31000 ,336002.27000 ,85504.19000 ,320586.68000 ,397037.55000 ,337124.60000 ,NA ,177822.38000 ,83.70000
Q3-2000      ,136180.80000 ,136948.82000 ,115944.25000 ,21004.57000 ,6582.95000 ,26693.34000 ,10273.36000 ,34631.39000 ,19263.35000 ,39504.42000 ,107.88216 ,109.09605 ,109.21312 ,110.72491 ,106.07997 ,105.71004 ,108.79245 ,100.35456 , 98.62098 , 99.86009 ,100.04268 , 99.98143 ,100.68906 ,100.98545 , 80.01911 , 79.33034 , 79.97328 , 77.38086 , 77.52540 , 99.30000 , 99.90000 , 84.64816 , 96.10000 ,11267.90000 ,  1.39556 ,43.85749 ,503114.40000 ,18.20230 ,20.83655 ,-4.30282 ,9.64478 ,14.38955 ,7.31882 ,13.73318 ,12.59879 , 1.13741 ,11.31467 , 6.18928 ,28.67000 ,25.78000 ,2.59000 , 11.31000 , -1.02000 , -0.43000 , 1.25000 , 86.06504 ,1703785.06000 , 982263.47000 ,336150.75000 ,366389.53000 ,  9197.66000 ,632689.38000 ,622905.73000 ,1700337.49000 , 978755.77000 ,335191.99000 ,365671.37000 ,NA ,629405.29000 ,618394.09000 ,1528275.93000 ,38507.76000 ,339245.01000 , 86113.57000 ,323584.65000 ,401019.11000 ,339805.83000 ,NA ,175509.13000 ,1523984.98000 ,38534.55000 ,338359.67000 ,85839.70000 ,322813.82000 ,400440.43000 ,337972.81000 ,NA ,176355.34000 ,84.10000
