 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I5.S.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I5.S.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I5.S.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I5.S.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I5.S.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I5.S.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I5.Y.LCIT.NS0025.4.000,STS.Q.I5.W.LCIT.NS0025.4.000,STS.Q.I5.W.LCIW.NS0025.4.000,STS.Q.I5.W.LCIO.NS0025.4.000,STS.Q.I5.W.LCIT.NS0020.4.000,STS.Q.I5.W.LCIT.N100F0.4.000,STS.Q.I5.W.LCIT.NSG_K0.3.000,EXR.Q.Z59.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,MEI.Q.JPN.CMPGDP.VIXOBSA,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I5.N.CINP.CC1100.4.000,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I5.S.ECFIN.MAN013.TT
Q1-2003      ,138921.33000 ,137838.09000 ,116886.23000 ,20951.86000 ,5992.25000 ,25933.36000 ,10020.66000 ,34820.63000 ,20051.94000 ,41019.26000 ,114.70038 ,115.18845 ,115.26705 ,118.63240 ,109.81770 ,105.33255 ,105.99046 ,105.84946 ,110.01170 ,102.06410 ,108.60762 ,103.79027 ,108.22446 ,108.65507 , 87.00992 , 81.69034 , 80.96308 , 83.89895 , 79.68878 ,104.80000 ,103.50000 , 94.75681 , 97.00000 ,11645.80000 , -4.68388 ,45.12908 ,100.84789 ,13.10115 ,18.27350 ,-4.97378 ,6.85346 , 1.58275 ,7.42801 , 1.30758 ,13.00094 , 9.07218 ,10.92663 , 8.85710 ,28.04000 ,26.06000 ,2.89000 , 17.74000 , -1.83000 ,-13.35000 , 2.90000 , 92.15494 ,1864691.88000 ,1070713.85000 ,380413.21000 ,375558.99000 ,  7620.10000 ,664838.25000 ,634378.75000 ,1751176.06000 ,1011506.48000 ,354213.11000 ,362208.94000 ,NA ,664140.80000 ,646857.10000 ,1677370.96000 ,37862.96000 ,353467.93000 , 95390.46000 ,357203.67000 ,453453.18000 ,379992.77000 ,NA ,187320.92000 ,1572298.90000 ,35651.87000 ,344059.79000 ,86455.95000 ,336416.31000 ,420385.58000 ,349274.12000 ,NA ,178849.14000 ,80.90000
Q2-2003      ,139187.90000 ,139321.61000 ,118179.05000 ,21142.56000 ,6093.88000 ,25956.12000 ,10287.69000 ,35385.65000 ,20159.21000 ,41439.05000 ,115.34045 ,115.49878 ,115.53213 ,119.34882 ,109.99817 ,104.31612 ,104.00669 ,106.54695 ,111.78420 ,103.55295 ,109.70363 ,104.97866 ,108.53795 ,109.10897 , 87.70923 , 89.71262 , 89.37379 , 90.76601 , 89.90794 ,113.90000 ,112.20000 , 99.03608 , 97.80000 ,11738.70000 , -5.13985 ,46.21515 ,101.53878 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 , 92.61537 ,1875268.79000 ,1075763.23000 ,384351.94000 ,377792.18000 ,  1949.18000 ,653642.23000 ,618718.71000 ,1751334.06000 ,1013946.82000 ,355731.10000 ,363761.00000 ,NA ,659298.02000 ,642899.77000 ,1684101.91000 ,37851.32000 ,347971.31000 , 97418.23000 ,360007.91000 ,457877.78000 ,382975.36000 ,NA ,191166.88000 ,1569744.85000 ,35030.73000 ,340444.00000 ,86954.65000 ,336335.95000 ,420854.66000 ,349931.69000 ,NA ,181600.91000 ,80.40000
Q3-2003      ,139565.98000 ,140218.89000 ,118927.58000 ,21291.31000 ,6285.42000 ,25987.02000 ,10331.89000 ,35879.65000 ,20429.72000 ,41305.20000 ,116.18490 ,116.29497 ,116.14637 ,121.32819 ,110.16763 ,104.17002 ,103.62664 ,107.45217 ,117.23770 ,103.27665 ,109.54911 ,105.03630 ,108.81004 ,111.43150 , 88.31904 , 87.51183 , 87.38828 , 87.77868 , 85.32441 ,111.20000 ,110.40000 , 99.54003 , 97.20000 ,11935.50000 , -5.55718 ,46.59723 ,102.14893 ,13.03952 ,18.55201 ,-4.62949 ,6.83358 , 0.36701 ,7.63180 ,-0.40111 ,13.50873 , 8.84847 ,11.55706 , 8.64097 ,25.05000 ,23.26000 ,3.72000 ,  9.28000 , -5.67000 , -3.73000 , 1.45000 , 92.90129 ,1898392.91000 ,1087390.25000 ,392941.14000 ,381473.94000 , -8223.46000 ,664101.70000 ,620036.51000 ,1760174.05000 ,1019559.22000 ,357773.27000 ,366774.34000 ,NA ,670884.01000 ,646732.43000 ,1706362.25000 ,37319.36000 ,350048.10000 , 98614.89000 ,364364.86000 ,464599.69000 ,391415.35000 ,NA ,192030.65000 ,1578870.99000 ,34043.03000 ,342976.44000 ,87426.95000 ,338985.94000 ,423925.35000 ,351314.22000 ,NA ,181297.11000 ,80.60000
Q4-2003      ,139948.26000 ,140244.88000 ,118905.41000 ,21339.47000 ,6154.25000 ,25736.92000 ,10326.01000 ,35619.86000 ,20573.75000 ,41834.09000 ,116.40328 ,116.50720 ,116.73833 ,120.36967 ,110.65846 ,104.27099 ,103.73013 ,107.23496 ,109.72557 ,102.35801 ,111.01041 ,105.14656 ,110.74550 ,110.58882 , 88.90469 , 93.07446 , 93.01017 , 93.21387 , 92.27911 ,116.20000 ,117.40000 ,101.27394 , 98.80000 ,12042.80000 , -4.48299 ,47.19062 ,103.64172 ,13.83467 ,18.75299 ,-4.42925 ,6.93036 , 1.14796 ,7.76543 , 0.28739 ,13.48267 , 5.31845 ,11.35653 , 6.28208 ,26.40000 ,22.19000 ,2.97000 , 10.66000 ,  5.62000 ,  9.67000 ,-1.45000 , 93.10906 ,1913613.85000 ,1094626.69000 ,391874.18000 ,384924.37000 ,  -707.53000 ,676076.90000 ,633582.95000 ,1770893.96000 ,1021102.78000 ,359629.69000 ,368433.88000 ,NA ,682261.79000 ,660141.06000 ,1719908.58000 ,38229.13000 ,354078.36000 , 99460.59000 ,367371.39000 ,468776.97000 ,391992.13000 ,NA ,193705.27000 ,1588401.24000 ,35836.16000 ,345734.26000 ,87145.06000 ,340049.45000 ,425981.68000 ,353529.96000 ,NA ,182487.99000 ,81.00000
Q1-2004      ,139888.85000 ,138807.35000 ,117527.57000 ,21279.78000 ,5858.12000 ,25427.61000 ,10044.14000 ,35363.17000 ,20475.99000 ,41638.33000 ,117.02924 ,117.23550 ,117.31235 ,121.38741 ,111.47155 ,104.28509 ,103.97447 ,107.48189 ,100.43560 ,102.48246 ,111.20023 ,104.68836 ,111.50893 ,111.67219 , 89.39749 , 84.04481 , 83.25016 , 86.48597 , 82.30441 ,108.50000 ,106.20000 ,103.92993 , 94.90000 ,12127.60000 , -4.89946 ,47.90929 ,104.85765 ,13.61132 ,18.69104 ,-4.74618 ,6.78373 , 7.28163 ,8.15183 , 5.68086 ,13.31942 , 6.82554 ,11.17236 , 9.24975 ,28.94000 ,25.85000 ,3.99000 , 12.71000 , -1.94000 , -7.31000 , 2.61000 , 94.50910 ,1934779.94000 ,1105613.75000 ,396073.40000 ,388947.36000 , -1295.11000 ,690542.70000 ,645431.00000 ,1780835.94000 ,1026265.47000 ,360422.70000 ,369552.03000 ,NA ,696700.98000 ,670836.78000 ,1737849.31000 ,38796.82000 ,358036.57000 ,101184.66000 ,371650.05000 ,472249.21000 ,395932.00000 ,NA ,196930.63000 ,1598264.75000 ,38396.17000 ,349126.63000 ,87829.96000 ,343591.63000 ,425402.93000 ,353934.55000 ,NA ,182548.62000 ,80.80000
Q2-2004      ,140216.68000 ,140346.88000 ,118896.48000 ,21450.40000 ,5977.28000 ,25601.90000 ,10373.50000 ,35796.78000 ,20681.05000 ,41916.37000 ,117.68230 ,118.15715 ,118.13901 ,122.44133 ,112.66613 ,105.27935 ,105.66983 ,107.67043 , 98.55594 ,101.72193 ,112.57959 ,104.72760 ,111.34122 ,112.47751 , 89.98622 , 92.07723 , 91.62566 , 93.43625 , 92.39480 ,116.50000 ,114.80000 ,101.18258 , 96.00000 ,12213.80000 , -4.63645 ,47.64832 ,104.61403 ,13.69483 ,19.36872 ,-5.32255 ,6.98923 , 6.15030 ,8.17808 , 4.38429 ,13.56732 , 8.74668 ,11.01901 ,10.15611 ,22.39000 ,20.38000 ,3.64000 ,-13.86000 ,-11.33000 ,  8.04000 ,-6.25000 , 96.75071 ,1954965.83000 ,1115834.11000 ,401305.20000 ,394470.85000 , -2965.99000 ,717145.51000 ,671675.99000 ,1789356.76000 ,1028460.74000 ,362026.33000 ,370809.13000 ,NA ,716644.03000 ,686846.78000 ,1756993.53000 ,39368.39000 ,360481.17000 ,103209.63000 ,374782.49000 ,477901.12000 ,401250.73000 ,NA ,197972.30000 ,1608324.30000 ,39412.75000 ,351406.35000 ,87872.34000 ,345819.48000 ,428461.57000 ,355408.19000 ,NA ,180962.65000 ,80.80000
Q3-2004      ,140719.56000 ,141322.03000 ,119708.41000 ,21613.62000 ,6187.31000 ,25551.70000 ,10569.85000 ,36252.52000 ,20955.37000 ,41805.29000 ,118.08344 ,118.70564 ,118.66597 ,122.23358 ,113.34647 ,105.90876 ,106.69338 ,107.97075 ,100.55519 ,101.93715 ,114.72521 ,105.67775 ,111.68731 ,112.11254 , 90.44356 , 89.50962 , 89.33267 , 90.03678 , 87.27965 ,114.20000 ,112.90000 ,101.58206 , 97.50000 ,12303.50000 , -4.40233 ,47.80418 ,105.06969 ,14.24744 ,19.62150 ,-5.28932 ,7.12731 , 5.87515 ,8.58152 , 4.31555 ,13.59165 , 7.56785 ,11.25879 , 8.54536 ,24.92000 ,23.19000 ,3.89000 , 10.32000 , -0.01000 , -1.32000 , 1.96000 , 97.60017 ,1968645.42000 ,1123197.18000 ,402367.13000 ,399803.51000 ,  9260.44000 ,723685.57000 ,689424.38000 ,1795747.71000 ,1030642.51000 ,363599.97000 ,373565.62000 ,NA ,718878.08000 ,698228.42000 ,1766595.58000 ,38227.11000 ,361890.20000 ,103754.94000 ,375001.74000 ,485132.18000 ,402589.41000 ,NA ,202049.84000 ,1613047.08000 ,39537.80000 ,350672.53000 ,87741.50000 ,345706.45000 ,432124.80000 ,357196.59000 ,NA ,182650.54000 ,81.70000
Q4-2004      ,141210.35000 ,141559.17000 ,119823.61000 ,21735.56000 ,6038.40000 ,25587.32000 ,10532.90000 ,35999.23000 ,21098.70000 ,42302.62000 ,118.55221 ,119.14877 ,119.11009 ,123.32336 ,113.99488 ,106.48415 ,107.20043 ,108.48187 , 98.87864 ,102.86117 ,114.81894 ,105.20654 ,112.63251 ,113.11909 , 90.91838 , 95.09902 , 94.84979 , 95.89147 , 94.79954 ,119.20000 ,119.90000 ,104.21575 , 96.80000 ,12410.30000 , -3.98439 ,48.12098 ,104.74098 ,13.82384 ,19.77819 ,-6.05640 ,7.34912 , 7.49758 ,6.89368 , 6.45175 ,13.65409 ,10.35232 ,11.47918 ,11.96025 ,26.98000 ,21.72000 ,3.06000 , 11.85000 , 14.24000 ,  9.88000 ,-0.64000 , 98.02953 ,1983503.87000 ,1138204.03000 ,406134.75000 ,403656.58000 ,  3366.35000 ,737605.53000 ,705124.88000 ,1802038.44000 ,1040456.33000 ,363741.30000 ,374993.45000 ,NA ,728660.21000 ,710659.63000 ,1780034.43000 ,38861.90000 ,362804.65000 ,105275.30000 ,378951.69000 ,487861.71000 ,406279.18000 ,NA ,203469.45000 ,1618562.59000 ,40004.93000 ,350402.46000 ,88157.26000 ,348821.55000 ,432770.90000 ,358283.15000 ,NA ,183428.23000 ,81.80000
Q1-2005      ,141278.14000 ,140218.59000 ,118562.75000 ,21655.85000 ,5812.82000 ,25219.83000 ,10353.22000 ,35682.65000 ,20988.97000 ,42161.10000 ,119.21710 ,119.79573 ,119.58697 ,123.91307 ,114.51767 ,106.94722 ,107.61375 ,108.82534 ,106.47014 ,102.07836 ,116.80176 ,106.22361 ,112.52284 ,113.39782 , 91.49075 , 86.19471 , 85.35216 , 88.78400 , 84.22387 ,110.80000 ,109.30000 ,104.12992 , 94.60000 ,12534.10000 , -3.25457 ,48.93295 ,105.55504 ,14.07744 ,19.95036 ,-5.96433 ,7.51554 , 7.43500 ,7.62995 , 8.52410 ,13.60039 , 2.94075 ,10.24565 , 7.40010 ,31.56000 ,25.93000 ,3.74000 , 10.46000 , -3.47000 ,-12.32000 , 2.99000 , 99.27485 ,1999897.20000 ,1145053.05000 ,409499.78000 ,407438.66000 ,     8.30000 ,742571.06000 ,704987.49000 ,1806572.00000 ,1042414.28000 ,364968.48000 ,376716.37000 ,NA ,730197.95000 ,707587.69000 ,1797367.51000 ,36824.56000 ,364557.33000 ,105708.40000 ,380306.87000 ,498360.59000 ,411609.77000 ,NA ,202529.68000 ,1624207.37000 ,37145.23000 ,352075.59000 ,87430.01000 ,349124.10000 ,438987.22000 ,359060.55000 ,NA ,182321.56000 ,81.60000
Q2-2005      ,141561.86000 ,141687.18000 ,119960.19000 ,21726.99000 ,5990.46000 ,25214.09000 ,10683.12000 ,36114.53000 ,21172.37000 ,42512.61000 ,119.86768 ,120.50701 ,120.35792 ,124.40914 ,115.17080 ,107.51308 ,108.31675 ,108.89860 ,109.64585 ,101.18969 ,116.85221 ,105.51768 ,113.91363 ,114.03489 , 91.81483 , 93.94360 , 93.44194 , 95.49389 , 94.09738 ,118.50000 ,117.60000 ,101.83817 , 94.90000 ,12587.50000 , -3.23645 ,47.93474 ,106.75301 ,13.97015 ,19.66805 ,-5.78169 ,7.14423 , 8.17864 ,8.00610 , 8.57160 ,13.87603 , 4.70259 ,10.15290 ,10.21490 ,22.31000 ,24.15000 ,3.22000 ,-15.62000 ,-14.04000 ,  9.05000 ,-6.41000 , 99.69654 ,2024549.97000 ,1158126.88000 ,414782.90000 ,416995.07000 ,  1148.77000 ,762855.81000 ,730340.64000 ,1819022.29000 ,1047622.32000 ,368222.34000 ,383396.75000 ,NA ,746292.04000 ,728379.83000 ,1814719.47000 ,35681.64000 ,369234.97000 ,109194.73000 ,384302.88000 ,501543.32000 ,414761.93000 ,NA ,209830.50000 ,1634094.54000 ,36583.71000 ,355725.54000 ,89610.40000 ,352218.28000 ,439424.62000 ,360126.61000 ,NA ,184880.34000 ,80.90000
Q3-2005      ,142000.19000 ,142583.22000 ,121065.93000 ,21517.28000 ,6092.57000 ,25315.23000 ,10784.96000 ,36395.12000 ,21467.16000 ,42528.18000 ,120.37556 ,121.54864 ,121.19893 ,125.22635 ,116.08068 ,108.19941 ,110.30083 ,108.95613 ,106.96157 ,101.08688 ,116.48577 ,105.68843 ,114.42823 ,114.60676 , 92.36532 , 91.33770 , 91.29584 , 91.44160 , 89.10659 ,116.40000 ,115.20000 , 99.77887 , 95.70000 ,12683.20000 , -3.63141 ,47.87567 ,107.26753 ,14.16036 ,19.76411 ,-5.38714 ,7.15710 , 8.38447 ,8.33241 , 7.48611 ,13.78371 , 2.40923 ,10.58945 , 9.24788 ,24.61000 ,23.55000 ,3.83000 ,  6.22000 ,  2.04000 , -3.27000 , 3.14000 ,100.15774 ,2046757.31000 ,1174073.63000 ,418927.98000 ,425503.73000 , -1037.76000 ,785316.87000 ,756977.50000 ,1831133.06000 ,1054628.02000 ,369460.16000 ,388132.68000 ,NA ,763330.90000 ,741299.80000 ,1831748.27000 ,35962.64000 ,372106.47000 ,111338.79000 ,387240.77000 ,506307.12000 ,418792.48000 ,NA ,215009.04000 ,1643009.64000 ,37331.59000 ,357753.73000 ,90162.24000 ,354061.17000 ,441904.22000 ,361459.89000 ,NA ,188069.64000 ,80.70000
Q4-2005      ,142545.33000 ,142896.53000 ,121326.93000 ,21569.60000 ,6005.55000 ,25307.09000 ,10802.34000 ,36237.33000 ,21635.22000 ,42909.00000 ,121.08778 ,122.36268 ,121.83102 ,127.14835 ,117.01569 ,109.27200 ,111.60841 ,109.75445 ,109.29671 ,101.11645 ,117.36194 ,105.40427 ,115.57529 ,116.60710 , 92.94138 , 97.14059 , 97.06522 , 97.43466 , 96.86307 ,122.00000 ,122.80000 , 99.02104 , 94.50000 ,12748.70000 , -3.11639 ,48.24665 ,107.73375 ,13.60166 ,20.35873 ,-6.63389 ,7.61784 , 7.49322 ,8.02871 , 7.47202 ,13.51839 , 2.37975 , 9.79007 , 8.05161 ,27.03000 ,24.15000 ,3.36000 , 21.39000 , -9.56000 , 16.29000 , 4.59000 ,100.86760 ,2070041.88000 ,1183678.80000 ,425425.80000 ,432427.00000 ,  6175.23000 ,803654.76000 ,782368.35000 ,1841032.95000 ,1057717.24000 ,369512.26000 ,391285.43000 ,NA ,773454.81000 ,757152.97000 ,1852658.55000 ,35224.20000 ,375938.91000 ,113598.08000 ,389617.95000 ,512274.71000 ,426004.71000 ,NA ,217383.32000 ,1652477.27000 ,36661.01000 ,359981.71000 ,90459.48000 ,356897.77000 ,445644.47000 ,362446.86000 ,NA ,188503.41000 ,80.90000
Q1-2006      ,143243.50000 ,142208.58000 ,120469.71000 ,21738.87000 ,5738.21000 ,25021.16000 ,10595.92000 ,36222.33000 ,21661.22000 ,42969.74000 ,121.58316 ,123.11291 ,122.37800 ,126.60796 ,117.90005 ,110.04144 ,112.99553 ,109.65083 ,108.91027 ,100.97517 ,119.90313 ,106.58022 ,115.26307 ,115.74714 , 93.49521 , 88.06159 , 87.09526 , 91.02138 , 86.90478 ,113.10000 ,111.70000 , 99.11199 , 96.00000 ,12915.90000 , -2.19593 ,48.87388 ,107.95373 ,14.46659 ,20.42348 ,-6.11800 ,7.65213 , 5.05953 ,7.76089 , 3.50835 ,13.50908 , 4.44498 , 9.87983 ,10.52577 ,31.85000 ,23.83000 ,4.24000 ,  8.63000 , -5.00000 , -7.57000 , 5.17000 ,102.76035 ,2095544.23000 ,1196643.56000 ,428595.23000 ,438946.17000 , 13049.46000 ,833070.85000 ,814945.52000 ,1855865.85000 ,1064377.17000 ,373806.18000 ,394137.73000 ,NA ,795928.36000 ,778754.99000 ,1871319.30000 ,35095.86000 ,384374.57000 ,114530.46000 ,391447.16000 ,520534.68000 ,425336.58000 ,NA ,224224.93000 ,1665406.94000 ,36776.57000 ,365451.45000 ,89915.89000 ,357247.87000 ,452073.13000 ,363772.77000 ,NA ,190383.99000 ,81.80000
Q2-2006      ,144018.11000 ,144172.97000 ,122216.22000 ,21956.75000 ,5941.29000 ,25137.70000 ,10913.73000 ,36845.68000 ,21976.63000 ,43357.95000 ,122.27011 ,123.77677 ,123.15843 ,128.18816 ,118.77030 ,110.54088 ,113.42719 ,110.02346 ,109.17579 ,100.39558 ,119.68628 ,106.31476 ,115.72672 ,117.53463 , 94.04046 , 96.39283 , 96.07262 , 97.37135 , 97.58303 ,119.40000 ,120.40000 ,101.20236 , 95.50000 ,12962.50000 , -2.41163 ,47.73941 ,108.97289 ,14.18250 ,20.36402 ,-6.20091 ,7.85984 , 1.82516 ,7.67241 , 0.60619 ,13.18116 , 2.49231 , 9.35420 , 9.53011       ,NA ,23.42000      ,NA ,-24.32000 ,-15.67000 ,  9.75000 ,-9.87000 ,104.31546 ,2130819.57000 ,1210320.81000 ,434871.00000 ,455088.28000 ,  5652.11000 ,853711.69000 ,830143.44000 ,1876573.63000 ,1069760.73000 ,374617.13000 ,405656.21000 ,NA ,812023.94000 ,790322.31000 ,1903338.93000 ,35169.27000 ,388869.74000 ,118063.79000 ,397257.74000 ,530862.68000 ,433115.71000 ,NA ,227480.64000 ,1684811.57000 ,37189.21000 ,369224.73000 ,92002.89000 ,362260.36000 ,458590.71000 ,365321.04000 ,NA ,191702.54000 ,82.30000
Q3-2006      ,144342.99000 ,144980.97000 ,123279.96000 ,21701.01000 ,5957.28000 ,25313.52000 ,11082.86000 ,37023.77000 ,22388.06000 ,43215.47000 ,122.75823 ,124.41133 ,123.82004 ,127.83180 ,119.47682 ,111.05967 ,114.28104 ,110.09361 ,110.01067 ,100.73909 ,120.39845 ,105.70096 ,116.67956 ,117.33943 , 94.56492 , 93.53035 , 93.42968 , 93.87685 , 92.47083 ,117.80000 ,117.30000 ,101.51053 , 94.90000 ,12965.90000 , -2.41807 ,47.58305 ,109.09269 ,13.65511 ,20.06037 ,-6.42387 ,7.90847 , 2.31317 ,7.71750 , 1.23517 ,12.69675 , 4.80987 , 9.14702 , 8.47735       ,NA ,24.26000      ,NA ,  8.33000 ,  2.91000 ,  0.24000 , 3.93000 ,105.55331 ,2152683.81000 ,1222029.82000 ,435600.69000 ,462095.37000 , 12289.96000 ,864805.62000 ,845218.95000 ,1888332.51000 ,1074362.50000 ,376299.57000 ,409477.49000 ,NA ,818770.71000 ,798701.50000 ,1923986.66000 ,35204.50000 ,393115.37000 ,120574.49000 ,402202.48000 ,537780.84000 ,435108.97000 ,NA ,228697.15000 ,1696149.07000 ,36943.33000 ,371535.01000 ,92771.72000 ,364880.02000 ,462829.82000 ,366883.97000 ,NA ,192138.97000 ,83.30000
Q4-2006      ,144988.77000 ,145230.83000 ,123521.91000 ,21708.92000 ,5844.12000 ,25286.14000 ,11183.91000 ,36752.93000 ,22522.56000 ,43641.17000 ,123.30540 ,124.50968 ,124.14933 ,128.16620 ,120.17420 ,111.48761 ,113.65626 ,110.19380 ,109.60313 ,100.29068 ,121.58618 ,105.83282 ,117.58537 ,117.55194 , 95.04171 , 99.27070 , 99.23406 , 99.33315 , 99.48543 ,124.80000 ,125.50000 ,100.89762 , 96.70000 ,13060.70000 , -1.68681 ,47.74093 ,109.97645 ,14.29848 ,19.40824 ,-5.45783 ,7.88769 , 1.97284 ,6.98761 , 1.93977 ,12.41990 , 0.95286 , 9.45679 , 8.72260       ,NA ,24.74000      ,NA , 13.44000 , 18.26000 , 12.96000 , 0.28000 ,106.18634 ,2181413.15000 ,1235346.30000 ,439988.85000 ,475095.22000 , -7309.26000 ,900387.84000 ,863419.05000 ,1904551.04000 ,1082909.75000 ,379007.30000 ,418419.52000 ,NA ,848724.04000 ,819903.53000 ,1947923.82000 ,35843.71000 ,397978.01000 ,123237.66000 ,407290.53000 ,545435.28000 ,438138.63000 ,NA ,233489.33000 ,1709977.18000 ,37152.40000 ,374592.93000 ,94098.47000 ,368860.95000 ,466726.41000 ,368250.70000 ,NA ,194514.38000 ,83.70000
