"survey_period","spf_h0","spf_h1","spf_h2","spf_h3","spf_h4","rgdp"
2013 Q4,1.11798386251304,0.353456474708463,0.410312900741171,0.672183130261211,0.204290963825325,1.1185971454122
2014 Q1,0.875245771159374,1.09044977089015,0.571347654891012,0.660599344473993,0.815578781655989,0.731541516806522
2014 Q2,1.26014692738815,1.06592947839833,1.07392931591642,0.702082363000541,0.810771210713686,0.200149178441222
2014 Q3,1.10707993258764,1.32849731719261,1.1967954121563,1.06566908842955,0.767449717055305,0.64695372822019
2014 Q4,0.771017118183811,1.23441714973811,1.38830325223323,1.29936370875745,1.06291567926726,1.36662620186494
2015 Q1,0.917519524542216,0.930277729692873,1.32875922537303,1.43436864202884,1.37304660710974,1.60998238010752
2015 Q2,1.5271765125014,1.01794548640437,1.02583409659831,1.38536447075398,1.46200787590621,1.25100580899868
2015 Q3,1.63669074179539,1.59612011949324,1.09255067021215,1.07361228005103,1.41366709344446,1.1950440785178
2015 Q4,1.57019421111261,1.67514881259333,1.6435907698695,1.15278677583916,1.08953834120193,1.07226113882126
2016 Q1,1.49033830148239,1.61505453046411,1.70277278394851,1.66999591010958,1.19699641461968,2.22000251675092
2016 Q2,1.45386300794103,1.58806253467443,1.64197072207501,1.71934716676163,1.68583899425363,1.16053838466759
2016 Q3,1.84233167873968,1.5181645703908,1.6436117647919,1.65542881788046,1.72763435816818,1.3696007959197
2016 Q4,1.29376637581688,1.72576130408771,1.56173630913868,1.68123579615928,1.65991484981561,2.01832602693919
2017 Q1,1.49288174525381,1.33391716304349,1.64409524213486,1.58577701079969,1.70512032281957,1.83256838686618
2017 Q2,1.75132545762385,1.51798508216178,1.35800763537945,1.59509560496315,1.6002014317963,2.26358585525639
2017 Q3,2.07783799228196,1.69628660370727,1.52890929624806,1.37005287154743,1.57059578637729,2.35901607912501
2017 Q4,2.21134574011701,1.98744945293511,1.65977605403891,1.53451144161872,1.37406795027009,2.26518442478945
2018 Q1,2.26178308656996,2.12528290295182,1.92179186374041,1.64014650944985,1.53696236746275,1.67089835301826
2018 Q2,2.25282079925607,2.18514417107495,2.07364520065271,1.88239731022358,1.62836878269641,1.39043502673315
2018 Q3,1.68332025628795,2.17647394021108,2.12275117431405,2.04782634950316,1.86270003346517,0.621584523524055
2018 Q4,1.68562705466592,1.74165645171291,2.11319592063714,2.07042209965802,2.03922006578664,0.897669234411302
2019 Q1,1.16600364070797,1.7211608691787,1.78421467675388,2.06714131369396,2.03100783832168,1.52472842398756
2019 Q2,1.14807502095487,1.31328269784909,1.74248115788637,1.80974961177846,2.03950854952805,0.81027153828821
2019 Q3,1.44450331793001,1.23699850165993,1.38400106098616,1.75314130224021,1.82251707929075,0.751358631556842
2019 Q4,0.889750382374792,1.39674420319819,1.29519812513696,1.42499701024532,1.75669468369149,0.375240511102204
2020 Q1,1.02490958630961,0.934375713787473,1.36313850394321,1.32509860626488,1.44677596217881,-14.4490704356445
2020 Q2,-0.967521977074826,1.04467615569666,0.961150912635082,1.34297508439022,1.34303889494164,-40.3281523250544
2020 Q3,-4.91390132107076,-0.324837491737948,1.05145145932736,0.974538512058886,1.33289337461372,61.128509154819
2020 Q4,6.0579010647434,-1.00921888717834,0.755368522144551,1.05376155874501,0.979001045200155,-2.76124382493568
2021 Q1,-7.96922647464898,9.03202923352263,2.1327055409105,1.92369995259497,1.05382613983763,-2.46867534720872
2021 Q2,1.37217824910006,-15.5039347328054,10.8165061347902,4.0178601977638,2.62469881086522,8.34819701428628
2021 Q3,0.455693036585897,4.11794606285436,-4.54481260813568,11.708744585424,4.96043752619045,9.14302469228154
2021 Q4,3.98516598843842,4.03952041089441,5.60788346310131,2.02398887296787,12.0061574023019,1.18311584585049
2022 Q1,2.42041651182501,4.08493016270096,5.72596137698502,4.51762390873156,5.66868983906823,0.758552434531379
2022 Q2,1.55935483598631,1.51184651467839,4.14478866725848,6.73782595663939,3.8634681761097,2.78235120324797
2022 Q3,0.635124539851579,1.90441561756768,2.38478554436894,4.17471791953725,7.24375824646658,0.737974787191176
2022 Q4,-1.83491626252399,1.3507143298069,2.1959152765743,2.71743741034135,4.1846943369635,0.474327540765818
2023 Q1,-0.506240041853237,-0.326024132848858,1.74477571364876,2.35268891466451,2.76952764710248,0.337553589914297
2023 Q2,0.457509225466398,-0.401465513823126,0.579311144956221,1.98121254395388,2.44675309751863,1.08695684420583
2023 Q3,0.982553227116827,0.797889912147148,0.266142719884047,1.03197878385876,2.09943095910644,-0.367023756228002
2023 Q4,0.820500617574077,1.07770792269965,1.09421841121729,0.951519540145608,1.18286799682627,0.122218549437747
2024 Q1,0.79619943207702,0.924794627633396,1.13702486293915,1.28952635057172,1.53007046809457,1.33752300456071
2024 Q2,0.917784563530999,1.09092346389411,0.987371033668988,1.17261502708285,1.40671111418437,1.03826132932034
2024 Q3,1.28226654777039,1.20318374507797,1.1169279537174,1.01865923668678,1.19041010915471,1.5059636166852
2024 Q4,1.18395791261861,1.23823223971481,1.36127055534184,1.22750536827872,1.02908863769272,0.116529019983003
2025 Q1,NA,1.26522932067801,1.3009703450285,1.43033119091013,1.35489193238735,NA
2025 Q2,NA,NA,1.31399216551364,1.33861320821672,1.4717675722511,NA
2025 Q3,NA,NA,NA,1.33837358793146,1.35743463981083,NA
2025 Q4,NA,NA,NA,NA,1.3465007287374,NA
