origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd
1,2017,223.962428914522,225.50321436793,1.98045148623398,1.97169214749855
2,2017,225.903217154269,227.265782638295,1.9790620981768,1.96964976481138
3,2017,226.096071971814,227.63281028725,1.9689268156183,1.96066320020629
4,2017,227.936207443196,229.817016036637,1.98467240506861,1.98516896109672
1,2018,230.069498091777,231.557265854173,1.93830008319547,1.92948380898399
2,2018,231.513545529401,232.849598826978,1.92848563065383,1.91963888593869
3,2018,233.075139212301,235.1877187961,1.94363379167551,1.94608517850066
4,2018,234.020193099956,235.545441861357,1.94346604404384,1.93836838559426
1,2019,237.870557297592,239.512162403487,1.92920107260114,1.92344312315224
2,2019,239.02620046905,240.354952197715,1.91493005035313,1.90645156927766
3,2019,240.20989545767,241.743142110915,1.92317010499596,1.91600184155337
4,2019,245.476719156075,246.824772373371,1.99763175613504,1.98922405800984
1,2020,253.743257535931,255.283186213329,2.06044522986483,2.05156064811337
2,2020,306.019395689598,312.135460591977,3.17623148200715,3.28021226382564
3,2020,359.186392409168,399.262422928445,4.95232025155309,6.78603918449494
4,2020,535.284346420368,561.724680182365,21.6801537673009,26.1328042869813
1,2021,482.908646890043,496.642690539522,13.1534192512342,14.2772430863678
2,2021,468.68063386276,472.947418910413,11.3085521958473,11.3704579258191
3,2021,486.604552202363,494.448925185977,12.8486333921511,13.2753548398407
4,2021,496.050383374643,502.710831305977,13.5640690059455,13.8888821906711
1,2022,478.59062784698,482.064570370753,11.1522457283716,11.1292442460638
2,2022,482.088428935017,485.177763093251,11.1302957677573,11.0857900680645
3,2022,487.549617446332,491.302204565742,11.400920670181,11.4022171626491
4,2022,486.959381767633,490.519538128254,11.1068794096667,11.1080793664366
1,2023,489.303009879231,492.494859808742,10.7546969088701,10.7126202031928
2,2023,492.628227379474,495.679484523076,10.7227663128317,10.6811525395478
3,2023,492.474719980201,495.659390246998,10.5108980092518,10.4727901557948
4,2023,493.642085569755,496.629873343874,10.3940890174657,10.3551533180546
1,2024,498.626124951933,501.78432346297,10.2846819225641,10.2465174570171
2,2024,502.178607996639,505.187826650213,10.2762203794197,10.237574979766
3,2024,499.729901075853,502.897250029887,9.90994464331065,9.87814786206427
4,2024,500.912750194016,503.844793066932,9.80852718386231,9.77303363979861
