origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd
3,2015,216.452999623115,218.870510058896,2.05806554705916,2.05190199563196
4,2015,217.101119145509,219.391820262366,2.0261716973231,2.0213552656128
1,2016,218.762975525472,221.222758533059,2.0066671689794,2.00153707579279
2,2016,220.983038182675,223.326558725281,2.00892597810296,2.00484354039351
3,2016,221.744165782521,224.136443449154,1.99208166878083,1.98651280489852
4,2016,224.759426954223,227.032430452263,2.01019175295368,2.00553639452637
1,2017,226.555235255849,229.001139162857,1.99412371792865,1.98915878110906
2,2017,228.596230886836,230.926427083674,1.9927088751399,1.98879217969549
3,2017,229.437439374555,231.815915105752,1.97870235904121,1.97327690196048
4,2017,231.277514555625,233.539667727413,1.97309628336737,1.96884527962032
1,2018,232.698306723013,235.127726626222,1.95168935611105,1.94707279848204
2,2018,234.232400065859,236.545794982077,1.94151402589443,1.93787960089228
3,2018,235.42888997518,237.782523842888,1.93540888336995,1.93023731059046
4,2018,238.205242528425,240.443460893079,1.94737267390163,1.94318199961813
1,2019,240.147262370017,242.559324356936,1.93576702019415,1.93131783972951
2,2019,241.709377674084,244.003750616843,1.92705968690423,1.9235597385605
3,2019,243.817393994286,246.164286707475,1.93723773590082,1.93218935305325
4,2019,249.86842383811,252.111157525935,2.00649540642735,2.00217162867776
1,2020,256.227948593216,258.666415208711,2.07327822229166,2.06847324091622
2,2020,259.838996025488,263.85633533477,2.07813129452751,2.07537094672248
3,2020,280.574619553479,290.465103892374,2.44222474555644,2.55399418109122
4,2020,401.845077284431,405.363778582148,5.3816712259263,5.04483526127296
1,2021,467.067793398837,470.795991795128,10.932806473613,10.952097633726
2,2021,468.360426352213,471.793770181531,11.2203531655726,11.180031460463
3,2021,473.361511420496,476.980892766822,11.2588636160619,11.2353848192226
4,2021,475.660867288739,478.994042417972,11.2857186957459,11.2516947566473
1,2022,479.077021419459,482.710666340272,11.1602540782618,11.1234656940486
2,2022,482.871269627766,486.270702282269,11.1666132712734,11.1300997437266
3,2022,487.099450143724,490.673272972606,11.2864470429364,11.2529646214077
4,2022,488.51879335843,491.869642026506,11.0920381317765,11.0595192736027
1,2023,490.032185152353,493.641010323349,10.7871665282809,10.7534273948905
2,2023,493.424525309884,496.788865014105,10.7571904554902,10.7231733171688
3,2023,493.579450459874,497.098899497704,10.5478074774499,10.5172152262432
4,2023,495.911890856969,499.18139560077,10.4347899165535,10.405718029665
1,2024,499.396597209757,502.9635098973,10.3162206353552,10.2842750749883
2,2024,503.012540113995,506.341796965342,10.308848184368,10.277323423082
3,2024,500.813025327284,504.283253628139,9.93959059851163,9.91178395480817
4,2024,503.25601856265,506.478066632902,9.84802205206815,9.82171171231279
=======
1,2001,91.1132664132497,92.4161327324568,1.9715463809084,1.96217067418619
2,2001,92.669397241483,93.7337727307678,1.94622908910058,1.93781700164081
3,2001,94.6407208828008,96.5214971213482,2.03176277669043,2.01694120411411
4,2001,97.5346861471248,99.3480084611823,2.10460621084222,2.09197361790258
1,2002,101.608394161824,103.176669996293,2.06995003665907,2.06256619957235
2,2002,104.439069203184,105.59760692622,2.10345722095626,2.09397783247869
3,2002,105.220147059842,107.023113144152,2.09952117393633,2.08153575371432
4,2002,105.482182871922,107.076066757201,2.06974376002946,2.04996666366287
1,2003,108.783893742395,110.284056339562,2.00868123626544,2.00188951706494
2,2003,109.560290267163,110.910816096653,1.95476242513476,1.95176956177443
3,2003,110.69288106453,112.437780751426,1.98933478198502,1.97271037910808
4,2003,112.350872894139,113.964451683311,1.99547553391143,1.98092270281631
1,2004,118.03302137725,119.37050487909,2.04028133195957,2.03294703034359
2,2004,119.748403981147,120.7963990573,2.02493213870743,2.01725738210977
3,2004,120.3382002516,122.038580347766,2.03928495317827,2.0211247916527
4,2004,121.015995984871,122.586164147865,2.01173361036436,1.99550386397283
1,2005,126.324230912335,127.667962637227,2.03145049252258,2.02456140376231
2,2005,126.728642664842,127.775544152954,1.97058493268764,1.96379544151255
3,2005,121.672836766523,123.284748028018,1.79168768037863,1.77781815500864
4,2005,124.670129335961,126.164326790885,1.8461939578869,1.83246672668537
1,2006,125.913744578029,127.865513159571,1.73377509836474,1.73035465809783
2,2006,127.463503934469,128.558728459719,1.73448792685685,1.73061060827661
3,2006,126.912873592228,128.510004215117,1.7138991052731,1.70239459216593
4,2006,127.16687372662,128.934647414846,1.67730134393938,1.6753916517004
1,2007,131.498160272735,132.68864024163,1.6830097681457,1.6778179098623
2,2007,133.277352138778,134.264288072534,1.67946360643802,1.67575998523096
3,2007,133.331547564684,134.835188861367,1.6783872442453,1.66614634706197
4,2007,134.34359386524,135.743939913042,1.67391003829572,1.66298420228452
1,2008,138.777915760731,139.988765569392,1.67097813004654,1.66730387188661
2,2008,140.813994832962,141.736187048737,1.67435295101569,1.66990341422581
3,2008,144.642189767517,146.434112780706,1.75950444822041,1.75356574501861
4,2008,143.485065030372,144.990170657281,1.70653723035652,1.69790795161139
1,2009,147.285408400061,150.617337575409,1.68932056572814,1.70810688136221
2,2009,153.428256529028,156.553224787477,1.7907354950775,1.80832118934509
3,2009,164.478333224251,166.218941756167,1.99771001179004,1.98702838520591
4,2009,168.455612200612,170.152769669925,2.11957498613843,2.10826144135272
1,2010,171.346670708227,172.940032104685,2.09790190310813,2.09136302591391
2,2010,173.954192878633,175.340728705611,2.11168411155409,2.10592223031489
3,2010,174.051762908847,175.820875619338,2.09455597163219,2.08254241577078
4,2010,175.672366265785,177.362394019895,2.09686166047423,2.08654581153968
1,2011,178.966583822935,180.588824385884,2.07041253716966,2.06358800506403
2,2011,180.192927882424,181.547474945639,2.04858670650768,2.04349946928828
3,2011,181.890128107002,183.671832639344,2.0741749329463,2.06303814859528
4,2011,185.65442146627,187.906621744209,2.09101046499968,2.0838583953435
1,2012,188.177098683681,190.425123509296,2.07512492585605,2.0721143646606
2,2012,190.45892931173,192.677890706226,2.07951922191831,2.07838597714598
3,2012,192.245812050888,194.621193754063,2.09474016702337,2.08695074432093
4,2012,193.149429516016,195.406287700184,2.06412404005859,2.05784135452137
1,2013,195.444838857955,197.676681210034,2.04408226425013,2.04168380161398
2,2013,197.565542381612,199.773776688488,2.04272132580171,2.04284956300005
3,2013,200.335055893861,202.738579484976,2.08014768689804,2.07390054415731
4,2013,202.694350357607,204.916929443534,2.08809448628579,2.08136668723417
1,2014,204.049551202972,206.233560816268,2.04590747332038,2.04347165228627
2,2014,205.687425379853,207.789881370027,2.03591791872466,2.03377420981901
3,2014,206.928265941957,209.26633487967,2.03737445450481,2.03049698944678
4,2014,208.587341697094,210.812296223103,2.02752104732875,2.02183397375186
1,2015,213.010116397877,215.659433225975,2.04288299107358,2.04073244138951
2,2015,215.524621059983,217.770386853856,2.06091067235151,2.05884863221791
3,2015,216.701958651649,219.120565938115,2.05816175935251,2.0519747384444
4,2015,217.335004109788,219.634118109212,2.0266279993545,2.02158291266347
1,2016,219.233227449611,221.528971103314,2.00409452128533,2.0018314345434
2,2016,221.42920697996,223.652814380181,2.00662947606113,2.00470693407032
3,2016,221.991972597838,224.385719869563,1.99216256207701,1.98657259026741
4,2016,224.992565883793,227.274216743962,2.01063956937337,2.00575942760246
1,2017,227.032694712769,229.310418574609,1.99169065492102,1.98950302038336
2,2017,229.042083182017,231.249456836982,1.99048738137434,1.9886606397467
3,2017,229.68489970496,232.064589515937,1.97878715544222,1.97334084101356
4,2017,231.503355934723,233.775800738879,1.97348752201811,1.96902614965831
1,2018,233.17411713579,235.438306107609,1.94939884904971,1.94737201696971
2,2018,234.675503320331,236.869374846648,1.93945758802741,1.93774886454665
3,2018,235.682935577963,238.037288357929,1.93549512337278,1.93030444746415
4,2018,238.439703924777,240.687057805628,1.94777181969197,1.94337701422692
1,2019,240.608911520756,242.851336187381,1.93344969343607,1.93151261336604
2,2019,242.155952872585,244.328350767441,1.92505319508479,1.92343035886676
3,2019,244.070800507425,246.418637714006,1.9373226722925,1.93225477198756
4,2019,250.083387837237,252.335377416286,2.00690039246587,2.00236894216577
1,2020,256.724932200441,258.964303403447,2.07084362374365,2.06889751488941
2,2020,260.290520229166,264.519543503501,2.07401796517262,2.0664980274303
3,2020,280.116888592755,290.246253326923,2.44151000162012,2.55301206923361
4,2020,384.83857203184,389.001337385996,4.21821264949387,4.60448929605946
1,2021,459.102036178901,461.708410730867,10.5192804578845,10.5112143637062
2,2021,469.262762231047,471.856642675347,11.1817115267251,11.1622752847071
3,2021,473.005175150055,476.622204772432,11.2487026285784,11.2236290951648
4,2021,475.699970793748,479.058248051535,11.2878712549667,11.2543938781262
1,2022,480.19819530982,482.817886249634,11.1293192817781,11.1141706115223
2,2022,484.104447599886,486.67432702355,11.1375992244658,11.1178383872253
3,2022,487.165086745402,490.738770556624,11.2862925922998,11.2526714695748
4,2022,488.561336511401,491.931900040292,11.0927926474221,11.0604610285912
1,2023,491.23351888981,493.869648331588,10.7611762628118,10.7485836658671
2,2023,494.651580078249,497.195968788179,10.730159752874,10.7121318058016
3,2023,493.720399098308,497.240050993758,10.5492072197871,10.5186701805781
4,2023,495.979557216664,499.287084568088,10.4369289934888,10.4085329594166
1,2024,500.57834773905,503.183486739052,10.2922560798144,10.2803278349518
2,2024,504.211241046265,506.737917555995,10.2836770911662,10.2676701610464
3,2024,500.972863333646,504.443408519715,9.94100551053651,9.91327498716871
4,2024,503.330845928516,506.594319574007,9.85020841923768,9.82447279285449
>>>>>>> b3022fa8459bc75a36d3b14313fca53d2d8f4199
