 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I7.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I7.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I7.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I7.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIW.2B_S00.4.000,STS.Q.I7.W.LCIO.2B_S00.4.000,STS.Q.I7.W.LCIT.NS0020.4.000,STS.Q.I7.W.LCIT.2F0000.4.000,STS.Q.I7.W.LCIT.2G_N00.4.000,EXR.Q.E1.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I7.N.CINP.CC1109.4.000,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I7.S.ECFIN.MAN013.TT,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I7.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I7.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2R_U.D.U.I
Q3-2008      ,151243.00000 ,151921.76000 ,130109.69000 ,21812.07000 ,5456.84000 ,25415.90000 ,11671.21000 ,37325.08000 ,NA ,NA ,106.50290 ,107.91255 ,107.83235 ,106.88255 ,108.71081 ,107.40830 ,110.93079 ,106.24754 , 98.22285 ,104.62136 ,112.47123 ,106.75454 ,NA ,NA , 98.20000 , 98.20000 , 98.00000 , 98.70000 , 97.30000 , 99.90000 , 97.70000 ,104.26748 , 97.50000 ,14895.10000 , -7.18053 ,54.54467 ,517960.60000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 99.45391 ,2320483.38000 ,1311597.76000 ,477820.43000 ,499877.41000 , 18894.52000 , 988693.24000 , 976399.98000 ,2175743.54000 ,1214616.51000 ,446506.56000 ,459058.96000 ,NA , 917817.02000 ,877490.22000 ,2082316.45000 ,35125.06000 ,412984.77000 ,141717.91000 ,399114.54000 ,NA ,NA ,NA ,238166.93000 ,1958610.85000 ,36311.22000 ,389913.02000 ,121051.14000 ,377808.60000 ,NA ,NA ,NA ,217474.67000 ,83.00000 ,92101.87000 , 97427.70000 ,234280.25000 ,215537.31000 ,381239.76000 ,72787.28000 , 97377.46000 ,108151.89000 ,205547.85000 ,200236.99000 ,354941.92000 ,68001.20000 ,4092.57000 ,4137.70000 ,1346.67000 ,18085.77000 ,33795.91000 ,10594.10000 , 96.97628 , 96.58313 ,113.08453 ,110.05350 ,106.47429 ,108.27690
Q4-2008      ,150711.29000 ,150846.54000 ,129163.96000 ,21682.58000 ,5377.19000 ,25024.34000 ,11409.05000 ,36796.97000 ,NA ,NA ,106.94347 ,107.54160 ,107.32531 ,107.56493 ,108.53982 ,106.15865 ,107.65757 ,108.29467 , 97.02723 ,109.32865 ,113.43791 ,109.61747 ,NA ,NA ,107.10000 ,107.10000 ,107.20000 ,106.70000 ,109.10000 ,106.80000 ,104.50000 ,100.10511 ,101.70000 ,14574.60000 , -9.33545 ,58.63741 ,501002.00000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 98.23650 ,2290346.72000 ,1299514.89000 ,484286.29000 ,480341.12000 , 11598.36000 , 917462.75000 , 902856.70000 ,2138692.23000 ,1209144.44000 ,449688.04000 ,441826.93000 ,NA , 861747.44000 ,836100.10000 ,2057021.19000 ,33810.87000 ,394446.64000 ,138662.84000 ,393275.61000 ,NA ,NA ,NA ,233325.52000 ,1925109.66000 ,36624.93000 ,369401.03000 ,118343.38000 ,369000.52000 ,NA ,NA ,NA ,213911.97000 ,81.50000 ,91912.35000 , 98478.72000 ,232711.21000 ,213869.87000 ,386953.82000 ,72899.27000 , 96505.77000 ,109117.34000 ,205434.88000 ,196951.24000 ,356540.29000 ,67904.57000 ,4076.51000 ,4149.14000 ,1334.27000 ,17835.51000 ,34150.89000 ,10692.68000 , 97.62063 , 95.45106 ,111.79795 ,112.19099 ,107.68462 ,109.41790
Q1-2009      ,149501.84000 ,148480.41000 ,126751.05000 ,21729.36000 ,5256.52000 ,24461.03000 ,10870.78000 ,36348.14000 ,NA ,NA ,107.05650 ,106.98862 ,106.38531 ,108.18696 ,108.00954 ,103.18138 ,102.79773 ,110.71237 , 97.67717 ,116.85778 ,115.62378 ,111.47387 ,NA ,NA , 95.30000 , 95.30000 , 94.70000 , 97.00000 , 94.30000 , 97.30000 , 96.60000 ,104.52069 ,100.80000 ,14372.10000 ,-11.87870 ,62.33612 ,480744.90000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 98.38874 ,2227511.95000 ,1281155.67000 ,490844.16000 ,446773.99000 , -2900.78000 , 814514.07000 , 802875.16000 ,2077697.13000 ,1202518.10000 ,453132.60000 ,412942.17000 ,NA , 787040.18000 ,778572.40000 ,2002949.89000 ,31917.79000 ,363436.59000 ,136839.50000 ,383370.21000 ,NA ,NA ,NA ,224562.06000 ,1868691.66000 ,36639.21000 ,335781.63000 ,116093.14000 ,359178.39000 ,NA ,NA ,NA ,209282.99000 ,74.70000 ,92403.34000 ,103068.92000 ,225428.18000 ,202353.46000 ,390809.70000 ,73322.20000 , 98642.46000 ,109827.76000 ,205087.49000 ,185392.67000 ,355986.88000 ,67464.19000 ,4037.32000 ,4149.07000 ,1300.00000 ,17359.05000 ,34037.08000 ,10661.42000 , 95.34634 , 93.91670 ,109.39257 ,117.46840 ,109.19509 ,110.95947
Q2-2009      ,148487.50000 ,148702.71000 ,127071.76000 ,21630.96000 ,5341.85000 ,24099.58000 ,10880.83000 ,36503.48000 ,NA ,NA ,107.21560 ,107.01491 ,106.62345 ,108.72391 ,107.70719 ,102.34022 ,101.41420 ,110.56501 , 96.63650 ,114.96132 ,116.63538 ,111.37828 ,NA ,NA ,105.90000 ,105.90000 ,106.40000 ,104.50000 ,107.90000 ,104.90000 ,106.40000 ,105.38479 ,101.60000 ,14356.90000 ,-13.60191 ,65.36348 ,489273.70000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 98.01777 ,2224682.39000 ,1284203.25000 ,495858.93000 ,432564.91000 ,-22767.62000 , 804453.44000 , 769630.53000 ,2071981.00000 ,1202687.83000 ,455501.82000 ,400931.89000 ,NA , 783708.89000 ,756516.97000 ,2001567.75000 ,31045.54000 ,360229.73000 ,134013.00000 ,382729.47000 ,NA ,NA ,NA ,223114.64000 ,1864393.13000 ,36655.21000 ,332996.84000 ,113568.64000 ,357923.54000 ,NA ,NA ,NA ,207884.52000 ,70.10000 ,92379.93000 ,104204.42000 ,226022.38000 ,201509.28000 ,395592.04000 ,73841.96000 , 98759.48000 ,109476.99000 ,206155.25000 ,184324.56000 ,358442.28000 ,67564.05000 ,4061.62000 ,4165.72000 ,1302.59000 ,17343.44000 ,34268.94000 ,10734.65000 , 95.15666 , 96.05189 ,107.23875 ,117.59643 ,109.41968 ,111.46626
Q3-2009      ,147823.28000 ,148505.80000 ,127101.14000 ,21404.66000 ,5329.54000 ,23806.61000 ,10844.21000 ,36696.90000 ,NA ,NA ,107.33167 ,107.10175 ,106.84686 ,109.27162 ,107.49633 ,102.43420 ,101.53563 ,110.19731 , 95.48199 ,111.45804 ,118.29392 ,110.96901 ,NA ,NA ,100.70000 ,100.70000 ,100.50000 ,101.20000 ,100.60000 ,102.70000 , 99.90000 ,106.25921 , 99.00000 ,14402.50000 ,-13.16913 ,68.65252 ,489538.80000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 98.03160 ,2235205.16000 ,1286382.21000 ,501377.10000 ,428545.18000 ,-12713.91000 , 825304.05000 , 793689.47000 ,2079502.43000 ,1202192.38000 ,458256.97000 ,397979.33000 ,NA , 803271.38000 ,779219.61000 ,2014122.76000 ,30501.40000 ,368356.38000 ,131493.48000 ,384895.74000 ,NA ,NA ,NA ,221082.40000 ,1872226.60000 ,37039.54000 ,341167.52000 ,111018.74000 ,358817.39000 ,NA ,NA ,NA ,207598.72000 ,69.40000 ,92487.13000 ,106968.31000 ,226617.93000 ,201692.22000 ,397254.63000 ,73855.54000 , 98629.65000 ,109549.64000 ,206548.01000 ,184035.81000 ,359657.41000 ,67498.49000 ,4026.44000 ,4149.62000 ,1298.84000 ,17475.97000 ,34201.77000 ,10675.91000 , 94.61331 , 95.77399 ,107.55948 ,117.72062 ,110.08104 ,112.17792
Q4-2009      ,147661.90000 ,147785.60000 ,126547.25000 ,21238.34000 ,5283.56000 ,23566.33000 ,10760.08000 ,36053.10000 ,NA ,NA ,107.55547 ,107.50223 ,107.15825 ,109.27590 ,107.67747 ,102.94630 ,102.50391 ,110.24774 , 96.74126 ,110.17645 ,122.22833 ,110.54579 ,NA ,NA ,109.00000 ,109.00000 ,108.90000 ,109.00000 ,109.50000 ,109.40000 ,106.70000 ,107.75424 , 98.60000 ,14540.20000 ,-12.62419 ,70.77632 ,498032.10000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 98.04381 ,2249988.48000 ,1296487.09000 ,504128.17000 ,426115.58000 ,-15207.61000 , 850599.91000 , 812134.65000 ,2088940.18000 ,1208139.72000 ,460761.11000 ,395065.71000 ,NA , 823792.42000 ,789816.06000 ,2023522.18000 ,31206.69000 ,373445.62000 ,128872.43000 ,385789.40000 ,NA ,NA ,NA ,226466.31000 ,1879867.01000 ,36712.78000 ,346884.11000 ,108318.35000 ,360997.43000 ,NA ,NA ,NA ,209377.30000 ,70.70000 ,93322.71000 ,107489.28000 ,226274.18000 ,201991.00000 ,400781.85000 ,74349.02000 , 99267.80000 ,108809.94000 ,206925.93000 ,184501.30000 ,361501.61000 ,67839.89000 ,4016.40000 ,4156.39000 ,1298.00000 ,17446.57000 ,34455.47000 ,10749.69000 , 94.41561 , 97.37426 ,108.77172 ,118.06027 ,109.98262 ,112.44613
Q1-2010      ,147542.84000 ,146561.69000 ,125011.74000 ,21549.95000 ,5207.63000 ,23283.83000 ,10277.11000 ,35934.56000 ,NA ,NA ,107.72321 ,107.98341 ,107.65278 ,109.46712 ,107.85326 ,103.94861 ,104.32657 ,110.15760 , 99.37221 ,106.62236 ,120.37871 ,112.51161 ,NA ,NA , 97.10000 , 97.10000 , 96.40000 , 99.40000 , 96.00000 , 99.50000 , 98.70000 ,102.94506 , 96.20000 ,14597.70000 ,-12.79059 ,73.89826 ,505136.30000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 98.69292 ,2263020.10000 ,1304643.94000 ,502931.94000 ,425762.26000 ,   -43.34000 , 884642.34000 , 854917.05000 ,2097768.97000 ,1210156.76000 ,458865.11000 ,394095.03000 ,NA , 848501.49000 ,816897.92000 ,2033268.79000 ,32207.92000 ,383166.15000 ,125559.54000 ,383032.63000 ,NA ,NA ,NA ,229751.31000 ,1890839.77000 ,35813.14000 ,360599.06000 ,106957.74000 ,357288.57000 ,NA ,NA ,NA ,207228.67000 ,72.30000 ,92758.92000 ,109334.77000 ,227602.41000 ,203399.83000 ,401630.45000 ,74576.19000 , 99557.88000 ,111160.07000 ,205485.81000 ,186887.40000 ,361495.12000 ,67609.23000 ,3965.56000 ,4126.41000 ,1277.95000 ,17337.31000 ,34408.10000 ,10743.22000 , 94.40156 , 94.85496 ,109.81154 ,117.91516 ,110.45541 ,113.60402
Q2-2010      ,147594.38000 ,147768.20000 ,126251.68000 ,21516.51000 ,5292.28000 ,23284.99000 ,10476.07000 ,36218.58000 ,NA ,NA ,108.02757 ,108.69112 ,108.18695 ,109.80909 ,108.44493 ,105.69174 ,107.08170 ,109.67974 ,101.45964 ,104.24624 ,121.16782 ,112.00494 ,NA ,NA ,107.80000 ,107.80000 ,108.10000 ,106.90000 ,108.90000 ,106.70000 ,108.60000 , 97.40952 , 96.10000 ,14738.00000 ,-12.77085 ,75.51537 ,510650.10000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,100.20191 ,2290163.59000 ,1314187.09000 ,505504.33000 ,436128.53000 ,  9386.33000 , 939046.21000 , 914088.91000 ,2116944.00000 ,1212986.78000 ,459774.86000 ,401486.85000 ,NA , 885825.44000 ,850962.63000 ,2053055.81000 ,33351.38000 ,393975.52000 ,126038.05000 ,384982.39000 ,NA ,NA ,NA ,237107.78000 ,1905418.64000 ,35543.12000 ,369497.92000 ,107426.71000 ,360340.08000 ,NA ,NA ,NA ,211830.55000 ,75.90000 ,92304.75000 ,109588.49000 ,228040.59000 ,205378.21000 ,404241.15000 ,75155.25000 , 99892.32000 ,109726.23000 ,205533.20000 ,188561.97000 ,362607.93000 ,67992.78000 ,3982.23000 ,4127.04000 ,1300.39000 ,17695.30000 ,34605.44000 ,10785.87000 , 94.56664 , 96.02375 ,110.90153 ,117.99427 ,110.80764 ,113.20761
Q3-2010      ,147502.78000 ,148150.81000 ,126821.43000 ,21329.37000 ,5264.38000 ,23300.66000 ,10504.19000 ,36503.19000 ,NA ,NA ,108.34524 ,108.99704 ,108.75339 ,109.71903 ,108.78569 ,106.59358 ,107.97288 ,109.43851 , 99.84248 ,103.51183 ,122.82712 ,111.35763 ,NA ,NA ,101.80000 ,101.80000 ,101.40000 ,102.80000 ,101.10000 ,103.90000 ,101.60000 , 95.91860 , 96.10000 ,14839.30000 ,-11.79285 ,77.31441 ,518023.00000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,100.34762 ,2305008.22000 ,1324773.17000 ,505404.28000 ,437763.14000 ,  5646.14000 , 965125.77000 , 933704.28000 ,2124424.97000 ,1216392.94000 ,460062.29000 ,401730.43000 ,NA , 902727.69000 ,862052.59000 ,2066153.88000 ,35251.57000 ,396248.50000 ,124310.21000 ,390137.93000 ,NA ,NA ,NA ,238854.34000 ,1912258.65000 ,35584.08000 ,373497.55000 ,105529.99000 ,363372.39000 ,NA ,NA ,NA ,212472.48000 ,77.60000 ,92927.45000 ,110001.98000 ,230557.52000 ,208031.90000 ,403495.82000 ,75191.00000 ,100399.88000 ,108226.57000 ,206082.84000 ,190074.06000 ,363462.83000 ,67777.09000 ,3952.27000 ,4098.49000 ,1307.00000 ,17988.63000 ,34493.89000 ,10738.09000 , 94.55548 , 97.86464 ,112.42621 ,118.43151 ,110.00783 ,113.87989
Q4-2010      ,147804.60000 ,147963.91000 ,126757.82000 ,21206.09000 ,5206.52000 ,23324.05000 ,10350.37000 ,36237.17000 ,NA ,NA ,108.42632 ,109.30786 ,109.36473 ,109.84922 ,109.25692 ,107.25105 ,109.18868 ,109.72595 , 99.46669 ,103.30408 ,125.17831 ,111.70912 ,NA ,NA ,110.70000 ,110.70000 ,110.40000 ,111.50000 ,111.00000 ,111.10000 ,108.90000 , 98.42497 , 96.90000 ,14942.40000 ,-11.34082 ,79.19262 ,515351.00000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,100.75754 ,2319496.70000 ,1338642.06000 ,505909.65000 ,437646.55000 ,  5133.19000 , 995098.09000 , 962932.84000 ,2136183.56000 ,1222258.75000 ,459977.19000 ,399891.89000 ,NA , 925058.54000 ,879140.89000 ,2081870.24000 ,36306.80000 ,404572.36000 ,122259.68000 ,392696.89000 ,NA ,NA ,NA ,237626.46000 ,1922697.64000 ,35811.51000 ,380432.39000 ,103255.64000 ,365074.56000 ,NA ,NA ,NA ,213793.94000 ,78.30000 ,92593.78000 ,109845.69000 ,232858.41000 ,210045.93000 ,405080.97000 ,75609.72000 ,101207.93000 ,109189.04000 ,206725.48000 ,191357.18000 ,363853.16000 ,67941.08000 ,3967.23000 ,4092.04000 ,1311.18000 ,17948.70000 ,34723.16000 ,10803.49000 , 94.67719 , 97.54040 ,112.30041 ,118.64020 ,110.54143 ,114.23780
Q1-2011      ,148049.33000 ,147069.24000 ,125490.80000 ,21578.44000 ,5096.85000 ,23233.11000 , 9944.08000 ,36100.80000 ,NA ,NA ,108.90224 ,110.24950 ,110.32395 ,109.83561 ,109.66289 ,109.15197 ,112.28738 ,109.88501 ,101.72416 ,103.92305 ,123.01818 ,111.84374 ,NA ,NA , 99.00000 , 99.00000 , 98.00000 ,102.00000 , 98.20000 ,101.50000 ,101.00000 , 96.72542 , 97.10000 ,14894.00000 ,-10.79978 ,80.10943 ,505942.90000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,102.60171 ,2348135.64000 ,1352552.39000 ,504937.18000 ,449926.79000 , 17028.71000 ,1029450.61000 ,1005760.04000 ,2153078.29000 ,1224203.82000 ,459144.62000 ,409584.40000 ,NA , 940309.37000 ,892883.01000 ,2103243.72000 ,35405.12000 ,409053.66000 ,126202.23000 ,394386.61000 ,NA ,NA ,NA ,244891.91000 ,1940042.61000 ,35464.50000 ,383705.91000 ,105817.99000 ,367050.80000 ,NA ,NA ,NA ,213391.69000 ,80.40000 ,93480.61000 ,109227.21000 ,238469.86000 ,212261.18000 ,408125.98000 ,76631.27000 ,102942.11000 ,112030.63000 ,209274.30000 ,193458.18000 ,364685.47000 ,68043.85000 ,3996.31000 ,4095.20000 ,1306.17000 ,17858.69000 ,34598.91000 ,10839.12000 , 94.52271 , 94.77615 ,112.73745 ,120.32681 ,110.70264 ,114.92536
Q2-2011      ,148379.24000 ,148603.29000 ,127038.03000 ,21565.27000 ,5224.08000 ,23274.15000 ,10169.36000 ,36677.00000 ,NA ,NA ,109.28702 ,110.83593 ,110.95028 ,110.52377 ,110.02041 ,109.66120 ,113.29169 ,110.62945 ,101.59226 ,104.55937 ,124.52112 ,112.43909 ,NA ,NA ,110.40000 ,110.40000 ,110.40000 ,110.10000 ,113.10000 ,109.40000 ,111.50000 , 99.31243 , 97.40000 ,15011.30000 ,-11.07367 ,79.79563 ,502470.50000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,103.25807 ,2357947.14000 ,1352923.32000 ,508691.89000 ,448599.91000 , 22819.08000 ,1038264.90000 ,1013351.97000 ,2154490.95000 ,1217644.23000 ,459683.77000 ,407055.47000 ,NA , 943973.11000 ,891665.35000 ,2111768.17000 ,35726.54000 ,410847.17000 ,124787.87000 ,396652.74000 ,NA ,NA ,NA ,246178.96000 ,1942672.37000 ,35748.14000 ,384015.95000 ,104361.69000 ,368022.31000 ,NA ,NA ,NA ,212219.70000 ,81.70000 ,93225.60000 ,109817.05000 ,240525.10000 ,213754.09000 ,409743.45000 ,76688.56000 ,103346.99000 ,111235.13000 ,210063.19000 ,194208.39000 ,366172.33000 ,68022.80000 ,4043.92000 ,4103.25000 ,1316.43000 ,18256.11000 ,34744.75000 ,10794.24000 , 95.59257 , 96.63796 ,111.67515 ,121.48624 ,110.97997 ,115.60000
