 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I7.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I7.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I7.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I7.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIW.2B_S00.4.000,STS.Q.I7.W.LCIO.2B_S00.4.000,STS.Q.I7.W.LCIT.NS0020.4.000,STS.Q.I7.W.LCIT.2F0000.4.000,STS.Q.I7.W.LCIT.2G_N00.4.000,EXR.Q.E1.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I7.N.CINP.CC1109.4.000,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I7.S.ECFIN.MAN013.TT,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I7.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I7.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2R_U.D.U.I
Q2-2009      ,148508.25000 ,148702.09000 ,127071.81000 ,21630.28000 ,5341.83000 ,24099.45000 ,10880.75000 ,36503.36000 ,NA ,NA ,107.21331 ,107.01101 ,106.62183 ,108.72304 ,107.71060 ,102.34873 ,101.41965 ,110.57344 , 96.74228 ,114.96046 ,116.61719 ,111.37849 ,NA ,NA ,105.90000 ,105.90000 ,106.50000 ,103.90000 ,108.00000 ,105.20000 ,106.30000 ,105.48838 ,101.60000 ,14355.60000 ,-13.59028 ,65.35902 ,489232.20000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 97.98514 ,2224611.63000 ,1284193.47000 ,495853.63000 ,432561.77000 ,-22791.64000 , 804601.92000 , 769807.51000 ,2071959.36000 ,1202696.95000 ,455500.61000 ,400916.30000 ,NA , 783788.43000 ,756650.23000 ,2001506.27000 ,31040.90000 ,360234.51000 ,134007.28000 ,382708.68000 ,NA ,NA ,NA ,223105.36000 ,1864495.44000 ,36656.34000 ,333023.08000 ,113575.91000 ,357942.34000 ,NA ,NA ,NA ,207763.43000 ,70.10000 ,92376.15000 ,104202.50000 ,226016.65000 ,201492.12000 ,395580.17000 ,73847.32000 , 98764.21000 ,109480.81000 ,206166.84000 ,184326.74000 ,358465.11000 ,67567.40000 ,4061.61000 ,4165.69000 ,1302.59000 ,17343.32000 ,34268.88000 ,10734.60000 , 95.16296 , 96.07160 ,107.26001 ,117.59718 ,109.40746 ,111.47110
Q3-2009      ,147811.91000 ,148505.64000 ,127100.73000 ,21404.91000 ,5329.65000 ,23806.58000 ,10844.22000 ,36696.62000 ,NA ,NA ,107.33257 ,107.10176 ,106.84879 ,109.27294 ,107.48480 ,102.43602 ,101.53468 ,110.19782 , 95.44906 ,111.45474 ,118.31872 ,110.96917 ,NA ,NA ,100.80000 ,100.80000 ,100.40000 ,102.00000 ,100.70000 ,102.70000 , 99.90000 ,106.34361 , 99.10000 ,14402.50000 ,-13.16384 ,68.64730 ,489478.00000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 98.03096 ,2235225.75000 ,1286367.92000 ,501378.50000 ,428512.77000 ,-12664.13000 , 825205.41000 , 793574.72000 ,2079504.09000 ,1202157.30000 ,458252.71000 ,397991.93000 ,NA , 803161.09000 ,779114.28000 ,2014143.10000 ,30500.75000 ,368355.26000 ,131496.43000 ,384900.68000 ,NA ,NA ,NA ,221082.65000 ,1872223.03000 ,37037.76000 ,341168.72000 ,111021.22000 ,358814.68000 ,NA ,NA ,NA ,207603.82000 ,69.40000 ,92489.34000 ,106971.85000 ,226621.31000 ,201695.93000 ,397259.59000 ,73851.97000 , 98628.11000 ,109547.84000 ,206547.41000 ,184036.63000 ,359657.80000 ,67497.70000 ,4026.45000 ,4149.65000 ,1298.82000 ,17475.95000 ,34201.77000 ,10675.93000 , 94.60681 , 95.76271 ,107.42877 ,117.71543 ,110.09117 ,112.18685
Q4-2009      ,147637.03000 ,147786.18000 ,126546.83000 ,21239.36000 ,5283.68000 ,23566.36000 ,10760.30000 ,36053.20000 ,NA ,NA ,107.55469 ,107.50224 ,107.16011 ,109.27427 ,107.68249 ,102.94278 ,102.50187 ,110.23930 , 96.55695 ,110.17895 ,122.24659 ,110.55308 ,NA ,NA ,109.00000 ,109.00000 ,108.90000 ,109.20000 ,109.80000 ,109.50000 ,107.10000 ,107.82636 , 98.70000 ,14541.90000 ,-12.61799 ,70.77358 ,497906.60000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 98.04329 ,2249968.57000 ,1296517.33000 ,504113.53000 ,426125.76000 ,-15232.06000 , 850436.61000 , 811992.59000 ,2088936.79000 ,1208146.94000 ,460754.62000 ,395056.74000 ,NA , 823662.43000 ,789693.57000 ,2023503.66000 ,31210.52000 ,373420.20000 ,128873.46000 ,385797.33000 ,NA ,NA ,NA ,226464.91000 ,1879776.57000 ,36712.05000 ,346855.31000 ,108309.48000 ,360983.74000 ,NA ,NA ,NA ,209462.28000 ,70.70000 ,93323.34000 ,107484.77000 ,226275.14000 ,201992.09000 ,400781.07000 ,74345.74000 , 99263.81000 ,108808.30000 ,206918.98000 ,184495.52000 ,361484.38000 ,67837.78000 ,4016.41000 ,4156.35000 ,1297.99000 ,17446.75000 ,34455.40000 ,10749.74000 , 94.40312 , 97.35797 ,108.77373 ,118.06891 ,109.97771 ,112.43647
Q1-2010      ,147531.93000 ,146560.89000 ,125012.00000 ,21548.90000 ,5207.27000 ,23283.94000 ,10277.11000 ,35933.40000 ,NA ,NA ,107.72580 ,107.98917 ,107.64256 ,109.45776 ,107.85887 ,103.94580 ,104.33163 ,110.15723 , 99.40229 ,106.60732 ,120.35406 ,112.50556 ,NA ,NA , 97.40000 , 97.40000 , 96.50000 , 99.80000 , 95.90000 , 99.50000 , 99.00000 ,103.23071 , 95.30000 ,14604.80000 ,-12.78038 ,73.89012 ,505286.80000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 98.64200 ,2263066.85000 ,1304553.41000 ,502909.66000 ,425781.79000 ,     7.05000 , 884762.60000 , 854947.66000 ,2097761.84000 ,1210187.70000 ,458883.98000 ,394092.63000 ,NA , 848639.77000 ,816887.54000 ,2033303.58000 ,32204.97000 ,383184.66000 ,125560.23000 ,383035.31000 ,NA ,NA ,NA ,229763.28000 ,1890936.16000 ,35812.54000 ,360623.97000 ,106966.88000 ,357307.60000 ,NA ,NA ,NA ,207125.05000 ,72.30000 ,92759.84000 ,109330.92000 ,227606.99000 ,203404.06000 ,401637.78000 ,74578.82000 , 99562.83000 ,111160.79000 ,205494.29000 ,186892.88000 ,361514.02000 ,67613.34000 ,3965.56000 ,4126.42000 ,1277.96000 ,17337.46000 ,34408.64000 ,10743.14000 , 94.39069 , 94.89468 ,109.92469 ,117.91105 ,110.44704 ,113.59961
Q2-2010      ,147582.19000 ,147766.78000 ,126251.13000 ,21515.65000 ,5292.07000 ,23284.99000 ,10476.31000 ,36216.74000 ,NA ,NA ,108.02687 ,108.68913 ,108.19236 ,109.81498 ,108.45188 ,105.69751 ,107.08346 ,109.67608 ,101.41185 ,104.25041 ,121.17327 ,112.01066 ,NA ,NA ,107.80000 ,107.80000 ,108.20000 ,106.30000 ,108.90000 ,107.20000 ,108.70000 , 97.48039 , 95.10000 ,14745.90000 ,-12.75204 ,75.49002 ,510702.70000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,100.19780 ,2290132.07000 ,1314248.69000 ,505527.01000 ,436127.35000 ,  9444.14000 , 939238.56000 , 914453.68000 ,2116928.60000 ,1212983.02000 ,459770.80000 ,401460.04000 ,NA , 885958.56000 ,851288.18000 ,2053031.04000 ,33352.38000 ,393992.67000 ,126031.40000 ,384973.06000 ,NA ,NA ,NA ,237101.02000 ,1905340.90000 ,35542.60000 ,369487.72000 ,107420.49000 ,360329.83000 ,NA ,NA ,NA ,211892.97000 ,75.90000 ,92299.84000 ,109579.45000 ,228036.11000 ,205370.05000 ,404228.28000 ,75167.81000 , 99887.25000 ,109720.23000 ,205523.26000 ,188551.10000 ,362591.08000 ,67991.08000 ,3982.21000 ,4126.98000 ,1300.38000 ,17695.46000 ,34605.82000 ,10785.81000 , 94.56974 , 96.01098 ,110.82115 ,117.96903 ,110.81774 ,113.21737
Q3-2010      ,147509.64000 ,148150.54000 ,126820.81000 ,21329.73000 ,5264.33000 ,23300.71000 ,10504.55000 ,36501.55000 ,NA ,NA ,108.34636 ,108.99670 ,108.75445 ,109.72023 ,108.77787 ,106.59578 ,107.97207 ,109.43519 , 99.82819 ,103.51673 ,122.86226 ,111.35496 ,NA ,NA ,101.70000 ,101.70000 ,101.20000 ,103.50000 ,100.80000 ,103.60000 ,101.50000 , 96.06278 , 95.10000 ,14845.50000 ,-11.78135 ,77.27853 ,517994.20000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,100.37509 ,2305070.06000 ,1324756.24000 ,505414.07000 ,437754.50000 ,  5652.45000 , 965044.63000 , 933551.83000 ,2124460.04000 ,1216365.46000 ,460066.19000 ,401751.39000 ,NA , 902633.17000 ,861918.29000 ,2066212.34000 ,35252.48000 ,396256.24000 ,124318.46000 ,390155.43000 ,NA ,NA ,NA ,238857.72000 ,1912169.20000 ,35582.42000 ,373478.12000 ,105522.20000 ,363357.70000 ,NA ,NA ,NA ,212597.15000 ,77.60000 ,92930.21000 ,110012.66000 ,230561.73000 ,208034.22000 ,403507.17000 ,75183.73000 ,100392.93000 ,108224.64000 ,206074.90000 ,190063.26000 ,363447.73000 ,67774.07000 ,3952.25000 ,4098.56000 ,1306.98000 ,17988.94000 ,34494.47000 ,10738.20000 , 94.55500 , 97.84478 ,112.39730 ,118.43697 ,110.01459 ,113.88682
Q4-2010      ,147819.60000 ,147965.14000 ,126757.83000 ,21207.31000 ,5206.45000 ,23324.47000 ,10350.78000 ,36236.22000 ,NA ,NA ,108.42334 ,109.30450 ,109.36841 ,109.85152 ,109.25214 ,107.24645 ,109.18359 ,109.72565 , 99.46530 ,103.30365 ,125.16584 ,111.70191 ,NA ,NA ,110.80000 ,110.80000 ,110.40000 ,111.70000 ,111.10000 ,111.50000 ,109.40000 , 98.50858 , 95.90000 ,14939.00000 ,-11.33931 ,79.16087 ,515170.70000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,100.78511 ,2319426.88000 ,1338684.84000 ,505899.61000 ,437634.67000 ,  5047.67000 , 994857.07000 , 962696.98000 ,2136177.80000 ,1222256.66000 ,459958.44000 ,399898.51000 ,NA , 924874.15000 ,878966.52000 ,2081811.23000 ,36308.58000 ,404529.18000 ,122257.01000 ,392693.24000 ,NA ,NA ,NA ,237615.65000 ,1922777.39000 ,35815.07000 ,380437.59000 ,103260.85000 ,365087.76000 ,NA ,NA ,NA ,213708.34000 ,78.30000 ,92593.20000 ,109846.39000 ,232854.13000 ,210047.85000 ,405077.83000 ,75603.82000 ,101213.19000 ,109195.01000 ,206734.99000 ,191373.67000 ,363866.60000 ,67943.59000 ,3967.20000 ,4092.14000 ,1311.18000 ,17949.16000 ,34723.87000 ,10803.67000 , 94.68770 , 97.51605 ,112.26550 ,118.65474 ,110.52797 ,114.22057
Q1-2011      ,148047.32000 ,147069.95000 ,125492.52000 ,21577.43000 ,5096.23000 ,23233.48000 , 9944.03000 ,36099.76000 ,NA ,NA ,108.91268 ,110.26793 ,110.32107 ,109.83864 ,109.66631 ,109.14341 ,112.29695 ,109.87804 ,101.59460 ,103.93261 ,123.03047 ,111.85343 ,NA ,NA , 99.10000 , 99.10000 , 98.10000 ,102.40000 , 98.10000 ,101.60000 ,101.20000 , 97.01685 , 96.60000 ,14881.30000 ,-10.79050 ,80.09422 ,506022.80000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,102.54865 ,2348257.01000 ,1352553.49000 ,504967.94000 ,449979.09000 , 17039.10000 ,1029530.51000 ,1005813.13000 ,2152983.09000 ,1224236.74000 ,459159.94000 ,409619.22000 ,NA , 940456.14000 ,892854.05000 ,2103351.25000 ,35402.15000 ,409091.58000 ,126202.35000 ,394401.28000 ,NA ,NA ,NA ,244905.76000 ,1939706.40000 ,35459.43000 ,383650.01000 ,105793.98000 ,366987.59000 ,NA ,NA ,NA ,213624.38000 ,80.40000 ,93483.60000 ,109224.16000 ,238485.75000 ,212265.66000 ,408163.91000 ,76630.81000 ,102926.45000 ,112004.65000 ,209239.11000 ,193411.26000 ,364629.64000 ,68035.40000 ,3996.22000 ,4095.33000 ,1306.15000 ,17859.23000 ,34600.21000 ,10839.31000 , 94.49643 , 94.83645 ,112.69598 ,120.32066 ,110.71229 ,114.93915
Q2-2011      ,148381.32000 ,148602.98000 ,127038.77000 ,21564.21000 ,5223.74000 ,23274.31000 ,10169.44000 ,36675.44000 ,NA ,NA ,109.27929 ,110.81790 ,110.95140 ,110.52416 ,110.02124 ,109.68998 ,113.29721 ,110.62261 ,101.44753 ,104.55729 ,124.51815 ,112.43998 ,NA ,NA ,110.50000 ,110.50000 ,110.70000 ,109.50000 ,113.00000 ,110.00000 ,111.50000 , 99.36859 , 96.80000 ,14989.60000 ,-11.17658 ,79.79500 ,502572.20000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,103.28490 ,2357740.37000 ,1352921.35000 ,508688.42000 ,448582.48000 , 22689.05000 ,1038556.95000 ,1013697.88000 ,2154454.44000 ,1217630.22000 ,459679.03000 ,407036.60000 ,NA , 943990.93000 ,891926.31000 ,2111597.49000 ,35717.14000 ,410829.09000 ,124775.96000 ,396606.54000 ,NA ,NA ,NA ,246142.87000 ,1942603.01000 ,35745.95000 ,384012.79000 ,104361.35000 ,368011.11000 ,NA ,NA ,NA ,212251.32000 ,81.70000 ,93211.71000 ,109798.62000 ,240509.33000 ,213726.62000 ,409714.33000 ,76708.18000 ,103340.01000 ,111227.75000 ,210056.17000 ,194193.37000 ,366155.36000 ,68022.76000 ,4043.80000 ,4103.31000 ,1316.39000 ,18256.62000 ,34745.60000 ,10794.35000 , 95.59856 , 96.64081 ,111.71404 ,121.44240 ,110.98559 ,115.60740
Q3-2011      ,147958.38000 ,148676.69000 ,127442.04000 ,21234.65000 ,5176.36000 ,23429.32000 ,10083.89000 ,36881.62000 ,NA ,NA ,109.60077 ,111.15414 ,111.27166 ,110.55370 ,110.45287 ,109.85238 ,113.48807 ,110.53076 ,100.24768 ,104.60961 ,123.89464 ,112.58343 ,NA ,NA ,104.00000 ,104.00000 ,103.20000 ,106.30000 ,103.50000 ,106.30000 ,103.90000 , 97.33444 , 96.20000 ,15021.10000 ,-10.64662 ,81.64958 ,515633.90000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,103.70915 ,2365625.13000 ,1360326.96000 ,507329.67000 ,448788.80000 , 16134.91000 ,1053529.14000 ,1020484.35000 ,2155319.23000 ,1220771.72000 ,458328.77000 ,405632.54000 ,NA , 956184.37000 ,896387.77000 ,2121513.56000 ,35304.76000 ,412224.60000 ,124657.40000 ,400050.05000 ,NA ,NA ,NA ,244111.57000 ,1945198.48000 ,35918.95000 ,383899.87000 ,103339.70000 ,368631.07000 ,NA ,NA ,NA ,210580.86000 ,80.70000 ,93911.66000 ,110448.33000 ,242333.11000 ,215427.64000 ,410237.55000 ,76918.47000 ,104213.29000 ,111330.48000 ,210710.76000 ,194807.02000 ,367046.67000 ,68014.21000 ,4015.85000 ,4083.22000 ,1292.34000 ,18362.46000 ,34598.22000 ,10753.41000 , 95.08735 , 96.35918 ,112.01053 ,121.33599 ,110.72815 ,115.31431
Q4-2011      ,147682.46000 ,147719.86000 ,126671.67000 ,21048.19000 ,5063.29000 ,23379.19000 , 9858.81000 ,36220.86000 ,NA ,NA ,109.94497 ,111.58723 ,112.02781 ,111.28373 ,110.86953 ,110.22623 ,114.11507 ,111.39170 , 99.34155 ,106.55507 ,124.16692 ,113.44617 ,NA ,NA ,113.40000 ,113.40000 ,112.90000 ,114.70000 ,114.80000 ,115.00000 ,112.30000 , 93.59910 , 95.50000 ,15190.30000 ,-10.35837 ,83.08787 ,516447.50000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,103.80187 ,2367704.32000 ,1360398.62000 ,511660.29000 ,447392.05000 ,  3237.06000 ,1060037.07000 ,1015020.76000 ,2150410.92000 ,1212565.88000 ,459200.10000 ,402840.09000 ,NA , 958798.81000 ,886659.73000 ,2126867.78000 ,35604.43000 ,409129.88000 ,125604.25000 ,401069.46000 ,NA ,NA ,NA ,240836.54000 ,1941198.62000 ,35977.19000 ,379080.94000 ,103160.97000 ,367195.68000 ,NA ,NA ,NA ,209685.59000 ,79.90000 ,93754.69000 ,110643.44000 ,244206.30000 ,217727.78000 ,411385.81000 ,77741.73000 ,105033.50000 ,110839.63000 ,211391.66000 ,195399.64000 ,367402.64000 ,68404.49000 ,4013.14000 ,4093.55000 ,1312.04000 ,18301.81000 ,34740.00000 ,10737.17000 , 94.97370 , 96.51240 ,112.63866 ,122.82891 ,111.22743 ,115.71891
Q1-2012      ,147511.43000 ,146444.58000 ,124967.56000 ,21477.02000 ,4987.34000 ,23196.25000 , 9509.34000 ,35925.97000 ,NA ,NA ,110.34176 ,112.28054 ,112.89658 ,110.96717 ,111.18269 ,111.25410 ,115.85091 ,112.03902 ,103.51496 ,106.75668 ,126.50581 ,113.65242 ,NA ,NA ,100.90000 ,100.90000 , 99.70000 ,104.50000 , 99.50000 ,104.00000 ,103.30000 , 93.71922 , 97.20000 ,15275.00000 , -9.18811 ,84.65130 ,521600.50000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA ,104.73319 ,2374715.55000 ,1367518.72000 ,508532.85000 ,444112.54000 ,  6108.91000 ,1079596.77000 ,1031154.23000 ,2148999.79000 ,1209518.31000 ,457691.52000 ,398755.53000 ,NA , 967454.88000 ,887242.22000 ,2127832.67000 ,35950.32000 ,409563.90000 ,124519.17000 ,400540.81000 ,NA ,NA ,NA ,246882.88000 ,1939169.61000 ,34695.95000 ,380764.32000 ,101827.83000 ,367490.56000 ,NA ,NA ,NA ,210297.58000 ,80.00000 ,93292.24000 ,109300.47000 ,243684.65000 ,218530.32000 ,414255.80000 ,78194.98000 ,104544.53000 ,110201.44000 ,211120.90000 ,196403.49000 ,366292.77000 ,68460.87000 ,4067.17000 ,4092.04000 ,1303.00000 ,17996.40000 ,34568.80000 ,10798.28000 , 96.98691 , 98.10853 ,114.14144 ,122.95100 ,111.72161 ,116.98877
